PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount,Md,Md_Uncertainty,Md_StationCount,MS,MS_Uncertainty,MS_StationCount
1561381,1980-11-22T21:51:22Z,-38.28,0.1,176.2,0.1,154.0,10.0,ML,,,,4.2,0.2,5,,,,,,
1683732,1980-11-23T00:33:09Z,-41.72,0.0,174.48,0.0,31.0,1.0,ML,,,,2.2,0.2,4,,,,,,
1561383,1980-11-23T05:55:37Z,-40.28,0.1,173.39,0.1,208.0,11.0,ML,,,,4.1,0.2,3,,,,,,
1683733,1980-11-23T12:58:11Z,-40.77,0.0,174.47,0.0,23.0,1.0,ML,,,,1.9,0.3,4,,,,,,
1683734,1980-11-23T13:42:41Z,-41.01,0.0,174.21,0.0,51.0,4.0,ML,,,,2.3,0.2,5,,,,,,
1683735,1980-11-23T18:04:51Z,-41.24,0.0,174.87,0.0,32.0,0.0,ML,,,,1.7,0.3,4,,,,,,
1583839,1980-11-23T22:22:47Z,-43.97,0.0,169.64,0.0,3.0,0.0,ML,,,,2.5,0.1,8,,,,,,
1683736,1980-11-23T23:02:07Z,-41.41,0.0,174.99,0.0,26.0,0.0,ML,,,,2.2,0.3,6,,,,,,
1561384,1980-11-23T23:17:54Z,-37.84,0.0,179.08,0.1,12.0,0.0,ML,,,,3.7,0.2,5,,,,,,
1683737,1980-11-24T00:07:49Z,-41.49,0.0,174.51,0.0,32.0,0.0,ML,,,,1.9,0.3,6,,,,,,
1561385,1980-11-24T04:00:48Z,-37.67,0.0,178.87,0.1,33.0,0.0,ML,,,,3.8,0.2,4,,,,,,
1561386,1980-11-24T04:22:00Z,-37.7,0.1,179.7,0.1,12.0,0.0,Mw,5.2,nan,0,5.5,0.3,8,,,,4.7,nan,0
1561389,1980-11-24T11:41:32Z,-40.3,0.0,176.63,0.1,12.0,0.0,ML,,,,3.4,0.2,8,,,,,,
1583840,1980-11-24T14:41:13Z,-44.31,0.0,169.58,0.0,7.0,0.0,ML,,,,2.2,0.0,5,,,,,,
1583841,1980-11-24T16:04:33Z,-43.97,0.0,170.38,0.0,2.0,0.0,ML,,,,1.8,0.2,4,,,,,,
1683738,1980-11-24T16:23:30Z,-41.2,0.0,175.09,0.0,11.0,1.0,ML,,,,2.2,0.2,5,2.3,nan,1,,,
1683739,1980-11-24T23:37:13Z,-40.8,0.0,174.25,0.0,56.0,3.0,ML,,,,2.9,0.1,4,,,,,,
1683740,1980-11-25T01:19:51Z,-40.9,0.0,174.23,0.1,52.0,5.0,ML,,,,2.1,0.1,6,,,,,,
1683741,1980-11-25T01:42:54Z,-40.59,0.0,174.69,0.0,27.0,2.0,ML,,,,2.0,0.2,5,,,,,,
1561391,1980-11-25T03:24:33Z,-44.73,0.0,167.89,0.1,12.0,0.0,ML,,,,4.6,0.2,4,,,,,,
1561392,1980-11-25T03:26:01Z,-44.79,0.1,167.83,0.1,12.0,0.0,ML,,,,4.1,nan,1,,,,,,
1561393,1980-11-25T03:29:20Z,-38.92,0.1,179.23,0.1,12.0,0.0,ML,,,,3.7,0.3,8,,,,,,
1583842,1980-11-25T04:29:53Z,-44.55,0.0,169.78,0.0,4.0,0.0,ML,,,,2.0,0.2,4,,,,,,
1561394,1980-11-25T04:57:05Z,-37.87,0.0,178.49,0.0,12.0,0.0,Mw,5.5,nan,0,5.2,0.3,6,,,,5.2,nan,0
1561395,1980-11-25T05:02:35Z,-37.92,0.0,178.46,0.1,12.0,0.0,ML,,,,3.8,0.2,4,,,,,,
1561396,1980-11-25T05:15:37Z,-37.93,0.0,178.47,0.1,12.0,0.0,ML,,,,3.8,0.3,4,,,,,,
1583843,1980-11-25T05:41:10Z,-44.32,0.0,169.58,0.0,4.0,0.0,ML,,,,2.0,0.0,6,,,,,,
1561397,1980-11-25T06:10:23Z,-37.51,0.1,178.93,0.1,33.0,0.0,ML,,,,4.0,0.3,4,,,,,,
1583844,1980-11-25T06:10:48Z,-44.3,0.0,169.54,0.0,6.0,0.0,ML,,,,1.9,0.1,5,,,,,,
1683742,1980-11-25T07:45:17Z,-41.09,0.0,174.72,0.0,34.0,1.0,ML,,,,1.6,0.2,4,,,,,,
1561398,1980-11-25T11:38:38Z,-35.63,0.3,179.69,0.4,488.0,22.0,ML,,,,4.3,0.1,5,,,,,,
1561401,1980-11-25T15:51:59Z,-37.78,0.0,178.79,0.1,33.0,0.0,ML,,,,3.6,0.1,5,,,,,,
1683743,1980-11-25T19:25:16Z,-41.07,0.0,174.95,0.0,29.0,1.0,ML,,,,3.1,0.1,2,3.1,nan,1,,,
1683744,1980-11-25T19:32:24Z,-41.14,0.0,174.8,0.0,30.0,1.0,ML,,,,1.7,0.3,5,,,,,,
1683745,1980-11-25T21:20:32Z,-41.35,0.0,174.81,0.0,47.0,1.0,ML,,,,2.2,0.2,6,,,,,,
1683746,1980-11-25T21:51:00Z,-40.98,0.0,175.59,0.0,20.0,2.0,ML,,,,2.1,0.2,4,,,,,,
1561402,1980-11-25T22:31:30Z,-40.94,0.0,175.63,0.0,12.0,0.0,ML,,,,3.9,0.3,5,,,,,,
1561404,1980-11-26T13:48:43Z,-39.81,0.1,176.74,0.1,12.0,0.0,ML,,,,3.5,0.2,6,,,,,,
1561405,1980-11-26T14:53:19Z,-39.43,0.0,177.03,0.0,12.0,0.0,ML,,,,4.0,0.3,8,,,,,,
1683748,1980-11-26T21:00:43Z,-41.11,0.0,174.67,0.0,33.0,1.0,ML,,,,1.8,0.1,4,,,,,,
1683749,1980-11-27T07:47:53Z,-41.49,0.0,173.97,0.0,21.0,1.0,ML,,,,2.6,nan,2,2.8,0.1,6,,,
1561407,1980-11-27T08:28:23Z,-37.78,0.0,178.45,0.0,12.0,0.0,ML,,,,3.8,0.2,4,,,,,,
1561408,1980-11-27T09:43:42Z,-37.67,0.1,179.55,0.1,12.0,0.0,ML,,,,4.9,0.2,8,,,,,,
1583845,1980-11-27T20:15:58Z,-44.24,0.0,169.98,0.0,12.0,1.0,ML,,,,2.2,0.3,5,,,,,,
1683750,1980-11-27T22:18:56Z,-41.45,0.0,174.51,0.0,30.0,1.0,ML,,,,2.3,0.2,7,,,,,,
1683751,1980-11-27T23:12:19Z,-40.86,0.0,174.73,0.0,18.0,1.0,ML,,,,1.7,0.2,3,,,,,,
1683752,1980-11-28T00:02:20Z,-40.95,0.0,174.64,0.0,30.0,1.0,ML,,,,2.1,0.2,4,,,,,,
1683753,1980-11-28T01:48:01Z,-40.92,0.0,175.86,0.1,34.0,2.0,ML,,,,2.4,0.2,4,,,,,,
1583846,1980-11-28T06:28:48Z,-44.54,0.0,169.84,0.0,10.0,1.0,ML,,,,1.8,0.1,4,,,,,,
1583847,1980-11-28T20:05:42Z,-44.46,0.0,169.83,0.0,7.0,0.0,ML,,,,2.2,0.2,4,,,,,,
1683754,1980-11-28T20:57:03Z,-41.37,0.0,174.95,0.0,28.0,1.0,ML,,,,2.0,0.3,4,,,,,,
1561409,1980-11-28T22:09:40Z,-45.41,0.1,166.53,0.1,12.0,0.0,ML,,,,3.9,0.2,5,,,,,,
1683755,1980-11-28T23:55:11Z,-40.64,0.0,174.98,0.1,32.0,1.0,ML,,,,1.9,0.1,4,,,,,,
1683756,1980-11-29T14:20:17Z,-41.06,0.0,173.91,0.0,70.0,1.0,ML,,,,2.8,0.2,3,,,,,,
1683757,1980-11-29T15:43:26Z,-41.22,0.0,174.63,0.0,35.0,0.0,ML,,,,2.3,0.3,3,,,,,,
1561423,1980-11-29T15:49:50Z,-37.72,0.1,176.34,0.1,238.0,6.0,ML,,,,3.6,0.4,3,,,,,,
1583848,1980-11-29T18:39:22Z,-43.56,0.0,170.21,0.0,1.0,0.0,ML,,,,2.2,0.1,5,,,,,,
1683758,1980-11-30T06:13:27Z,-40.66,0.0,174.85,0.0,36.0,2.0,ML,,,,2.1,0.4,3,,,,,,
1683759,1980-11-30T10:17:10Z,-41.43,0.0,174.28,0.0,58.0,0.0,ML,,,,1.9,0.5,3,,,,,,
1683760,1980-11-30T10:58:15Z,-41.38,0.0,174.57,0.0,29.0,1.0,ML,,,,1.9,0.1,5,,,,,,
1683761,1980-11-30T23:07:08Z,-41.36,0.0,175.12,0.0,26.0,1.0,ML,,,,1.7,0.2,9,,,,,,
1583849,1980-12-01T02:05:02Z,-43.5,0.0,170.27,0.0,2.0,0.0,ML,,,,3.7,0.1,4,,,,,,
1683762,1980-12-01T11:16:53Z,-41.0,0.0,174.98,0.0,57.0,1.0,ML,,,,2.4,0.1,9,,,,,,
1561428,1980-12-01T14:23:15Z,-37.91,0.0,178.4,0.1,12.0,0.0,ML,,,,4.6,0.3,6,,,,,,
1561429,1980-12-01T20:47:07Z,-37.86,0.0,179.02,0.1,12.0,0.0,ML,,,,3.9,0.2,5,,,,,,
1683763,1980-12-02T06:07:37Z,-41.1,0.0,174.28,0.0,69.0,2.0,ML,,,,2.0,0.2,5,,,,,,
1561431,1980-12-02T07:37:14Z,-39.68,0.1,174.52,0.1,167.0,7.0,ML,,,,3.8,0.3,4,,,,,,
1561432,1980-12-02T08:25:11Z,-36.99,0.1,177.36,0.1,261.0,7.0,ML,,,,4.4,0.5,5,,,,,,
1683764,1980-12-02T13:48:10Z,-41.4,0.0,174.14,0.0,66.0,2.0,ML,,,,2.0,0.1,6,,,,,,
1583850,1980-12-03T03:18:28Z,-44.29,0.0,170.08,0.0,2.0,0.0,ML,,,,1.5,0.1,4,,,,,,
1583851,1980-12-03T05:56:52Z,-43.98,0.0,169.63,0.0,3.0,0.0,ML,,,,2.5,0.1,6,,,,,,
1561433,1980-12-03T17:44:12Z,-38.39,0.0,179.21,0.1,12.0,0.0,ML,,,,4.0,0.3,9,,,,,,
1561435,1980-12-03T20:35:40Z,-39.97,0.0,176.72,0.1,60.0,9.0,ML,,,,3.8,0.2,7,,,,,,
1683765,1980-12-04T09:07:17Z,-41.39,0.0,173.94,0.1,40.0,3.0,ML,,,,2.3,0.2,6,,,,,,
1583852,1980-12-04T17:28:37Z,-44.09,0.0,169.96,0.0,13.0,0.0,ML,,,,1.5,0.1,3,,,,,,
1683766,1980-12-04T19:04:56Z,-41.37,0.0,174.6,0.0,30.0,1.0,ML,,,,2.4,0.4,2,2.4,0.1,2,,,
1583853,1980-12-04T19:34:52Z,-43.5,0.0,170.27,0.0,1.0,0.0,ML,,,,2.7,0.2,7,,,,,,
1683767,1980-12-05T00:15:22Z,-40.89,0.0,174.85,0.0,3.0,0.0,ML,,,,1.6,0.1,2,,,,,,
1683768,1980-12-05T00:19:57Z,-41.62,0.0,174.6,0.0,30.0,1.0,ML,,,,1.9,0.1,5,,,,,,
1683769,1980-12-05T02:34:44Z,-41.26,0.0,175.28,0.0,31.0,0.0,ML,,,,1.7,0.2,5,,,,,,
1683770,1980-12-05T04:00:18Z,-41.36,0.0,175.11,0.0,27.0,1.0,ML,,,,2.1,0.2,6,,,,,,
1683771,1980-12-05T05:23:30Z,-40.85,0.0,175.2,0.0,30.0,0.0,ML,,,,1.7,0.2,4,,,,,,
1683772,1980-12-05T12:16:26Z,-40.57,0.0,174.69,0.0,29.0,0.0,ML,,,,1.9,0.1,4,,,,,,
1583854,1980-12-05T14:16:36Z,-44.47,0.0,169.96,0.0,8.0,2.0,ML,,,,1.7,0.1,5,,,,,,
1683773,1980-12-05T16:44:45Z,-41.42,0.0,174.99,0.0,24.0,1.0,ML,,,,1.9,0.1,6,,,,,,
1683774,1980-12-05T18:01:55Z,-41.67,0.0,174.47,0.0,56.0,2.0,ML,,,,2.5,nan,3,,,,,,
1683775,1980-12-05T20:21:40Z,-40.95,0.0,175.57,0.0,30.0,0.0,ML,,,,1.6,0.3,4,,,,,,
1583855,1980-12-05T20:59:21Z,-43.56,0.0,170.12,0.0,1.0,0.0,ML,,,,2.4,0.1,6,,,,,,
1683776,1980-12-05T21:21:10Z,-41.4,0.0,175.46,0.0,17.0,1.0,ML,,,,2.3,0.2,3,2.2,nan,1,,,
1683777,1980-12-05T22:58:39Z,-41.4,0.0,175.45,0.0,16.0,2.0,ML,,,,2.2,0.3,4,,,,,,
1683778,1980-12-06T03:33:40Z,-40.82,0.0,174.64,0.0,56.0,1.0,ML,,,,2.8,0.1,2,2.8,0.1,6,,,
1683779,1980-12-06T07:22:16Z,-41.08,0.0,174.1,0.0,53.0,1.0,ML,,,,2.0,0.2,3,,,,,,
1683780,1980-12-06T09:40:38Z,-41.12,0.0,175.46,0.0,25.0,0.0,ML,,,,1.6,0.1,4,,,,,,
1683781,1980-12-06T11:28:56Z,-40.88,0.0,174.95,0.0,58.0,2.0,ML,,,,1.9,0.1,6,,,,,,
1683782,1980-12-06T13:30:14Z,-40.81,0.0,175.8,0.1,33.0,1.0,ML,,,,2.4,0.2,7,,,,,,
1683783,1980-12-06T18:49:41Z,-40.77,0.0,175.07,0.0,33.0,0.0,ML,,,,1.9,0.3,7,,,,,,
1683784,1980-12-06T19:36:48Z,-41.14,0.0,174.85,0.0,36.0,2.0,ML,,,,1.4,0.2,5,,,,,,
1683785,1980-12-06T21:01:55Z,-40.91,0.0,175.52,0.0,23.0,4.0,ML,,,,1.6,0.1,5,,,,,,
1683786,1980-12-06T21:35:39Z,-40.84,0.0,174.75,0.0,17.0,1.0,ML,,,,1.5,0.1,5,,,,,,
1683787,1980-12-07T01:08:16Z,-41.51,0.0,173.99,0.0,25.0,1.0,ML,,,,2.8,0.1,2,2.7,nan,2,,,
1583856,1980-12-07T09:46:53Z,-44.43,0.0,169.87,0.0,9.0,0.0,ML,,,,2.3,0.1,4,,,,,,
1683788,1980-12-07T14:07:36Z,-40.97,0.0,174.68,0.0,60.0,1.0,ML,,,,2.5,0.1,4,,,,,,
1561437,1980-12-08T03:58:25Z,-37.53,0.0,179.07,0.1,33.0,0.0,ML,,,,4.2,0.2,10,,,,,,
1683789,1980-12-08T12:56:45Z,-40.76,0.0,175.13,0.0,34.0,1.0,ML,,,,2.6,0.2,6,,,,,,
1683790,1980-12-08T14:47:41Z,-41.57,0.0,174.45,0.0,22.0,2.0,ML,,,,2.5,0.1,4,,,,,,
1683791,1980-12-08T17:04:07Z,-40.6,0.0,174.59,0.0,5.0,0.0,ML,,,,2.0,0.1,4,,,,,,
1683792,1980-12-08T17:54:52Z,-41.2,0.0,174.62,0.0,62.0,2.0,ML,,,,1.9,0.1,4,,,,,,
1683793,1980-12-08T22:17:24Z,-41.05,0.0,175.33,0.0,16.0,1.0,ML,,,,1.5,0.2,4,,,,,,
1561438,1980-12-09T05:07:34Z,-42.92,0.0,171.4,0.0,12.0,0.0,ML,,,,3.8,0.3,4,,,,,,
1583857,1980-12-09T10:45:56Z,-44.32,0.0,169.5,0.0,5.0,1.0,ML,,,,2.1,0.1,3,,,,,,
1583858,1980-12-09T15:24:46Z,-44.1,0.0,169.98,0.0,12.0,0.0,ML,,,,1.7,0.2,5,,,,,,
1583859,1980-12-10T00:58:42Z,-43.5,0.0,170.19,0.0,1.0,0.0,ML,,,,2.4,0.1,5,,,,,,
1683794,1980-12-10T06:00:56Z,-41.16,0.0,174.56,0.0,34.0,2.0,ML,,,,1.5,0.2,4,,,,,,
1583860,1980-12-10T09:18:49Z,-43.94,0.0,170.55,0.0,2.0,0.0,ML,,,,2.4,0.1,6,,,,,,
1683795,1980-12-10T10:39:35Z,-40.91,0.0,174.81,0.0,35.0,0.0,ML,,,,2.2,0.2,4,,,,,,
1683796,1980-12-10T16:30:29Z,-41.75,0.0,174.5,0.0,40.0,3.0,ML,,,,2.1,0.2,6,,,,,,
1683797,1980-12-11T07:42:28Z,-41.11,0.0,173.83,0.0,72.0,1.0,ML,,,,2.3,0.5,3,,,,,,
1683798,1980-12-11T12:56:48Z,-41.29,0.0,174.35,0.0,41.0,2.0,ML,,,,2.9,nan,1,3.1,0.1,5,,,
1683799,1980-12-11T17:14:17Z,-41.4,0.0,174.01,0.0,44.0,1.0,ML,,,,1.9,0.3,4,,,,,,
1583861,1980-12-11T18:09:23Z,-44.0,0.0,170.42,0.0,8.0,0.0,ML,,,,3.0,0.0,2,,,,,,
1583862,1980-12-11T18:18:13Z,-44.1,0.0,169.99,0.0,12.0,0.0,ML,,,,2.0,0.1,5,,,,,,
1683800,1980-12-11T22:01:08Z,-41.23,0.0,174.51,0.0,35.0,1.0,ML,,,,1.8,0.3,5,,,,,,
1683801,1980-12-12T04:17:04Z,-41.27,0.0,175.55,0.0,22.0,1.0,ML,,,,2.9,0.2,4,2.3,nan,1,,,
1583863,1980-12-12T06:10:00Z,-44.38,0.0,169.77,0.0,11.0,0.0,ML,,,,1.7,0.1,5,,,,,,
1683802,1980-12-12T12:23:36Z,-40.98,0.0,174.84,0.0,32.0,1.0,ML,,,,2.1,0.1,5,,,,,,
1583864,1980-12-13T02:17:30Z,-43.98,0.0,170.35,0.0,5.0,2.0,ML,,,,1.3,0.1,6,,,,,,
1583865,1980-12-13T07:09:41Z,-44.43,0.0,169.87,0.0,8.0,0.0,ML,,,,1.5,0.2,5,,,,,,
1683803,1980-12-13T08:52:14Z,-41.11,0.0,174.7,0.0,31.0,1.0,ML,,,,2.1,0.1,9,,,,,,
1683804,1980-12-13T12:56:23Z,-41.0,0.0,174.85,0.0,32.0,1.0,ML,,,,1.6,0.2,5,,,,,,
1583866,1980-12-13T22:11:31Z,-44.31,0.0,169.54,0.0,6.0,0.0,ML,,,,2.0,0.1,7,,,,,,
1683805,1980-12-14T00:01:15Z,-41.24,0.0,174.7,0.0,29.0,0.0,ML,,,,1.8,0.1,4,,,,,,
1683806,1980-12-14T00:28:29Z,-41.5,0.0,174.46,0.0,20.0,0.0,ML,,,,1.9,0.2,5,,,,,,
1561441,1980-12-14T16:09:16Z,-37.0,0.1,176.73,0.1,340.0,7.0,ML,,,,4.5,0.4,7,,,,,,
1683807,1980-12-15T00:53:17Z,-41.0,0.0,174.92,0.0,48.0,2.0,ML,,,,2.1,0.2,4,,,,,,
1561442,1980-12-15T05:48:04Z,-42.38,0.0,173.34,0.0,33.0,0.0,ML,,,,4.3,0.3,15,,,,,,
1561443,1980-12-15T06:52:37Z,-42.38,0.0,172.23,0.0,12.0,0.0,ML,,,,4.1,0.3,12,,,,,,
1683808,1980-12-15T12:40:00Z,-40.77,0.0,175.05,0.0,36.0,2.0,ML,,,,2.1,0.4,3,,,,,,
1561444,1980-12-15T13:08:23Z,-37.46,0.1,176.45,0.1,236.0,9.0,ML,,,,3.6,0.4,6,,,,,,
1561445,1980-12-15T16:28:18Z,-36.91,0.1,176.79,0.1,281.0,6.0,ML,,,,3.8,0.4,7,,,,,,
1561446,1980-12-15T22:45:59Z,-39.95,0.0,176.83,0.0,33.0,0.0,ML,,,,3.9,0.2,12,,,,,,
1583867,1980-12-16T07:00:31Z,-44.1,0.0,170.0,0.0,12.0,1.0,ML,,,,1.9,0.1,5,,,,,,
1561447,1980-12-16T19:24:09Z,-38.65,0.0,175.99,0.1,136.0,8.0,ML,,,,4.0,0.3,7,,,,,,
1583868,1980-12-16T20:50:48Z,-43.88,0.0,170.08,0.0,8.0,0.0,ML,,,,2.1,0.2,3,,,,,,
1683809,1980-12-17T00:29:47Z,-40.97,0.0,175.6,0.0,27.0,1.0,ML,,,,2.0,0.1,5,,,,,,
1683810,1980-12-17T04:34:09Z,-41.29,0.0,175.28,0.0,28.0,1.0,ML,,,,1.9,0.2,7,,,,,,
1561449,1980-12-17T12:45:57Z,-37.5,0.0,176.43,0.0,225.0,5.0,ML,,,,3.8,0.4,7,,,,,,
1583869,1980-12-18T00:59:10Z,-44.48,0.0,170.01,0.0,5.0,0.0,ML,,,,1.7,0.1,6,,,,,,
1561450,1980-12-18T05:31:14Z,-39.02,0.1,174.91,0.1,218.0,9.0,ML,,,,4.0,0.4,6,,,,,,
1561451,1980-12-18T10:10:18Z,-37.56,0.1,176.45,0.1,290.0,15.0,ML,,,,3.6,0.3,5,,,,,,
1683811,1980-12-18T10:43:45Z,-40.99,0.0,175.71,0.0,36.0,4.0,ML,,,,2.6,0.1,5,,,,,,
1583870,1980-12-18T18:38:33Z,-44.27,0.0,169.93,0.0,6.0,2.0,ML,,,,2.6,0.1,5,,,,,,
1683812,1980-12-19T06:04:28Z,-41.14,0.0,174.6,0.0,36.0,1.0,ML,,,,1.6,0.1,3,,,,,,
1683813,1980-12-19T10:16:35Z,-41.01,0.0,175.6,0.0,25.0,1.0,ML,,,,2.1,0.2,4,,,,,,
1683814,1980-12-19T13:16:27Z,-41.3,0.0,175.12,0.0,22.0,1.0,ML,,,,1.6,0.2,5,,,,,,
1683815,1980-12-19T16:29:02Z,-41.16,0.0,174.35,0.0,66.0,1.0,ML,,,,2.5,0.2,5,,,,,,
1683816,1980-12-19T20:55:24Z,-40.98,0.0,174.57,0.0,57.0,1.0,ML,,,,2.1,0.3,4,,,,,,
1683817,1980-12-20T03:27:29Z,-41.26,0.0,175.31,0.0,26.0,2.0,ML,,,,1.6,0.2,8,,,,,,
1683818,1980-12-20T08:55:31Z,-40.91,0.0,175.08,0.0,31.0,0.0,ML,,,,2.1,0.2,7,,,,,,
1561452,1980-12-20T13:54:49Z,-36.77,0.1,178.64,0.1,113.0,10.0,ML,,,,3.9,0.4,7,,,,,,
1683819,1980-12-20T15:48:44Z,-41.65,0.0,174.24,0.0,23.0,1.0,ML,,,,2.8,nan,2,3.0,0.1,2,,,
1583871,1980-12-20T19:06:14Z,-44.35,0.0,170.28,0.0,7.0,1.0,ML,,,,1.5,0.2,3,,,,,,
1683820,1980-12-20T21:42:21Z,-41.24,0.0,175.75,0.0,15.0,0.0,ML,,,,2.3,0.1,8,,,,,,
1561453,1980-12-21T02:33:28Z,-39.2,0.1,179.85,0.1,33.0,0.0,ML,,,,4.0,0.3,6,,,,,,
1683821,1980-12-21T08:54:54Z,-41.72,0.0,174.46,0.0,31.0,1.0,ML,,,,2.2,0.3,5,,,,,,
1683822,1980-12-21T15:05:44Z,-40.56,0.1,174.61,0.0,20.0,8.0,ML,,,,2.5,0.1,5,,,,,,
1561454,1980-12-21T17:32:50Z,-38.49,0.1,176.02,0.1,122.0,17.0,ML,,,,3.6,0.2,6,,,,,,
1561455,1980-12-21T18:17:34Z,-38.07,0.1,176.0,0.1,272.0,8.0,ML,,,,4.2,0.2,7,,,,,,
1683823,1980-12-21T20:07:10Z,-41.2,0.0,174.89,0.0,17.0,1.0,ML,,,,2.5,0.1,2,2.6,0.1,2,,,
1683824,1980-12-22T00:47:14Z,-41.63,0.0,174.58,0.0,32.0,1.0,ML,,,,2.4,0.2,5,2.4,0.1,2,,,
1561456,1980-12-22T04:05:48Z,-38.2,0.1,177.58,0.1,88.0,13.0,ML,,,,3.8,0.3,6,,,,,,
1683825,1980-12-22T09:09:23Z,-40.64,0.1,174.77,0.0,26.0,3.0,ML,,,,2.2,0.1,6,,,,,,
1683826,1980-12-22T13:08:48Z,-41.3,0.0,174.81,0.0,25.0,0.0,ML,,,,1.9,0.2,8,,,,,,
1561457,1980-12-22T20:11:30Z,-37.45,0.1,176.41,0.1,247.0,11.0,Mw,5.3,nan,0,5.8,0.2,2,,,,,,
1683827,1980-12-22T21:00:40Z,-41.43,0.0,174.5,0.0,29.0,0.0,ML,,,,2.1,0.1,4,,,,,,
1683828,1980-12-23T04:17:38Z,-41.37,0.0,174.65,0.0,21.0,2.0,ML,,,,2.0,0.1,4,,,,,,
1683829,1980-12-23T15:07:56Z,-41.38,0.0,174.98,0.0,25.0,0.0,ML,,,,1.8,0.2,6,,,,,,
1683830,1980-12-23T15:38:38Z,-40.87,0.0,174.75,0.0,16.0,1.0,ML,,,,1.8,0.2,5,,,,,,
1683831,1980-12-24T11:48:32Z,-41.08,0.0,175.8,0.0,28.0,2.0,ML,,,,2.2,0.1,4,,,,,,
1583872,1980-12-24T17:57:33Z,-44.54,0.0,169.79,0.0,5.0,0.0,ML,,,,2.3,0.2,4,,,,,,
1583873,1980-12-24T21:00:05Z,-44.43,0.0,169.88,0.0,9.0,0.0,ML,,,,1.9,0.1,4,,,,,,
1683832,1980-12-25T17:20:08Z,-41.09,0.0,175.43,0.0,18.0,3.0,ML,,,,1.6,0.2,5,,,,,,
1683833,1980-12-26T12:55:14Z,-41.58,0.0,174.46,0.0,21.0,8.0,ML,,,,2.1,0.3,4,,,,,,
1583874,1980-12-27T02:17:40Z,-43.55,0.0,170.6,0.0,3.0,0.0,ML,,,,3.0,0.1,5,,,,,,
1683834,1980-12-27T03:34:39Z,-41.07,0.0,175.22,0.0,25.0,0.0,ML,,,,2.1,0.1,4,,,,,,
1683835,1980-12-28T08:03:07Z,-40.58,0.0,175.23,0.0,33.0,1.0,ML,,,,2.4,0.2,4,,,,,,
1683836,1980-12-28T18:24:22Z,-41.31,0.0,173.86,0.0,53.0,2.0,ML,,,,2.5,0.1,4,,,,,,
1561459,1980-12-29T02:53:27Z,-45.68,0.0,167.08,0.1,94.0,3.0,ML,,,,3.5,0.3,2,,,,,,
1683837,1980-12-29T05:49:24Z,-40.98,0.0,174.27,0.0,11.0,1.0,ML,,,,1.9,0.2,5,,,,,,
1683838,1980-12-29T16:44:11Z,-41.59,0.0,175.17,0.0,21.0,1.0,ML,,,,1.9,0.1,5,,,,,,
1683839,1980-12-30T00:28:56Z,-41.02,0.0,174.83,0.0,53.0,2.0,ML,,,,1.9,0.2,7,,,,,,
1561460,1980-12-30T02:19:27Z,-40.05,0.0,176.47,0.1,47.0,14.0,ML,,,,3.4,0.1,4,,,,,,
1683840,1980-12-30T20:15:29Z,-41.51,0.0,174.56,0.0,20.0,0.0,ML,,,,1.5,0.2,4,,,,,,
1683841,1980-12-30T23:35:46Z,-41.18,0.0,175.05,0.0,18.0,1.0,ML,,,,1.5,0.2,6,,,,,,
1683842,1980-12-31T02:03:48Z,-41.44,0.0,175.0,0.0,27.0,1.0,ML,,,,1.6,0.1,4,,,,,,
1683843,1980-12-31T04:18:19Z,-40.96,0.0,175.67,0.0,21.0,1.0,ML,,,,1.9,0.2,3,,,,,,
1561462,1980-12-31T05:22:02Z,-45.09,0.0,170.75,0.0,5.0,0.0,ML,,,,3.5,0.4,2,,,,,,
1683844,1980-12-31T09:14:07Z,-41.58,0.0,174.5,0.0,55.0,2.0,ML,,,,2.1,0.1,5,,,,,,
1683845,1980-12-31T10:28:22Z,-41.59,0.0,174.51,0.0,54.0,2.0,ML,,,,2.5,0.2,5,,,,,,
1561463,1980-12-31T12:16:04Z,-39.89,0.0,175.79,0.0,12.0,0.0,ML,,,,3.6,0.2,10,,,,,,
1683846,1980-12-31T20:18:45Z,-41.86,0.0,174.77,0.0,49.0,3.0,ML,,,,3.2,nan,1,2.6,nan,2,,,
