PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,mB,mB_Uncertainty,mB_StationCount,Mjma,Mjma_Uncertainty,Mjma_StationCount,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount,Mw(mB),Mw(mB)_Uncertainty,Mw(mB)_StationCount,MLh,MLh_Uncertainty,MLh_StationCount,Ms(BB),Ms(BB)_Uncertainty,Ms(BB)_StationCount,mBc,mBc_Uncertainty,mBc_StationCount,mb,mb_Uncertainty,mb_StationCount,Mw(mBc),Mw(mBc)_Uncertainty,Mw(mBc)_StationCount,MLv,MLv_Uncertainty,MLv_StationCount
2012p413162,2012-06-01T20:52:49Z,-43.58,1.3,172.76,0.6,15.0,1.0,M,,,,,,,4.5,0.3,4,4.2,nan,11,,,,,,,,,,,,,,,,,,,4.2,0.3,11
2012p413200,2012-06-01T21:13:28Z,-40.35,2.7,173.42,3.4,152.0,5.0,M,,,,,,,,,,2.9,nan,13,,,,,,,,,,,,,,,,,,,2.9,0.3,13
2012p413675,2012-06-02T01:25:58Z,-46.39,6.4,166.26,8.7,12.0,0.0,M,,,,,,,3.4,0.2,6,2.7,nan,1,,,,,,,,,,,,,,,,,,,2.7,nan,1
2012p413975,2012-06-02T04:06:00Z,-38.32,3.6,175.95,5.1,181.0,5.0,M,,,,,,,,,,2.3,nan,23,,,,,,,,,,,,,,,,,,,2.3,0.4,23
2012p414004,2012-06-02T04:21:52Z,-37.74,11.4,176.34,13.0,188.0,12.0,M,,,,,,,,,,2.5,nan,19,,,,,,,,,,,,,,,,,,,2.5,0.2,19
2012p414272,2012-06-02T06:44:57Z,-39.32,0.8,175.6,1.2,11.0,1.0,M,,,,,,,1.2,0.2,7,1.0,nan,7,,,,,,,,,,,,,,,,,,,1.0,0.2,7
2012p414603,2012-06-02T09:40:51Z,-44.76,5.0,167.08,7.1,12.0,0.0,M,,,,,,,3.2,0.1,7,3.0,nan,4,,,,,,,,,,,,,,,,,,,3.0,0.3,4
2012p414681,2012-06-02T10:22:20Z,-43.56,1.2,172.76,0.9,11.0,2.0,M,,,,,,,2.9,0.1,7,2.9,nan,7,,,,,,,,,,,,,,,,,,,2.9,0.4,7
2012p414708,2012-06-02T10:36:35Z,-35.03,24.1,179.2,29.1,206.0,27.0,M,,,,,,,,,,3.4,nan,6,,,,,,,,,,,,,,,,,,,3.4,0.4,6
2012p414866,2012-06-02T12:00:38Z,-37.12,6.4,176.73,5.0,213.0,6.0,M,,,,,,,,,,2.6,nan,22,,,,,,,,,,,,,,,,,,,2.6,0.5,22
2012p416720,2012-06-03T04:28:40Z,-42.59,1.1,172.83,2.2,46.0,4.0,M,,,,,,,2.9,0.2,10,2.8,nan,9,,,,,,,,,,,,,,,,,,,2.8,0.3,9
2012p416981,2012-06-03T06:47:28Z,-43.53,1.3,172.72,1.0,12.0,1.0,M,,,,,,,4.1,0.2,9,4.0,nan,9,,,,,,,,,,,,,,,,,,,4.0,0.2,9
2012p417064,2012-06-03T07:32:00Z,-42.85,2.3,172.75,4.0,27.0,4.0,M,,,,,,,2.7,0.1,9,2.7,nan,9,,,,,,,,,,,,,,,,,,,2.7,0.2,9
2012p417360,2012-06-03T10:09:46Z,-40.07,1.3,175.1,1.3,63.0,2.0,M,,,,,,,3.2,0.2,18,3.0,nan,18,,,,,,,,,,,,,,,,,,,3.0,0.2,18
2012p417509,2012-06-03T11:28:48Z,-37.89,0.7,176.59,0.6,7.0,1.0,M,,,,,,,2.7,0.2,24,2.5,nan,24,,,,,,,,,,,,,,,,,,,2.5,0.2,24
2012p417703,2012-06-03T13:12:17Z,-43.51,1.1,172.74,0.8,13.0,1.0,M,,,,,,,3.8,0.2,5,3.7,nan,5,,,,,,,,,,,,,,,,,,,3.7,0.2,5
2012p417819,2012-06-03T14:13:53Z,-37.18,7.5,176.57,17.6,269.0,13.0,M,,,,,,,,,,2.6,nan,13,,,,,,,,,,,,,,,,,,,2.6,0.3,13
2012p418209,2012-06-03T17:42:12Z,-38.62,0.4,176.04,0.5,9.0,1.0,M,,,,,,,1.9,0.3,10,1.5,nan,11,,,,,,,,,,,,,,,,,,,1.5,0.4,11
2012p418365,2012-06-03T19:05:09Z,-45.0,2.0,167.56,2.6,64.0,4.0,M,,,,,,,3.0,0.1,6,2.8,nan,5,,,,,,,,,,,,,,,,,,,2.8,0.1,5
2012p418399,2012-06-03T19:23:14Z,-37.47,3.4,176.53,4.9,191.0,6.0,M,,,,,,,,,,2.6,nan,18,,,,,,,,,,,,,,,,,,,2.6,0.3,18
2012p418543,2012-06-03T20:40:12Z,-43.56,0.9,172.68,0.7,12.0,1.0,M,,,,,,,3.3,0.3,7,3.2,nan,7,,,,,,,,,,,,,,,,,,,3.2,0.3,7
2012p418917,2012-06-03T23:59:29Z,-40.27,1.1,175.94,1.4,25.0,2.0,M,,,,,,,1.7,0.3,6,1.3,nan,6,,,,,,,,,,,,,,,,,,,1.3,0.4,6
2012p418988,2012-06-04T00:37:09Z,-40.92,0.6,175.8,1.1,23.0,1.0,M,,,,,,,1.5,0.2,8,1.1,nan,3,,,,,,,,,,,,,,,,,,,1.1,0.1,3
2012p419340,2012-06-04T03:44:49Z,-40.08,0.9,176.6,1.0,35.0,2.0,M,,,,,,,3.1,0.1,12,2.8,nan,12,,,,,,,,,,,,,,,,,,,2.8,0.2,12
2012p419468,2012-06-04T04:53:00Z,-42.46,1.3,172.82,1.7,10.0,1.0,M,,,,,,,2.5,0.2,7,2.3,nan,3,,,,,,,,,,,,,,,,,,,2.3,0.3,3
2012p419709,2012-06-04T07:01:18Z,-39.16,0.8,174.55,1.2,20.0,2.0,M,,,,,,,2.3,0.2,6,1.9,nan,4,,,,,,,,,,,,,,,,,,,1.9,0.3,4
2012p419800,2012-06-04T07:49:29Z,-39.15,1.1,174.53,1.6,17.0,3.0,M,,,,,,,2.6,0.2,12,2.2,nan,14,,,,,,,,,,,,,,,,,,,2.2,0.3,14
2012p420320,2012-06-04T12:27:00Z,-35.81,12.2,178.75,22.6,33.0,0.0,M,,,,,,,3.2,0.2,9,2.8,nan,5,,,,,,,,,,,,,,,,,,,2.8,0.2,5
2012p420603,2012-06-04T14:57:32Z,-39.01,3.0,173.92,2.7,5.0,2.0,M,,,,,,,2.3,0.3,6,1.6,nan,3,,,,,,,,,,,,,,,,,,,1.6,0.4,3
2012p421532,2012-06-04T23:12:37Z,-43.5,3.2,172.77,2.7,7.0,5.0,M,,,,,,,2.7,0.2,6,2.5,nan,6,,,,,,,,,,,,,,,,,,,2.5,0.4,6
2012p421677,2012-06-05T00:29:55Z,-39.43,1.7,178.05,2.5,24.0,4.0,M,,,,,,,2.6,0.2,14,2.5,nan,12,,,,,,,,,,,,,,,,,,,2.5,0.3,12
2012p421685,2012-06-05T00:34:09Z,-38.97,0.9,176.54,1.5,54.0,2.0,M,,,,,,,2.7,0.3,23,2.5,nan,21,,,,,,,,,,,,,,,,,,,2.5,0.4,21
2012p421738,2012-06-05T01:02:20Z,-37.19,6.8,-179.81,4.5,33.0,0.0,M,,,,,,,4.2,0.2,20,4.0,nan,22,,,,,,,,,,,,,,,,,,,4.0,0.2,22
2012p421907,2012-06-05T02:32:03Z,-40.86,0.9,176.34,1.6,30.0,2.0,M,,,,,,,2.4,0.1,12,2.1,nan,14,,,,,,,,,,,,,,,,,,,2.1,0.3,14
2012p421978,2012-06-05T03:10:04Z,-42.45,4.4,172.09,2.9,5.0,0.0,M,,,,,,,2.8,0.2,7,2.8,nan,6,,,,,,,,,,,,,,,,,,,2.8,0.3,6
2012p422353,2012-06-05T06:29:48Z,-37.8,2.2,177.43,4.9,41.0,3.0,M,,,,,,,2.6,0.3,7,2.2,nan,5,,,,,,,,,,,,,,,,,,,2.2,0.3,5
2012p422520,2012-06-05T07:58:56Z,-43.55,1.9,172.54,0.8,5.0,1.0,M,,,,,,,2.6,0.1,5,2.5,nan,4,,,,,,,,,,,,,,,,,,,2.5,0.1,4
2012p422597,2012-06-05T08:39:45Z,-35.6,22.6,178.55,31.1,199.0,28.0,M,,,,,,,,,,3.3,nan,4,,,,,,,,,,,,,,,,,,,3.3,0.2,4
2012p423219,2012-06-05T14:11:13Z,-43.52,2.2,172.71,0.8,18.0,3.0,M,,,,,,,2.3,0.4,4,2.2,nan,2,,,,,,,,,,,,,,,,,,,2.2,0.0,2
2012p423721,2012-06-05T18:38:14Z,-38.63,0.4,176.08,0.7,8.0,1.0,M,,,,,,,2.4,0.2,10,2.1,nan,8,,,,,,,,,,,,,,,,,,,2.1,0.3,8
2012p423720,2012-06-05T18:39:07Z,-38.62,0.4,176.08,0.4,7.0,1.0,M,,,,,,,2.4,0.3,6,2.1,nan,6,,,,,,,,,,,,,,,,,,,2.1,0.3,6
2012p423809,2012-06-05T19:25:40Z,-43.07,2.2,171.46,2.8,5.0,0.0,M,,,,,,,3.4,0.2,10,3.0,nan,3,,,,,,,,,,,,,,,,,,,3.0,0.3,3
2012p424149,2012-06-05T22:26:18Z,-37.42,10.0,176.36,24.3,246.0,15.0,M,,,,,,,,,,2.6,nan,2,,,,,,,,,,,,,,,,,,,2.6,0.0,2
2012p424161,2012-06-05T22:33:17Z,-45.03,2.2,167.54,3.3,98.0,3.0,M,,,,,,,,,,3.1,nan,6,,,,,,,,,,,,,,,,,,,3.1,0.4,6
2012p424278,2012-06-05T23:35:37Z,-36.33,6.9,178.05,4.0,166.0,7.0,M,,,,,,,,,,4.2,nan,30,,,,,,,,,,,,,,,,,,,4.2,0.3,30
2012p424696,2012-06-06T03:18:56Z,-38.38,1.5,178.0,1.6,31.0,2.0,M,,,,,,,2.3,0.2,6,1.8,nan,6,,,,,,,,,,,,,,,,,,,1.8,0.3,6
2012p425056,2012-06-06T06:30:01Z,-37.25,9.2,176.46,5.5,33.0,0.0,M,,,,,,,2.9,0.2,13,2.6,nan,11,,,,,,,,,,,,,,,,,,,2.6,0.2,11
2012p425157,2012-06-06T07:23:05Z,-33.11,22.0,179.52,35.9,291.0,37.0,M,4.4,nan,1,,,,,,,4.1,nan,5,3.6,0.4,1,,,,,,,,,,,,,,,,4.1,0.2,5
2012p425166,2012-06-06T07:28:50Z,-40.08,0.9,176.08,1.4,31.0,2.0,M,,,,,,,2.6,0.3,12,2.2,nan,12,,,,,,,,,,,,,,,,,,,2.2,0.3,12
2012p425445,2012-06-06T09:57:27Z,-38.52,2.5,176.1,5.5,70.0,10.0,M,,,,,,,2.4,0.2,8,1.9,nan,5,,,,,,,,,,,,,,,,,,,1.9,0.4,5
2012p425496,2012-06-06T10:24:40Z,-43.58,1.3,172.37,1.0,10.0,2.0,M,,,,,,,2.5,0.5,3,2.5,nan,3,,,,,,,,,,,,,,,,,,,2.5,0.3,3
2012p425797,2012-06-06T13:03:33Z,-37.38,3.3,177.32,2.8,138.0,4.0,M,,,,,,,,,,3.4,nan,26,,,,,,,,,,,,,,,,,,,3.4,0.3,26
2012p426309,2012-06-06T17:37:33Z,-45.13,1.8,167.55,2.6,79.0,3.0,M,,,,,,,3.2,0.3,10,3.1,nan,10,,,,,,,,,,,,,,,,,,,3.1,0.3,10
2012p426323,2012-06-06T17:44:57Z,-42.31,1.1,173.97,2.1,25.0,3.0,M,,,,,,,2.7,0.2,12,2.4,nan,6,,,,,,,,,,,,,,,,,,,2.4,0.2,6
2012p426395,2012-06-06T18:23:28Z,-43.48,3.1,172.15,2.8,5.0,0.0,M,,,,,,,2.6,0.3,7,2.5,nan,5,,,,,,,,,,,,,,,,,,,2.5,0.3,5
2012p427048,2012-06-07T00:11:17Z,-38.61,0.7,176.23,0.6,5.0,1.0,M,,,,,,,2.6,0.2,12,2.3,nan,13,,,,,,,,,,,,,,,,,,,2.3,0.3,13
2012p427144,2012-06-07T01:02:44Z,-38.27,2.9,175.75,3.2,177.0,5.0,M,,,,,,,,,,3.0,nan,43,,,,,,,,,,,,,,,,,,,3.0,0.5,43
2012p427660,2012-06-07T05:37:23Z,-38.93,0.6,176.04,1.1,11.0,2.0,M,,,,,,,3.0,0.2,18,2.7,nan,18,,,,,,,,,,,,,,,,,,,2.7,0.2,18
2012p427935,2012-06-07T08:04:15Z,-39.35,0.9,176.93,2.1,34.0,4.0,M,,,,,,,2.7,0.1,9,2.4,nan,9,,,,,,,,,,,,,,,,,,,2.4,0.1,9
2012p428083,2012-06-07T09:22:59Z,-36.98,6.4,176.95,5.0,227.0,7.0,M,,,,,,,,,,2.7,nan,14,,,,,,,,,,,,,,,,,,,2.7,0.2,14
2012p428312,2012-06-07T11:24:47Z,-37.14,9.5,178.45,8.4,5.0,0.0,M,,,,,,,2.9,0.3,7,2.6,nan,4,,,,,,,,,,,,,,,,,,,2.6,0.2,4
2012p428400,2012-06-07T12:11:32Z,-46.51,5.6,166.24,5.9,5.0,0.0,M,,,,,,,3.6,0.2,9,3.3,nan,5,,,,,,,,,,,,,,,,,,,3.3,0.3,5
2012p428581,2012-06-07T13:47:40Z,-35.38,16.0,178.83,24.8,293.0,15.0,M,4.1,nan,1,,,,,,,3.8,nan,9,3.1,0.4,1,,,,,,,,,,,,,,,,3.8,0.2,9
2012p428599,2012-06-07T13:56:54Z,-34.72,14.9,179.42,33.7,33.0,0.0,M,,,,,,,4.1,0.3,9,3.9,nan,9,,,,,,,,,,,,,,,,,,,3.9,0.3,9
2012p428673,2012-06-07T14:37:29Z,-44.22,3.0,169.74,2.6,5.0,0.0,M,,,,,,,4.0,0.3,7,3.8,nan,9,,,,,,,,,,,,,,,,,,,3.8,0.4,9
2012p428726,2012-06-07T15:05:34Z,-43.53,2.8,172.77,1.1,19.0,5.0,M,,,,,,,2.5,0.3,6,2.2,nan,4,,,,,,,,,,,,,,,,,,,2.2,0.4,4
2012p428767,2012-06-07T15:27:26Z,-39.94,0.7,176.55,1.1,48.0,2.0,M,,,,,,,2.6,0.2,14,2.2,nan,13,,,,,,,,,,,,,,,,,,,2.2,0.3,13
2012p428769,2012-06-07T15:28:29Z,-43.45,5.2,172.82,4.5,5.0,0.0,M,,,,,,,2.6,0.4,5,2.3,nan,5,,,,,,,,,,,,,,,,,,,2.3,0.4,5
2012p428890,2012-06-07T16:32:56Z,-46.23,5.9,166.28,8.5,12.0,0.0,M,,,,,,,3.6,0.2,7,3.4,nan,7,,,,,,,,,,,,,,,,,,,3.4,0.1,7
2012p428974,2012-06-07T17:17:50Z,-38.06,2.5,176.67,2.2,103.0,3.0,M,,,,,,,,,,3.1,nan,91,,,,,,,,,,,,,,,,,,,3.1,0.5,91
2012p429208,2012-06-07T19:22:12Z,-42.74,2.3,171.76,2.4,5.0,0.0,M,,,,,,,3.3,0.2,10,3.2,nan,12,,,,,,,,,,,,,,,,,,,3.2,0.2,12
2012p429304,2012-06-07T20:13:24Z,-38.61,10.1,175.5,5.9,162.0,10.0,M,,,,,,,,,,2.6,nan,6,,,,,,,,,,,,,,,,,,,2.6,0.5,6
2012p429349,2012-06-07T20:36:43Z,-34.72,19.4,179.22,20.8,188.0,33.0,M,,,,,,,,,,3.8,nan,9,,,,,,,,,,,,,,,,,,,3.8,0.4,9
2012p429494,2012-06-07T21:54:52Z,-45.74,3.7,166.71,5.6,5.0,0.0,M,,,,,,,3.4,0.1,8,3.3,nan,8,,,,,,,,,,,,,,,,,,,3.3,0.2,8
2012p429512,2012-06-07T22:04:07Z,-43.47,3.0,172.79,1.3,24.0,3.0,M,,,,,,,2.7,0.3,4,2.4,nan,4,,,,,,,,,,,,,,,,,,,2.4,0.4,4
2012p429531,2012-06-07T22:14:35Z,-38.15,1.1,175.87,1.1,12.0,3.0,M,,,,,,,2.4,0.3,10,2.1,nan,8,,,,,,,,,,,,,,,,,,,2.1,0.3,8
2012p429573,2012-06-07T22:36:45Z,-37.91,3.1,176.18,7.5,164.0,7.0,M,,,,,,,,,,2.6,nan,17,,,,,,,,,,,,,,,,,,,2.6,0.3,17
2012p429678,2012-06-07T23:32:27Z,-37.28,3.3,177.13,3.0,143.0,6.0,M,,,,,,,,,,3.3,nan,22,,,,,,,,,,,,,,,,,,,3.3,0.2,22
2012p429742,2012-06-08T00:06:29Z,-34.87,20.7,-179.5,32.5,170.0,46.0,M,,,,,,,,,,4.4,nan,14,,,,,,,,,,,,,,,,,,,4.4,0.2,14
2012p430562,2012-06-08T07:23:34Z,-45.23,2.3,167.37,2.9,86.0,4.0,M,,,,,,,,,,2.6,nan,3,,,,,,,,,,,,,,,,,,,2.6,0.6,3
2012p430579,2012-06-08T07:32:36Z,-37.18,10.2,176.85,8.3,215.0,10.0,M,,,,,,,,,,2.6,nan,11,,,,,,,,,,,,,,,,,,,2.6,0.3,11
2012p431486,2012-06-08T15:35:48Z,-37.86,3.6,176.91,2.2,5.0,0.0,M,,,,,,,2.3,0.2,12,2.1,nan,15,,,,,,,,,,,,,,,,,,,2.1,0.3,15
2012p431490,2012-06-08T15:38:02Z,-37.84,4.5,176.91,2.7,5.0,0.0,M,,,,,,,3.2,0.2,12,2.9,nan,16,,,,,,,,,,,,,,,,,,,2.9,0.3,16
2012p432064,2012-06-08T20:43:44Z,-40.82,1.3,174.18,1.5,58.0,3.0,M,,,,,,,2.9,0.3,12,2.6,nan,11,,,,,,,,,,,,,,,,,,,2.6,0.2,11
2012p432728,2012-06-09T02:37:46Z,-37.05,7.4,176.43,16.4,261.0,14.0,M,,,,,,,,,,2.6,nan,11,,,,,,,,,,,,,,,,,,,2.6,0.4,11
2012p432797,2012-06-09T03:14:36Z,-37.54,8.6,179.35,5.6,12.0,0.0,M,,,,,,,3.3,0.2,13,3.1,nan,16,,,,,,,,,,,,,,,,,,,3.1,0.3,16
2012p433121,2012-06-09T06:07:01Z,-39.17,4.2,174.78,5.2,193.0,5.0,M,,,,,,,,,,2.5,nan,10,,,,,,,,,,,,,,,,,,,2.5,0.4,10
2012p433276,2012-06-09T07:29:47Z,-43.19,3.3,171.56,3.1,5.0,0.0,M,,,,,,,2.2,0.2,3,1.7,nan,1,,,,,,,,,,,,,,,,,,,1.7,nan,1
2012p433418,2012-06-09T08:45:19Z,-37.4,3.0,177.61,2.5,119.0,4.0,M,,,,,,,,,,2.7,nan,30,,,,,,,,,,,,,,,,,,,2.7,0.2,30
2012p433622,2012-06-09T10:33:45Z,-39.17,3.6,174.68,5.6,221.0,5.0,M,,,,,,,,,,2.6,nan,21,,,,,,,,,,,,,,,,,,,2.6,0.5,21
2012p433868,2012-06-09T12:45:10Z,-35.86,19.7,178.45,16.6,223.0,22.0,M,,,,,,,,,,2.9,nan,7,,,,,,,,,,,,,,,,,,,2.9,0.3,7
2012p433936,2012-06-09T13:21:17Z,-43.56,2.9,172.44,2.2,4.0,2.0,M,,,,,,,2.7,0.1,7,2.5,nan,4,,,,,,,,,,,,,,,,,,,2.5,0.2,4
2012p434102,2012-06-09T14:49:52Z,-44.95,4.4,167.95,3.0,5.0,0.0,M,,,,,,,3.2,0.2,12,3.0,nan,10,,,,,,,,,,,,,,,,,,,3.0,0.2,10
2012p434624,2012-06-09T19:27:55Z,-40.36,0.7,176.14,1.2,39.0,3.0,M,,,,,,,2.8,0.1,12,2.5,nan,14,,,,,,,,,,,,,,,,,,,2.5,0.3,14
2012p434628,2012-06-09T19:30:01Z,-41.51,1.7,173.33,1.7,65.0,3.0,M,,,,,,,3.6,0.3,7,3.3,nan,7,,,,,,,,,,,,,,,,,,,3.3,0.3,7
2012p434729,2012-06-09T20:23:51Z,-40.2,2.9,173.53,4.1,186.0,6.0,M,,,,,,,,,,2.5,nan,10,,,,,,,,,,,,,,,,,,,2.5,0.2,10
2012p434809,2012-06-09T21:06:42Z,-39.32,1.1,178.05,2.0,24.0,2.0,M,,,,,,,3.2,0.3,12,2.8,nan,24,,,,,,,,,,,,,,,,,,,2.8,0.4,24
2012p434822,2012-06-09T21:13:03Z,-38.77,7.8,177.22,4.0,5.0,0.0,M,,,,,,,,,,2.7,nan,9,,,,,,,,,,,,,,,,,,,2.7,0.5,9
2012p436269,2012-06-10T10:04:22Z,-43.57,1.1,172.77,1.1,10.0,1.0,M,,,,,,,3.5,0.3,4,3.3,nan,4,,,,,,,,,,,,,,,,,,,3.3,0.3,4
2012p436306,2012-06-10T10:24:17Z,-36.45,12.7,177.9,11.7,147.0,17.0,M,,,,,,,,,,2.5,nan,5,,,,,,,,,,,,,,,,,,,2.5,0.2,5
2012p436733,2012-06-10T14:11:43Z,-45.95,2.9,167.15,3.0,5.0,0.0,M,,,,,,,3.3,0.1,8,3.2,nan,9,,,,,,,,,,,,,,,,,,,3.2,0.2,9
2012p437148,2012-06-10T17:52:33Z,-36.75,6.9,177.22,5.9,203.0,9.0,M,,,,,,,,,,3.3,nan,36,,,,,,,,,,,,,,,,,,,3.3,0.2,36
2012p437381,2012-06-10T19:57:00Z,-43.57,3.4,172.67,1.8,14.0,3.0,M,,,,,,,2.5,0.3,6,2.0,nan,4,,,,,,,,,,,,,,,,,,,2.0,0.5,4
2012p437736,2012-06-10T23:06:12Z,-43.5,2.6,171.11,2.6,5.0,0.0,M,,,,,,,2.7,0.2,7,2.7,nan,8,,,,,,,,,,,,,,,,,,,2.7,0.4,8
2012p438507,2012-06-11T05:56:54Z,-43.6,2.9,172.73,3.2,5.0,0.0,M,,,,,,,2.4,0.2,5,2.2,nan,4,,,,,,,,,,,,,,,,,,,2.2,0.3,4
2012p438563,2012-06-11T06:26:31Z,-43.5,2.6,172.74,3.1,5.0,0.0,M,,,,,,,2.8,0.3,4,2.6,nan,4,,,,,,,,,,,,,,,,,,,2.6,0.4,4
2012p438571,2012-06-11T06:30:55Z,-38.3,3.1,175.92,5.2,130.0,6.0,M,,,,,,,,,,2.4,nan,10,,,,,,,,,,,,,,,,,,,2.4,0.3,10
2012p438689,2012-06-11T07:33:47Z,-44.38,3.6,168.33,3.8,5.0,0.0,M,,,,,,,2.7,0.1,6,2.2,nan,2,,,,,,,,,,,,,,,,,,,2.2,0.1,2
2012p439223,2012-06-11T12:18:06Z,-38.03,0.7,176.52,0.8,8.0,2.0,M,,,,,,,1.9,0.3,7,1.7,nan,9,,,,,,,,,,,,,,,,,,,1.7,0.4,9
2012p439479,2012-06-11T14:34:34Z,-43.53,1.1,172.65,1.0,10.0,1.0,M,,,,,,,4.2,0.3,7,4.1,nan,7,,,,,,,,,,,,,,,,,,,4.1,0.3,7
2012p439881,2012-06-11T18:08:43Z,-38.14,0.7,176.45,0.9,10.0,2.0,M,,,,,,,2.0,0.2,12,2.0,nan,13,,,,,,,,,,,,,,,,,,,2.0,0.5,13
2012p440021,2012-06-11T19:23:10Z,-43.56,1.5,172.72,1.1,9.0,2.0,M,,,,,,,2.9,0.3,4,2.7,nan,4,,,,,,,,,,,,,,,,,,,2.7,0.3,4
2012p440503,2012-06-11T23:40:05Z,-45.1,2.8,167.43,4.3,109.0,4.0,M,,,,,,,,,,2.4,nan,1,,,,,,,,,,,,,,,,,,,2.4,nan,1
2012p440844,2012-06-12T02:42:07Z,-36.56,28.0,177.57,17.9,142.0,35.0,M,,,,,,,,,,2.7,nan,5,,,,,,,,,,,,,,,,,,,2.7,0.4,5
2012p440961,2012-06-12T03:44:29Z,-45.62,2.6,167.05,3.1,84.0,5.0,M,,,,,,,,,,3.7,nan,11,,,,,,,,,,,,,,,,,,,3.7,0.5,11
2012p441451,2012-06-12T08:05:30Z,-42.21,2.6,172.97,2.8,5.0,0.0,M,,,,,,,2.9,0.2,7,2.8,nan,7,,,,,,,,,,,,,,,,,,,2.8,0.3,7
2012p441830,2012-06-12T11:27:04Z,-43.48,1.4,172.74,1.2,10.0,3.0,M,,,,,,,2.4,0.3,5,2.3,nan,2,,,,,,,,,,,,,,,,,,,2.3,0.2,2
2012p442086,2012-06-12T13:43:52Z,-45.13,2.1,167.5,2.9,90.0,4.0,M,,,,,,,,,,2.6,nan,3,,,,,,,,,,,,,,,,,,,2.6,0.6,3
2012p442146,2012-06-12T14:15:32Z,-43.6,1.2,172.64,0.8,7.0,1.0,M,,,,,,,3.9,0.2,4,3.7,nan,4,,,,,,,,,,,,,,,,,,,3.7,0.3,4
2012p442887,2012-06-12T20:50:14Z,-35.01,21.6,-179.97,37.9,33.0,0.0,M,,,,,,,4.5,0.1,9,4.2,nan,9,,,,,,,,,,,,,,,,,,,4.2,0.1,9
2012p443015,2012-06-12T21:58:55Z,-43.07,4.0,170.82,2.8,5.0,0.0,M,,,,,,,3.0,0.1,6,2.8,nan,5,,,,,,,,,,,,,,,,,,,2.8,0.2,5
2012p443350,2012-06-13T00:57:03Z,-41.12,1.3,174.39,1.2,39.0,2.0,M,,,,,,,2.9,0.2,7,2.8,nan,11,,,,,,,,,,,,,,,,,,,2.8,0.3,11
2012p443712,2012-06-13T04:09:55Z,-43.51,2.2,172.76,0.9,17.0,3.0,M,,,,,,,2.7,0.2,5,2.5,nan,3,,,,,,,,,,,,,,,,,,,2.5,0.3,3
2012p444296,2012-06-13T09:21:12Z,-39.69,2.5,174.0,5.9,218.0,5.0,M,,,,,,,,,,2.8,nan,26,,,,,,,,,,,,,,,,,,,2.8,0.3,26
2012p444549,2012-06-13T11:36:10Z,-41.23,0.6,175.06,0.5,28.0,1.0,M,,,,,,,2.9,0.2,11,2.5,nan,11,,,,,,,,,,,,,,,,,,,2.5,0.1,11
2012p444661,2012-06-13T12:35:31Z,-42.31,1.0,173.98,2.1,25.0,3.0,M,,,,,,,3.6,0.1,12,3.5,nan,4,,,,,,,,,,,,,,,,,,,3.5,0.4,4
2012p444662,2012-06-13T12:35:36Z,-42.4,4.6,173.99,2.9,33.0,0.0,M,,,,,,,3.6,0.2,8,3.4,nan,6,,,,,,,,,,,,,,,,,,,3.4,0.2,6
2012p445069,2012-06-13T16:13:10Z,-43.77,1.4,171.33,1.9,23.0,3.0,M,,,,,,,2.6,0.1,6,2.5,nan,4,,,,,,,,,,,,,,,,,,,2.5,0.5,4
2012p445843,2012-06-13T23:05:32Z,-43.52,1.7,172.77,1.3,18.0,4.0,M,,,,,,,2.8,0.3,5,2.6,nan,5,,,,,,,,,,,,,,,,,,,2.6,0.3,5
2012p446624,2012-06-14T06:01:06Z,-42.03,7.7,178.7,4.1,33.0,0.0,M,,,,,,,4.2,0.1,12,3.9,nan,12,,,,,,,,,,,,,,,,,,,3.9,0.2,12
2012p446853,2012-06-14T08:03:23Z,-42.23,0.9,172.95,1.5,11.0,2.0,M,,,,,,,3.5,0.2,12,3.4,nan,12,,,,,,,,,,,,,,,,,,,3.4,0.2,12
2012p447530,2012-06-14T14:04:24Z,-45.18,2.4,167.43,3.9,110.0,4.0,M,,,,,,,,,,2.0,nan,1,,,,,,,,,,,,,,,,,,,2.0,nan,1
2012p447729,2012-06-14T15:49:38Z,-32.87,24.8,178.79,50.9,335.0,41.0,M,4.3,0.4,2,,,,,,,3.8,nan,4,3.4,0.4,2,,,,,,,,,,,,,,,,3.8,0.2,4
2012p448009,2012-06-14T18:19:29Z,-36.9,20.3,176.96,16.7,189.0,20.0,M,,,,,,,,,,2.5,nan,10,,,,,,,,,,,,,,,,,,,2.5,0.3,10
2012p448024,2012-06-14T18:27:35Z,-36.57,27.5,177.53,17.9,166.0,27.0,M,,,,,,,,,,2.2,nan,3,,,,,,,,,,,,,,,,,,,2.2,0.4,3
2012p448066,2012-06-14T18:49:53Z,-43.58,0.9,172.25,1.1,7.0,1.0,M,,,,,,,2.5,0.3,5,2.6,nan,4,,,,,,,,,,,,,,,,,,,2.6,0.2,4
2012p448166,2012-06-14T19:43:16Z,-40.6,2.8,173.12,3.2,158.0,5.0,M,,,,,,,,,,2.7,nan,10,,,,,,,,,,,,,,,,,,,2.7,0.3,10
