PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,mB,mB_Uncertainty,mB_StationCount,Mjma,Mjma_Uncertainty,Mjma_StationCount,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount,Mw(mB),Mw(mB)_Uncertainty,Mw(mB)_StationCount,Ms(BB),Ms(BB)_Uncertainty,Ms(BB)_StationCount,mb,mb_Uncertainty,mb_StationCount,MLv,MLv_Uncertainty,MLv_StationCount
2016p665217,2016-09-03T03:07:49Z,-37.05,7.2,179.09,8.9,13.0,7.0,M,,,,,,,3.2,0.2,15,3.0,nan,12,,,,,,,,,,3.0,0.1,12
2016p665233,2016-09-03T03:16:27Z,-37.75,6.0,177.99,4.9,57.0,7.0,M,,,,,,,2.5,0.7,12,1.9,nan,15,,,,,,,,,,1.9,0.5,15
2016p665234,2016-09-03T03:16:58Z,-36.93,4.2,179.41,6.8,18.0,16.0,M,,,,,,,4.2,0.2,67,4.0,nan,66,,,,,,,,,,4.0,0.2,66
2016p665255,2016-09-03T03:28:19Z,-37.11,5.3,178.83,7.8,13.0,6.0,M,,,,,,,3.0,0.3,12,2.7,nan,9,,,,,,,,,,2.7,0.2,9
2016p665261,2016-09-03T03:31:26Z,-37.15,4.8,178.93,7.2,12.0,5.0,M,,,,,,,3.4,0.2,25,3.0,nan,19,,,,,,,,,,3.0,0.2,19
2016p665263,2016-09-03T03:32:38Z,-39.78,4.0,177.01,5.0,23.0,5.0,M,,,,,,,2.4,0.3,8,2.1,nan,7,,,,,,,,,,2.1,0.2,7
2016p665272,2016-09-03T03:37:07Z,-37.89,2.6,176.62,2.5,4.0,3.0,M,,,,,,,2.6,0.2,25,2.4,nan,36,,,,,,,,,,2.4,0.4,36
2016p665297,2016-09-03T03:50:48Z,-36.97,5.9,178.8,11.2,17.0,8.0,M,,,,,,,3.0,0.3,9,2.7,nan,7,,,,,,,,,,2.7,0.2,7
2016p665301,2016-09-03T03:52:28Z,-37.06,8.5,179.25,8.0,20.0,12.0,M,,,,,,,3.7,0.2,32,3.6,nan,43,,,,,,,,,,3.6,0.4,43
2016p665314,2016-09-03T03:59:34Z,-37.1,11.0,179.18,8.6,20.0,9.0,M,,,,,,,3.3,0.2,19,3.0,nan,16,,,,,,,,,,3.0,0.2,16
2016p665336,2016-09-03T04:11:23Z,-37.36,5.1,178.86,7.2,17.0,6.0,M,,,,,,,3.2,0.2,18,3.0,nan,25,,,,,,,,,,3.0,0.4,25
2016p665341,2016-09-03T04:13:49Z,-37.03,6.7,178.96,11.7,5.0,7.0,M,,,,,,,3.2,0.2,13,3.0,nan,17,,,,,,,,,,3.0,0.3,17
2016p665345,2016-09-03T04:15:47Z,-38.11,11.3,176.11,17.1,186.0,15.0,M,,,,,,,,,,2.6,nan,4,,,,,,,,,,2.6,0.3,4
2016p665347,2016-09-03T04:17:14Z,-36.88,6.2,179.19,10.0,17.0,16.0,M,,,,,,,3.3,0.2,22,3.0,nan,15,,,,,,,,,,3.0,0.1,15
2016p665360,2016-09-03T04:24:07Z,-37.13,9.8,178.91,11.1,12.0,0.0,M,,,,,,,2.9,0.2,8,2.7,nan,7,,,,,,,,,,2.7,0.1,7
2016p665372,2016-09-03T04:30:10Z,-37.36,4.1,179.11,8.3,12.0,6.0,M,,,,,,,5.7,0.2,85,5.5,nan,84,,,,,,,,,,5.5,0.2,84
2016p665395,2016-09-03T04:42:29Z,-37.44,5.7,178.95,6.9,18.0,6.0,M,,,,,,,4.4,0.2,43,4.1,nan,43,,,,,,,,,,4.1,0.2,43
2016p665401,2016-09-03T04:45:43Z,-37.42,6.0,178.97,8.2,16.0,7.0,M,,,,,,,4.8,0.2,36,4.5,nan,36,,,,,,,,,,4.5,0.2,36
2016p665404,2016-09-03T04:47:50Z,-37.38,4.9,178.98,7.1,14.0,5.0,M,,,,,,,4.1,0.2,49,4.0,nan,23,,,,,,,,,,4.0,0.1,23
2016p665410,2016-09-03T04:50:48Z,-37.34,5.8,178.96,7.3,14.0,5.0,M,,,,,,,3.7,0.2,41,3.5,nan,54,,,,,,,,,,3.5,0.4,54
2016p665413,2016-09-03T04:52:21Z,-36.94,4.3,179.3,7.5,20.0,17.0,M,,,,,,,4.0,0.2,62,3.9,nan,89,,,,,,,,,,3.9,0.3,89
2016p665420,2016-09-03T04:55:48Z,-37.03,8.0,178.99,11.1,11.0,7.0,M,,,,,,,2.9,0.2,12,2.8,nan,7,,,,,,,,,,2.8,0.2,7
2016p665425,2016-09-03T04:58:36Z,-37.26,7.6,178.99,11.8,114.0,7.0,M,5.5,0.2,5,,,,5.8,0.1,9,5.2,nan,26,4.9,0.4,5,,,,,,,5.3,0.1,26
2016p665436,2016-09-03T05:04:21Z,-37.15,5.0,178.71,9.3,15.0,5.0,M,,,,,,,3.4,0.2,19,3.3,nan,25,,,,,,,,,,3.3,0.3,25
2016p665444,2016-09-03T05:08:49Z,-37.37,5.4,178.79,8.4,19.0,6.0,M,,,,,,,3.2,0.2,18,3.0,nan,26,,,,,,,,,,3.0,0.4,26
2016p665446,2016-09-03T05:09:54Z,-37.12,4.9,178.98,8.4,8.0,6.0,M,,,,,,,3.7,0.3,16,3.3,nan,21,,,,,,,,,,3.3,0.3,21
2016p665449,2016-09-03T05:11:36Z,-37.44,3.8,179.06,6.2,14.0,5.0,M,,,,,,,4.3,0.2,85,4.1,nan,85,,,,,,,,,,4.1,0.2,85
2016p665457,2016-09-03T05:15:49Z,-37.24,4.2,179.09,6.8,12.0,7.0,M,,,,,,,4.5,0.3,62,3.7,nan,88,,,,,,,,,,3.7,0.3,88
2016p665461,2016-09-03T05:18:04Z,-37.44,5.5,178.9,7.5,18.0,6.0,M,,,,,,,4.8,0.2,37,4.6,nan,37,,,,,,,,,,4.6,0.2,37
2016p665465,2016-09-03T05:20:14Z,-37.07,4.6,179.26,7.1,12.0,8.0,M,,,,,,,4.1,0.3,32,4.0,nan,21,,,,,,,,,,4.0,0.2,21
2016p665477,2016-09-03T05:26:23Z,-37.28,6.7,178.86,7.6,14.0,5.0,M,,,,,,,3.3,0.2,12,3.0,nan,9,,,,,,,,,,3.0,0.2,9
2016p665483,2016-09-03T05:29:43Z,-37.43,4.0,179.08,5.8,13.0,5.0,M,,,,,,,3.8,0.2,66,3.7,nan,88,,,,,,,,,,3.7,0.4,88
2016p665489,2016-09-03T05:33:39Z,-39.94,2.6,176.69,2.9,29.0,4.0,M,,,,,,,2.6,0.2,12,2.3,nan,12,,,,,,,,,,2.3,0.2,12
2016p665495,2016-09-03T05:35:48Z,-37.3,5.7,178.85,7.0,14.0,5.0,M,,,,,,,3.2,0.1,24,3.0,nan,21,,,,,,,,,,3.0,0.2,21
2016p665504,2016-09-03T05:40:39Z,-37.32,4.2,179.09,6.2,17.0,8.0,M,,,,,,,3.7,0.2,59,3.7,nan,80,,,,,,,,,,3.7,0.4,80
2016p665508,2016-09-03T05:43:05Z,-37.43,5.7,178.89,5.5,19.0,4.0,M,,,,,,,3.2,0.2,23,3.0,nan,18,,,,,,,,,,3.0,0.2,18
2016p665512,2016-09-03T05:44:53Z,-37.34,7.6,178.77,7.5,15.0,5.0,M,,,,,,,3.0,0.3,8,2.7,nan,8,,,,,,,,,,2.7,0.1,8
2016p665540,2016-09-03T05:59:52Z,-37.04,4.5,179.15,6.9,14.0,7.0,M,,,,,,,3.4,0.2,28,3.2,nan,23,,,,,,,,,,3.2,0.2,23
2016p665543,2016-09-03T06:01:27Z,-37.02,4.6,179.01,8.9,26.0,9.0,M,,,,,,,3.2,0.2,17,3.0,nan,13,,,,,,,,,,3.0,0.1,13
2016p665550,2016-09-03T06:05:33Z,-37.4,6.8,178.89,6.7,17.0,6.0,M,,,,,,,3.3,0.2,36,3.0,nan,30,,,,,,,,,,3.0,0.1,30
2016p665569,2016-09-03T06:15:31Z,-37.16,6.9,178.96,9.5,11.0,6.0,M,,,,,,,2.9,0.2,10,2.9,nan,8,,,,,,,,,,2.9,0.1,8
2016p665571,2016-09-03T06:16:30Z,-37.03,7.0,179.19,8.4,12.0,8.0,M,,,,,,,3.3,0.2,26,3.1,nan,18,,,,,,,,,,3.1,0.2,18
2016p665589,2016-09-03T06:26:01Z,-37.37,4.8,178.91,6.8,16.0,6.0,M,,,,,,,3.4,0.2,26,3.2,nan,21,,,,,,,,,,3.2,0.2,21
2016p665607,2016-09-03T06:35:33Z,-36.96,3.8,179.3,5.3,12.0,8.0,M,,,,,,,4.1,0.3,60,3.9,nan,56,,,,,,,,,,3.9,0.2,56
2016p665618,2016-09-03T06:41:35Z,-37.23,4.6,178.96,8.1,14.0,6.0,M,,,,,,,3.4,0.2,25,3.1,nan,33,,,,,,,,,,3.1,0.3,33
2016p665620,2016-09-03T06:42:38Z,-37.37,5.8,178.88,6.8,15.0,6.0,M,,,,,,,3.3,0.2,16,3.1,nan,13,,,,,,,,,,3.1,0.2,13
2016p665640,2016-09-03T06:53:23Z,-37.16,5.2,179.34,7.6,26.0,13.0,M,,,,,,,3.7,0.2,28,3.4,nan,21,,,,,,,,,,3.4,0.2,21
2016p665644,2016-09-03T06:55:12Z,-37.34,6.5,178.82,6.7,15.0,5.0,M,,,,,,,3.3,0.2,19,3.0,nan,16,,,,,,,,,,3.0,0.1,16
2016p665675,2016-09-03T07:11:58Z,-37.09,4.5,179.29,6.9,16.0,13.0,M,,,,,,,3.5,0.2,39,3.2,nan,29,,,,,,,,,,3.2,0.2,29
2016p665681,2016-09-03T07:15:20Z,-39.78,5.1,176.97,5.8,19.0,5.0,M,,,,,,,2.1,0.3,8,1.8,nan,7,,,,,,,,,,1.8,0.2,7
2016p665691,2016-09-03T07:20:27Z,-36.95,4.4,179.27,7.2,10.0,9.0,M,,,,,,,3.8,0.2,30,3.2,nan,40,,,,,,,,,,3.2,0.3,40
2016p665692,2016-09-03T07:21:20Z,-37.09,4.2,179.34,6.1,16.0,15.0,M,,,,,,,3.9,0.3,55,3.7,nan,48,,,,,,,,,,3.7,0.2,48
2016p665791,2016-09-03T08:14:05Z,-38.82,2.3,176.03,2.5,10.0,4.0,M,,,,,,,1.9,0.2,12,1.7,nan,20,,,,,,,,,,1.7,0.5,20
2016p665798,2016-09-03T08:17:30Z,-37.05,7.4,179.01,9.2,20.0,8.0,M,,,,,,,3.2,0.2,14,3.2,nan,13,,,,,,,,,,3.2,0.2,13
2016p665801,2016-09-03T08:18:39Z,-37.12,4.7,179.63,5.8,7.0,7.0,M,,,,,,,3.7,0.2,39,3.5,nan,32,,,,,,,,,,3.5,0.2,32
2016p665826,2016-09-03T08:32:35Z,-37.36,4.4,178.81,4.8,24.0,5.0,M,,,,,,,3.2,0.2,33,2.8,nan,21,,,,,,,,,,2.8,0.2,21
2016p665832,2016-09-03T08:35:26Z,-36.97,6.1,179.17,10.8,23.0,18.0,M,,,,,,,3.4,0.2,27,3.0,nan,19,,,,,,,,,,3.0,0.1,19
2016p665841,2016-09-03T08:40:21Z,-37.09,5.2,178.84,9.2,12.0,0.0,M,,,,,,,3.1,0.2,22,2.8,nan,15,,,,,,,,,,2.8,0.1,15
2016p665853,2016-09-03T08:46:52Z,-37.29,4.1,178.9,6.7,19.0,6.0,M,,,,,,,3.2,0.2,30,2.8,nan,23,,,,,,,,,,2.8,0.2,23
2016p665856,2016-09-03T08:48:37Z,-37.06,4.8,179.1,8.3,22.0,10.0,M,,,,,,,3.2,0.2,25,2.9,nan,17,,,,,,,,,,2.9,0.1,17
2016p665872,2016-09-03T08:56:44Z,-37.3,6.0,178.9,7.3,15.0,6.0,M,,,,,,,3.1,0.2,25,2.8,nan,17,,,,,,,,,,2.8,0.2,17
2016p665877,2016-09-03T08:59:37Z,-37.34,9.2,178.74,15.4,16.0,8.0,M,,,,,,,3.0,0.3,9,2.7,nan,8,,,,,,,,,,2.7,0.2,8
2016p665882,2016-09-03T09:02:09Z,-36.93,4.8,179.16,8.8,22.0,13.0,M,,,,,,,3.3,0.2,28,3.0,nan,19,,,,,,,,,,3.0,0.1,19
2016p665934,2016-09-03T09:30:01Z,-37.16,20.5,178.97,15.3,14.0,12.0,M,,,,,,,3.7,0.1,9,2.4,nan,12,,,,,,,,,,2.4,0.1,12
2016p665936,2016-09-03T09:30:44Z,-37.41,4.0,179.06,5.3,12.0,5.0,M,,,,,,,3.6,0.2,67,3.5,nan,87,,,,,,,,,,3.5,0.4,87
2016p665954,2016-09-03T09:40:40Z,-37.06,5.0,179.08,8.1,10.0,8.0,M,,,,,,,3.3,0.2,28,3.0,nan,30,,,,,,,,,,3.0,0.2,30
2016p665990,2016-09-03T09:59:57Z,-37.04,5.6,179.05,9.1,9.0,8.0,M,,,,,,,3.1,0.2,22,2.9,nan,12,,,,,,,,,,2.9,0.1,12
2016p666056,2016-09-03T10:35:06Z,-36.91,7.9,179.17,9.8,18.0,14.0,M,,,,,,,3.1,0.2,20,3.0,nan,15,,,,,,,,,,3.0,0.2,15
2016p666108,2016-09-03T11:02:40Z,-39.19,2.5,175.62,4.2,5.0,2.0,M,,,,,,,1.0,0.1,5,0.6,nan,4,,,,,,,,,,0.6,0.2,4
2016p666187,2016-09-03T11:45:02Z,-37.03,4.5,179.24,7.0,15.0,15.0,M,,,,,,,3.4,0.2,36,3.0,nan,37,,,,,,,,,,3.0,0.2,37
2016p666190,2016-09-03T11:46:31Z,-37.51,7.0,178.8,10.1,14.0,6.0,M,,,,,,,3.1,0.2,13,2.8,nan,11,,,,,,,,,,2.8,0.2,11
2016p666201,2016-09-03T11:52:02Z,-37.35,4.0,179.2,5.3,7.0,5.0,M,,,,,,,4.2,0.3,59,3.5,nan,77,,,,,,,,,,3.5,0.3,77
2016p666204,2016-09-03T11:53:24Z,-37.35,3.5,179.37,4.4,15.0,0.0,M,,,,,,,4.4,0.2,80,4.2,nan,81,,,,,,,,,,4.2,0.2,81
2016p666236,2016-09-03T12:10:45Z,-37.14,7.6,179.2,7.4,19.0,10.0,M,,,,,,,3.1,0.2,23,2.8,nan,14,,,,,,,,,,2.8,0.2,14
2016p666262,2016-09-03T12:24:49Z,-37.4,4.6,179.1,6.6,15.0,5.0,M,,,,,,,3.6,0.2,66,3.5,nan,89,,,,,,,,,,3.5,0.4,89
2016p666271,2016-09-03T12:29:00Z,-36.87,4.3,179.76,6.2,15.0,0.0,M,4.7,nan,1,,,,4.5,0.2,73,4.2,nan,73,3.9,0.4,1,,,,,,,4.2,0.2,73
2016p666273,2016-09-03T12:30:13Z,-45.13,4.4,167.52,4.7,99.0,8.0,M,,,,,,,,,,3.0,nan,1,,,,,,,,,,3.0,nan,1
2016p666281,2016-09-03T12:34:41Z,-37.11,7.7,179.12,7.5,15.0,0.0,M,,,,,,,3.6,0.2,35,3.3,nan,43,,,,,,,,,,3.3,0.2,43
2016p666307,2016-09-03T12:48:32Z,-37.04,5.1,179.01,8.0,15.0,0.0,M,,,,,,,3.2,0.2,24,3.0,nan,28,,,,,,,,,,3.0,0.2,28
2016p666312,2016-09-03T12:51:15Z,-37.16,5.6,179.31,6.9,10.0,8.0,M,,,,,,,3.6,0.3,42,3.3,nan,37,,,,,,,,,,3.3,0.2,37
2016p666320,2016-09-03T12:55:52Z,-37.25,4.7,179.08,7.2,18.0,9.0,M,,,,,,,3.4,0.2,45,3.2,nan,32,,,,,,,,,,3.2,0.2,32
2016p666340,2016-09-03T13:06:03Z,-37.32,6.1,178.95,8.1,15.0,6.0,M,,,,,,,3.4,0.2,30,3.1,nan,24,,,,,,,,,,3.1,0.2,24
2016p666356,2016-09-03T13:15:02Z,-37.74,3.8,176.33,3.9,184.0,7.0,M,,,,,,,2.3,0.6,8,3.0,nan,61,,,,,,,,,,3.0,0.3,61
2016p666382,2016-09-03T13:28:30Z,-37.0,6.3,179.05,11.2,18.0,9.0,M,,,,,,,3.4,0.4,12,3.0,nan,12,,,,,,,,,,3.0,0.1,12
2016p666384,2016-09-03T13:29:14Z,-36.67,8.5,178.5,18.2,12.0,0.0,M,,,,,,,5.5,0.8,15,3.1,nan,16,,,,,,,,,,3.1,0.2,16
2016p666385,2016-09-03T13:30:26Z,-37.39,4.7,179.02,8.2,18.0,8.0,M,,,,,,,5.8,0.2,75,5.5,nan,76,,,,,,,,,,5.5,0.2,76
2016p666398,2016-09-03T13:36:55Z,-37.46,4.4,178.93,5.0,20.0,0.0,M,,,,,,,3.3,0.2,24,2.9,nan,9,,,,,,,,,,2.9,0.1,9
2016p666401,2016-09-03T13:39:00Z,-37.0,4.3,178.72,10.0,10.0,5.0,M,,,,,,,3.2,0.2,12,3.1,nan,6,,,,,,,,,,3.1,0.1,6
2016p666411,2016-09-03T13:43:53Z,-37.08,4.3,179.03,6.8,16.0,7.0,M,,,,,,,3.3,0.2,31,2.9,nan,21,,,,,,,,,,2.9,0.2,21
2016p666439,2016-09-03T13:58:56Z,-39.32,1.3,175.5,1.6,14.0,1.0,M,,,,,,,1.7,0.2,24,1.4,nan,20,,,,,,,,,,1.4,0.2,20
2016p666444,2016-09-03T14:01:31Z,-37.31,5.0,179.08,7.1,17.0,8.0,M,,,,,,,3.4,0.2,42,3.2,nan,46,,,,,,,,,,3.2,0.2,46
2016p666451,2016-09-03T14:05:34Z,-37.06,4.5,179.23,6.8,16.0,12.0,M,,,,,,,3.4,0.2,39,3.1,nan,41,,,,,,,,,,3.1,0.2,41
2016p666482,2016-09-03T14:22:00Z,-37.1,5.3,179.22,7.3,13.0,8.0,M,,,,,,,3.3,0.2,30,2.9,nan,19,,,,,,,,,,2.9,0.1,19
2016p666486,2016-09-03T14:24:05Z,-37.41,5.1,178.96,8.1,19.0,8.0,M,,,,,,,3.3,0.2,39,2.9,nan,25,,,,,,,,,,2.9,0.1,25
2016p666491,2016-09-03T14:26:28Z,-37.42,3.5,179.16,4.4,15.0,0.0,M,,,,,,,4.3,0.2,85,4.1,nan,83,,,,,,,,,,4.1,0.2,83
2016p666522,2016-09-03T14:43:12Z,-37.43,3.4,179.02,4.7,17.0,5.0,M,,,,,,,3.7,0.3,61,3.4,nan,61,,,,,,,,,,3.4,0.2,61
2016p666525,2016-09-03T14:44:24Z,-40.42,4.8,178.18,6.0,33.0,0.0,M,,,,,,,3.1,0.2,13,2.9,nan,11,,,,,,,,,,2.9,0.2,11
2016p666543,2016-09-03T14:54:32Z,-37.38,8.6,178.8,7.6,20.0,5.0,M,,,,,,,3.1,0.2,11,2.3,nan,13,,,,,,,,,,2.3,0.4,13
2016p666545,2016-09-03T14:55:35Z,-37.43,4.1,179.01,5.1,16.0,5.0,M,,,,,,,3.5,0.2,60,3.3,nan,51,,,,,,,,,,3.3,0.2,51
2016p666557,2016-09-03T15:02:01Z,-37.3,3.4,179.17,5.3,22.0,8.0,M,,,,,,,4.5,0.2,90,4.4,nan,89,,,,,,,,,,4.4,0.2,89
2016p666566,2016-09-03T15:06:31Z,-37.29,5.6,178.94,8.5,11.0,5.0,M,,,,,,,3.1,0.2,21,2.8,nan,12,,,,,,,,,,2.8,0.1,12
2016p666607,2016-09-03T15:28:29Z,-37.02,4.8,179.02,8.0,10.0,5.0,M,,,,,,,3.2,0.2,25,2.9,nan,18,,,,,,,,,,2.9,0.2,18
2016p666608,2016-09-03T15:28:52Z,-42.1,3.1,172.65,4.2,45.0,8.0,M,,,,,,,2.9,0.2,32,2.6,nan,19,,,,,,,,,,2.6,0.2,19
2016p666620,2016-09-03T15:35:19Z,-35.43,7.9,179.37,10.1,149.0,19.0,M,,,,,,,3.8,0.2,29,3.6,nan,23,,,,,,,,,,3.6,0.1,23
2016p666646,2016-09-03T15:49:16Z,-37.05,3.6,179.29,5.3,12.0,6.0,M,,,,,,,4.2,0.3,81,3.9,nan,78,,,,,,,,,,3.9,0.2,78
2016p666650,2016-09-03T15:51:18Z,-37.03,10.2,179.26,9.0,17.0,11.0,M,,,,,,,3.3,0.2,13,3.2,nan,9,,,,,,,,,,3.2,0.1,9
2016p666693,2016-09-03T16:14:26Z,-37.18,4.8,179.27,6.4,20.0,0.0,M,,,,,,,3.2,0.2,37,2.9,nan,18,,,,,,,,,,2.9,0.2,18
2016p666711,2016-09-03T16:24:05Z,-37.26,3.4,179.13,5.5,20.0,7.0,M,,,,,,,4.0,0.3,76,3.7,nan,72,,,,,,,,,,3.7,0.2,72
2016p666716,2016-09-03T16:26:39Z,-40.16,2.4,176.45,3.0,24.0,4.0,M,,,,,,,2.6,0.2,14,2.3,nan,12,,,,,,,,,,2.3,0.1,12
2016p666724,2016-09-03T16:30:27Z,-37.34,8.6,178.93,7.8,17.0,6.0,M,,,,,,,3.3,0.4,18,2.6,nan,22,,,,,,,,,,2.6,0.2,22
2016p666725,2016-09-03T16:31:18Z,-37.1,3.6,179.23,5.6,23.0,9.0,M,,,,,,,3.8,0.3,67,3.6,nan,60,,,,,,,,,,3.6,0.2,60
2016p666736,2016-09-03T16:37:04Z,-37.32,3.7,179.08,5.9,13.0,5.0,M,,,,,,,3.5,0.2,59,3.3,nan,65,,,,,,,,,,3.3,0.2,65
2016p666763,2016-09-03T16:51:25Z,-37.38,4.6,178.98,6.8,21.0,7.0,M,4.9,nan,1,,,,3.4,0.2,42,3.1,nan,31,4.2,0.4,1,,,,,,,3.1,0.2,31
2016p666765,2016-09-03T16:52:25Z,-36.96,5.9,178.88,9.6,12.0,0.0,M,,,,,,,3.4,0.2,16,3.2,nan,15,,,,,,,,,,3.2,0.1,15
2016p666780,2016-09-03T17:00:42Z,-37.17,5.7,179.24,6.4,22.0,9.0,M,,,,,,,3.3,0.2,30,2.9,nan,22,,,,,,,,,,2.9,0.2,22
2016p666784,2016-09-03T17:02:39Z,-37.16,4.4,179.35,5.4,14.0,7.0,M,,,,,,,3.8,0.3,62,3.6,nan,69,,,,,,,,,,3.6,0.2,69
2016p666806,2016-09-03T17:14:22Z,-37.02,11.3,179.22,9.6,14.0,8.0,M,,,,,,,4.9,0.2,23,2.9,nan,24,,,,,,,,,,2.9,0.2,24
2016p666807,2016-09-03T17:14:51Z,-37.08,4.4,179.15,7.3,16.0,10.0,M,,,,,,,4.7,0.2,29,4.4,nan,29,,,,,,,,,,4.4,0.2,29
2016p666818,2016-09-03T17:20:44Z,-37.1,6.1,178.86,9.7,12.0,0.0,M,,,,,,,2.9,0.2,15,2.5,nan,10,,,,,,,,,,2.5,0.1,10
2016p666822,2016-09-03T17:23:02Z,-37.1,4.2,179.4,5.8,15.0,0.0,M,,,,,,,3.8,0.3,63,3.6,nan,59,,,,,,,,,,3.6,0.2,59
2016p666830,2016-09-03T17:27:36Z,-37.44,4.2,179.06,5.4,17.0,6.0,M,,,,,,,3.4,0.2,54,3.3,nan,54,,,,,,,,,,3.3,0.2,54
2016p666832,2016-09-03T17:28:35Z,-37.19,7.1,178.8,10.4,18.0,6.0,M,,,,,,,3.2,0.2,10,3.0,nan,6,,,,,,,,,,3.0,0.2,6
2016p666850,2016-09-03T17:38:03Z,-37.05,4.6,179.19,6.9,18.0,11.0,M,,,,,,,3.2,0.2,34,2.9,nan,22,,,,,,,,,,2.9,0.1,22
2016p666862,2016-09-03T17:44:02Z,-36.92,4.3,179.14,8.3,10.0,0.0,M,,,,,,,3.6,0.2,28,3.2,nan,24,,,,,,,,,,3.2,0.1,24
2016p666866,2016-09-03T17:46:18Z,-37.83,3.0,176.49,1.3,5.0,2.0,M,,,,,,,1.9,0.2,5,1.7,nan,6,,,,,,,,,,1.7,0.3,6
2016p666868,2016-09-03T17:47:41Z,-38.09,1.4,176.73,1.3,6.0,2.0,M,,,,,,,2.1,0.2,18,1.8,nan,17,,,,,,,,,,1.8,0.1,17
2016p666888,2016-09-03T17:58:29Z,-37.26,4.5,179.07,6.1,20.0,8.0,M,,,,,,,3.3,0.3,43,3.1,nan,31,,,,,,,,,,3.1,0.2,31
2016p666892,2016-09-03T18:00:06Z,-37.78,5.1,177.53,3.5,29.0,6.0,M,,,,,,,2.4,0.3,13,2.2,nan,12,,,,,,,,,,2.2,0.1,12
2016p666908,2016-09-03T18:09:03Z,-37.07,4.5,179.16,7.0,13.0,6.0,M,,,,,,,3.2,0.2,26,2.9,nan,18,,,,,,,,,,2.9,0.1,18
2016p666932,2016-09-03T18:22:09Z,-37.02,4.5,178.97,7.9,21.0,7.0,M,,,,,,,3.3,0.3,14,3.1,nan,12,,,,,,,,,,3.1,0.2,12
2016p666958,2016-09-03T18:35:29Z,-38.36,4.1,178.79,6.8,23.0,6.0,M,,,,,,,2.9,0.3,17,2.6,nan,13,,,,,,,,,,2.6,0.3,13
2016p666972,2016-09-03T18:43:37Z,-39.39,3.1,175.51,2.8,6.0,3.0,M,,,,,,,0.9,0.4,7,0.6,nan,4,,,,,,,,,,0.6,0.4,4
2016p666989,2016-09-03T18:51:58Z,-36.96,5.9,179.05,10.9,12.0,0.0,M,,,,,,,3.0,0.2,19,2.8,nan,12,,,,,,,,,,2.8,0.1,12
2016p666995,2016-09-03T18:55:20Z,-37.33,8.6,178.95,9.3,13.0,7.0,M,,,,,,,2.8,0.3,11,2.3,nan,11,,,,,,,,,,2.3,0.2,11
2016p666998,2016-09-03T18:56:52Z,-37.29,4.0,179.03,6.9,13.0,6.0,M,,,,,,,3.5,0.2,52,3.2,nan,43,,,,,,,,,,3.2,0.2,43
2016p667033,2016-09-03T19:15:25Z,-37.34,6.1,179.07,6.7,24.0,8.0,M,,,,,,,3.6,0.2,49,3.4,nan,43,,,,,,,,,,3.4,0.2,43
2016p667035,2016-09-03T19:17:25Z,-40.87,7.2,174.44,3.8,49.0,8.0,M,,,,,,,2.5,0.3,7,2.3,nan,6,,,,,,,,,,2.3,0.4,6
2016p667043,2016-09-03T19:20:21Z,-37.03,5.3,179.15,7.2,12.0,0.0,M,,,,,,,4.4,0.3,43,4.1,nan,43,,,,,,,,,,4.1,0.2,43
2016p667080,2016-09-03T19:40:08Z,-36.93,6.8,179.32,7.6,7.0,9.0,M,,,,,,,3.6,0.3,33,3.1,nan,34,,,,,,,,,,3.1,0.2,34
2016p667082,2016-09-03T19:41:29Z,-37.19,4.4,179.17,7.2,14.0,7.0,M,,,,,,,3.7,0.2,60,3.5,nan,54,,,,,,,,,,3.5,0.2,54
2016p667086,2016-09-03T19:43:36Z,-37.04,5.5,179.21,7.3,10.0,8.0,M,,,,,,,3.5,0.2,30,3.2,nan,22,,,,,,,,,,3.2,0.2,22
2016p667096,2016-09-03T19:48:53Z,-36.71,8.0,177.48,8.6,171.0,11.0,M,,,,,,,2.8,0.2,15,2.6,nan,11,,,,,,,,,,2.6,0.2,11
2016p667184,2016-09-03T20:35:58Z,-37.13,5.0,178.95,7.7,12.0,6.0,M,,,,,,,3.5,0.2,29,3.0,nan,32,,,,,,,,,,3.0,0.2,32
2016p667187,2016-09-03T20:37:28Z,-37.02,6.8,179.02,8.9,14.0,8.0,M,,,,,,,4.0,0.3,30,3.7,nan,30,,,,,,,,,,3.7,0.2,30
2016p667190,2016-09-03T20:38:53Z,-43.56,3.0,172.56,2.7,13.0,3.0,M,,,,,,,3.2,0.2,19,3.0,nan,13,,,,,,,,,,3.0,0.2,13
2016p667194,2016-09-03T20:41:25Z,-36.99,5.8,179.18,7.9,17.0,10.0,M,,,,,,,3.2,0.2,21,2.9,nan,14,,,,,,,,,,2.9,0.1,14
2016p667211,2016-09-03T20:50:11Z,-37.33,9.8,178.67,14.4,12.0,8.0,M,,,,,,,3.6,0.4,11,2.8,nan,15,,,,,,,,,,2.8,0.3,15
2016p667212,2016-09-03T20:50:49Z,-37.27,5.3,178.82,11.3,29.0,6.0,M,,,,,,,3.5,0.3,13,3.3,nan,13,,,,,,,,,,3.3,0.2,13
2016p667228,2016-09-03T20:59:18Z,-37.43,3.8,179.04,5.6,15.0,6.0,M,,,,,,,3.8,0.2,59,3.5,nan,51,,,,,,,,,,3.5,0.2,51
