PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount,Md,Md_Uncertainty,Md_StationCount
1559325,1978-05-20T11:49:53Z,-35.84,0.1,174.7,0.1,12.0,0.0,ML,,,,3.3,0.5,2,,,
1679804,1978-05-20T16:31:50Z,-41.1,0.0,175.37,0.0,27.0,1.0,ML,,,,2.7,nan,1,2.6,0.2,6
1679805,1978-05-20T16:44:56Z,-41.07,0.0,175.63,0.0,25.0,0.0,ML,,,,2.1,0.2,7,,,
1679806,1978-05-20T20:47:30Z,-40.89,0.0,175.6,0.0,28.0,0.0,ML,,,,3.2,nan,2,3.2,0.1,4
1679807,1978-05-21T05:15:53Z,-41.05,0.0,174.58,0.0,39.0,3.0,ML,,,,1.8,0.2,7,,,
1679808,1978-05-21T14:21:09Z,-41.2,0.0,175.18,0.0,25.0,1.0,Md,,,,,,,2.6,0.1,7
1679809,1978-05-21T18:13:06Z,-41.36,0.0,175.09,0.0,9.0,4.0,ML,,,,1.5,0.2,5,,,
1559326,1978-05-21T18:17:36Z,-35.51,0.1,178.53,0.2,320.0,8.0,ML,,,,4.3,0.2,4,,,
1679810,1978-05-21T20:53:03Z,-41.6,0.0,174.48,0.0,24.0,1.0,ML,,,,2.0,0.2,7,,,
1559327,1978-05-22T04:19:46Z,-43.17,0.0,171.93,0.1,12.0,0.0,ML,,,,3.4,0.3,3,,,
1679811,1978-05-22T10:05:25Z,-40.87,0.0,174.74,0.0,59.0,1.0,ML,,,,2.9,nan,2,2.8,0.1,6
1559328,1978-05-22T19:39:57Z,-38.03,0.0,176.71,0.0,12.0,0.0,ML,,,,3.6,0.2,3,,,
1559329,1978-05-22T19:50:10Z,-38.03,0.0,176.71,0.0,12.0,0.0,ML,,,,3.5,0.1,3,,,
1559330,1978-05-22T20:46:24Z,-38.04,0.0,176.67,0.0,5.0,4.0,ML,,,,3.9,0.2,6,,,
1559331,1978-05-22T20:52:06Z,-38.02,0.0,176.71,0.0,12.0,0.0,ML,,,,3.6,0.1,3,,,
1582951,1978-05-22T21:03:06Z,-44.05,0.0,169.82,0.0,7.0,0.0,ML,,,,2.1,0.1,9,,,
1582952,1978-05-22T22:12:34Z,-44.53,0.0,169.87,0.0,11.0,1.0,ML,,,,2.1,0.2,7,,,
1559332,1978-05-22T22:47:46Z,-38.12,0.0,176.63,0.0,12.0,0.0,ML,,,,3.5,0.3,4,,,
1559333,1978-05-23T00:24:49Z,-45.36,0.0,167.29,0.1,80.0,7.0,ML,,,,3.7,0.2,4,,,
1559334,1978-05-23T00:25:08Z,-38.04,0.0,176.71,0.0,12.0,0.0,ML,,,,3.4,0.2,3,,,
1559335,1978-05-23T05:24:32Z,-37.94,0.0,176.68,0.0,12.0,0.0,ML,,,,4.0,0.2,7,,,
1559336,1978-05-23T07:03:15Z,-44.34,0.0,168.6,0.0,12.0,0.0,ML,,,,4.1,0.3,6,,,
1679812,1978-05-23T15:11:48Z,-41.31,0.0,175.05,0.0,33.0,3.0,ML,,,,1.8,0.4,7,,,
1582953,1978-05-23T23:42:36Z,-44.55,0.0,169.82,0.0,7.0,1.0,ML,,,,2.1,0.1,5,,,
1679813,1978-05-24T01:51:05Z,-41.26,0.0,175.21,0.0,20.0,1.0,ML,,,,1.9,0.1,9,,,
1679814,1978-05-24T01:54:07Z,-41.05,0.0,175.53,0.0,24.0,1.0,ML,,,,1.9,0.3,5,,,
1679815,1978-05-24T08:04:00Z,-41.37,0.0,175.12,0.0,26.0,1.0,ML,,,,1.7,0.2,7,,,
1559338,1978-05-24T14:19:19Z,-41.56,0.0,175.17,0.0,12.0,0.0,ML,,,,4.0,0.2,6,,,
1679817,1978-05-24T14:23:28Z,-41.37,0.0,175.11,0.0,28.0,2.0,ML,,,,1.6,0.1,8,,,
1679818,1978-05-24T15:46:59Z,-41.4,0.0,174.32,0.0,33.0,2.0,ML,,,,1.8,0.1,6,,,
1679819,1978-05-24T15:59:51Z,-41.37,0.0,175.12,0.0,26.0,1.0,ML,,,,2.0,0.1,9,,,
1679820,1978-05-24T16:06:14Z,-41.37,0.0,175.11,0.0,26.0,0.0,ML,,,,2.0,0.2,9,,,
1559339,1978-05-24T19:31:33Z,-39.08,0.0,175.33,0.0,0.0,4.0,ML,,,,4.1,0.4,9,,,
1559340,1978-05-25T03:56:15Z,-40.37,0.1,173.58,0.1,199.0,7.0,ML,,,,3.8,0.3,2,,,
1679821,1978-05-25T04:10:38Z,-40.92,0.0,174.9,0.0,46.0,1.0,ML,,,,2.1,0.1,6,,,
1679822,1978-05-25T12:18:59Z,-41.05,0.0,174.48,0.0,32.0,1.0,ML,,,,2.2,0.2,3,2.3,nan,1
1679823,1978-05-25T22:14:54Z,-41.36,0.0,175.12,0.0,27.0,2.0,ML,,,,2.0,0.1,7,,,
1559341,1978-05-26T03:25:57Z,-40.12,0.0,175.05,0.0,12.0,0.0,ML,,,,3.7,0.3,7,,,
1559342,1978-05-26T05:21:17Z,-39.04,0.0,175.37,0.1,152.0,7.0,ML,,,,4.2,0.3,7,,,
1679824,1978-05-26T07:35:53Z,-41.0,0.0,174.89,0.0,29.0,2.0,ML,,,,2.3,0.1,2,,,
1559343,1978-05-26T09:26:10Z,-45.1,0.0,167.66,0.0,120.0,4.0,ML,,,,3.9,0.3,5,,,
1559344,1978-05-26T11:00:11Z,-37.81,0.1,176.35,0.0,194.0,6.0,ML,,,,4.5,0.3,7,,,
1582954,1978-05-26T19:04:08Z,-44.33,0.0,170.02,0.0,12.0,1.0,ML,,,,1.2,0.1,4,,,
1679825,1978-05-26T20:09:15Z,-41.37,0.0,175.12,0.0,27.0,0.0,ML,,,,1.9,0.2,9,,,
1559346,1978-05-27T00:38:17Z,-37.15,0.0,176.81,0.1,257.0,4.0,ML,,,,4.8,0.1,6,,,
1679826,1978-05-27T09:19:55Z,-40.99,0.0,175.62,0.0,29.0,1.0,ML,,,,2.5,0.1,4,2.3,0.2,3
1559347,1978-05-28T00:42:40Z,-35.44,0.1,178.65,0.1,240.0,9.0,ML,,,,4.9,0.3,7,,,
1679827,1978-05-28T06:41:53Z,-41.36,0.0,175.11,0.0,26.0,0.0,ML,,,,1.6,0.2,6,,,
1679828,1978-05-28T07:31:40Z,-40.81,0.0,175.05,0.0,34.0,0.0,ML,,,,2.1,0.2,6,,,
1679829,1978-05-28T14:06:06Z,-41.39,0.0,175.03,0.0,30.0,2.0,ML,,,,1.6,0.2,7,,,
1679830,1978-05-28T16:32:44Z,-41.09,0.0,175.51,0.0,30.0,0.0,Md,,,,,,,2.5,0.1,6
1559348,1978-05-28T21:37:51Z,-37.92,0.1,179.86,0.1,12.0,0.0,ML,,,,4.8,0.2,13,,,
1559349,1978-05-31T02:58:23Z,-38.72,0.1,175.3,0.1,236.0,9.0,ML,,,,3.8,0.3,4,,,
1679831,1978-05-31T09:13:17Z,-41.05,0.0,174.9,0.0,57.0,1.0,ML,,,,2.4,0.1,8,,,
1679832,1978-05-31T11:35:11Z,-41.36,0.0,175.12,0.0,27.0,0.0,ML,,,,1.7,0.2,7,,,
1679833,1978-05-31T15:23:01Z,-41.08,0.0,175.55,0.0,30.0,0.0,ML,,,,2.0,0.4,6,,,
1559352,1978-06-01T13:45:49Z,-40.25,0.0,173.61,0.1,195.0,9.0,ML,,,,3.7,0.3,6,,,
1679834,1978-06-01T16:47:37Z,-40.8,0.0,175.04,0.0,33.0,1.0,ML,,,,2.0,0.2,6,,,
1559353,1978-06-01T17:08:38Z,-38.98,0.0,178.53,0.1,33.0,0.0,ML,,,,3.8,0.2,5,,,
1679835,1978-06-01T22:13:49Z,-41.08,0.0,175.49,0.0,30.0,1.0,ML,,,,2.1,0.2,6,,,
1679836,1978-06-01T22:49:26Z,-41.09,0.0,174.14,0.0,61.0,4.0,ML,,,,2.1,0.1,5,,,
1679837,1978-06-02T07:55:18Z,-41.66,0.0,174.59,0.0,30.0,1.0,ML,,,,1.9,0.2,7,,,
1679838,1978-06-03T08:34:40Z,-41.42,0.0,175.01,0.0,26.0,0.0,ML,,,,1.9,0.2,6,,,
1679839,1978-06-03T08:41:38Z,-41.25,0.0,174.44,0.0,19.0,2.0,ML,,,,2.4,nan,1,2.2,0.2,2
1559357,1978-06-03T19:03:41Z,-38.76,0.0,176.13,0.0,99.0,5.0,ML,,,,4.0,0.2,6,,,
1679840,1978-06-03T22:16:23Z,-41.34,0.0,174.85,0.0,30.0,1.0,ML,,,,1.4,0.1,6,,,
1679841,1978-06-03T22:40:43Z,-41.18,0.0,175.69,0.0,26.0,1.0,ML,,,,2.1,0.1,6,,,
1679842,1978-06-03T22:50:58Z,-41.25,0.0,175.29,0.0,24.0,1.0,ML,,,,1.6,0.2,6,,,
1679843,1978-06-04T00:28:14Z,-41.57,0.0,175.05,0.0,26.0,1.0,ML,,,,2.0,0.1,8,,,
1679844,1978-06-04T06:07:11Z,-41.24,0.0,174.47,0.0,15.0,1.0,ML,,,,1.5,0.2,6,,,
1679845,1978-06-04T06:37:00Z,-41.23,0.0,174.45,0.0,37.0,1.0,ML,,,,2.1,0.1,4,,,
1679846,1978-06-04T07:44:51Z,-41.24,0.0,174.72,0.0,35.0,1.0,ML,,,,1.7,0.2,7,,,
1679847,1978-06-04T08:15:51Z,-41.08,0.0,174.7,0.0,34.0,2.0,ML,,,,1.6,0.2,6,,,
1582955,1978-06-04T10:18:08Z,-44.42,0.0,169.69,0.0,18.0,2.0,ML,,,,2.1,0.2,7,,,
1582956,1978-06-04T21:43:33Z,-43.55,0.0,170.42,0.0,0.0,0.0,ML,,,,2.1,0.0,4,,,
1679848,1978-06-05T08:17:29Z,-41.19,0.0,174.67,0.0,33.0,1.0,ML,,,,1.5,0.2,6,,,
1679849,1978-06-05T09:12:51Z,-41.07,0.0,174.87,0.0,31.0,1.0,ML,,,,1.8,0.1,8,,,
1559358,1978-06-05T13:43:19Z,-44.52,0.0,167.49,0.0,12.0,0.0,ML,,,,4.2,0.3,5,,,
1679850,1978-06-05T15:10:26Z,-41.42,0.0,174.43,0.0,25.0,1.0,ML,,,,1.5,0.2,6,,,
1679851,1978-06-05T21:25:41Z,-41.29,0.0,174.4,0.0,60.0,2.0,ML,,,,2.0,0.1,5,,,
1679852,1978-06-05T22:09:43Z,-40.98,0.0,174.51,0.0,10.0,1.0,ML,,,,1.9,0.1,8,,,
1559359,1978-06-06T02:47:57Z,-35.52,0.1,178.82,0.2,283.0,15.0,ML,,,,4.4,0.3,5,,,
1559360,1978-06-06T03:08:43Z,-39.24,0.0,177.3,0.1,33.0,0.0,ML,,,,4.2,0.3,9,,,
1559361,1978-06-06T04:38:25Z,-39.94,0.0,175.3,0.0,12.0,0.0,ML,,,,3.8,0.2,8,,,
1559362,1978-06-06T05:44:10Z,-44.09,0.0,168.3,0.0,12.0,0.0,ML,,,,3.9,0.4,5,,,
1679853,1978-06-06T13:28:16Z,-41.38,0.0,175.0,0.0,27.0,1.0,ML,,,,1.7,0.1,9,,,
1679854,1978-06-06T13:51:55Z,-41.48,0.0,174.52,0.0,55.0,2.0,ML,,,,2.1,0.1,9,,,
1559363,1978-06-06T19:12:40Z,-38.48,0.1,176.03,0.1,177.0,7.0,ML,,,,4.1,0.4,7,,,
1679855,1978-06-06T19:26:28Z,-40.86,0.0,174.62,0.0,55.0,1.0,ML,,,,2.0,0.1,6,,,
1679856,1978-06-06T23:00:24Z,-41.28,0.0,174.85,0.0,27.0,1.0,ML,,,,2.0,0.1,6,,,
1559365,1978-06-07T04:56:40Z,-39.19,0.0,177.12,0.1,12.0,0.0,ML,,,,3.7,0.3,11,,,
1582960,1978-06-07T09:22:51Z,-43.5,0.0,170.68,0.0,3.0,3.0,ML,,,,2.6,0.2,7,,,
1679857,1978-06-07T14:43:52Z,-41.03,0.0,174.58,0.0,63.0,2.0,ML,,,,2.1,0.1,5,,,
1679858,1978-06-07T21:27:13Z,-41.27,0.0,175.17,0.0,23.0,1.0,ML,,,,1.7,0.2,7,,,
1559366,1978-06-08T08:27:11Z,-38.36,0.0,175.92,0.0,171.0,6.0,ML,,,,3.9,0.4,7,,,
1679859,1978-06-08T12:53:11Z,-41.31,0.0,174.85,0.0,40.0,1.0,ML,,,,2.1,0.1,7,,,
1679860,1978-06-08T15:03:25Z,-41.68,0.0,174.51,0.0,31.0,1.0,ML,,,,1.8,0.2,7,,,
1679861,1978-06-08T18:05:06Z,-41.09,0.0,175.03,0.0,17.0,1.0,ML,,,,1.5,0.1,6,,,
1679862,1978-06-08T18:05:23Z,-41.09,0.0,175.03,0.0,18.0,1.0,Md,,,,,,,2.6,0.1,5
1582961,1978-06-09T01:22:47Z,-44.72,0.0,169.56,0.0,3.0,1.0,ML,,,,2.3,0.1,6,,,
1679863,1978-06-09T04:23:53Z,-41.12,0.0,174.12,0.0,69.0,1.0,ML,,,,2.3,0.3,7,2.7,0.1,8
1559368,1978-06-09T07:53:00Z,-45.22,0.0,166.96,0.1,12.0,0.0,ML,,,,3.4,0.3,3,,,
1679864,1978-06-09T08:35:33Z,-40.84,0.0,174.71,0.0,53.0,2.0,ML,,,,2.0,0.1,7,,,
1679865,1978-06-09T11:35:34Z,-41.49,0.0,175.24,0.0,21.0,1.0,ML,,,,2.0,0.2,7,,,
1679866,1978-06-09T15:44:52Z,-41.09,0.0,175.04,0.0,29.0,2.0,ML,,,,1.7,0.2,7,,,
1559369,1978-06-09T19:59:25Z,-36.27,0.1,176.9,0.3,33.0,0.0,ML,,,,4.1,0.2,4,,,
1679867,1978-06-09T20:53:01Z,-40.86,0.0,174.68,0.0,56.0,2.0,ML,,,,2.6,0.2,2,2.4,0.1,6
1559370,1978-06-09T21:00:23Z,-36.24,0.1,177.14,0.1,33.0,0.0,ML,,,,4.1,0.2,4,,,
1679868,1978-06-09T21:11:08Z,-41.39,0.0,174.44,0.0,30.0,2.0,ML,,,,1.9,0.2,5,,,
1559371,1978-06-09T23:49:23Z,-36.39,0.1,177.32,0.1,33.0,0.0,ML,,,,4.2,0.2,5,,,
1559372,1978-06-10T01:13:29Z,-37.38,0.1,176.74,0.1,332.0,8.0,ML,,,,4.5,0.2,6,,,
1559373,1978-06-10T02:15:49Z,-36.19,0.1,178.79,0.1,292.0,7.0,ML,,,,4.1,0.2,6,,,
1582962,1978-06-10T22:30:02Z,-44.24,0.0,170.14,0.0,9.0,1.0,ML,,,,1.3,0.1,5,,,
1679869,1978-06-11T07:26:11Z,-41.56,0.0,174.52,0.0,31.0,1.0,ML,,,,2.1,0.2,9,,,
1679870,1978-06-11T07:37:04Z,-41.39,0.0,174.7,0.0,23.0,1.0,ML,,,,1.7,0.1,8,,,
1679871,1978-06-11T10:54:38Z,-41.57,0.0,175.24,0.0,17.0,1.0,ML,,,,2.4,nan,1,2.7,0.2,8
1559374,1978-06-11T19:37:16Z,-38.92,0.0,175.25,0.1,112.0,16.0,ML,,,,3.6,0.3,6,,,
1582966,1978-06-12T08:10:08Z,-44.5,0.0,169.73,0.0,4.0,1.0,ML,,,,3.2,0.1,3,,,
1559375,1978-06-12T11:35:35Z,-42.32,0.0,172.97,0.0,12.0,0.0,ML,,,,4.9,0.2,10,,,
1559376,1978-06-12T23:37:17Z,-42.18,0.0,173.04,0.0,12.0,0.0,ML,,,,3.5,0.2,5,,,
1582967,1978-06-13T00:37:16Z,-43.7,0.0,169.71,0.0,3.0,1.0,ML,,,,2.0,0.3,7,,,
1559378,1978-06-14T01:35:00Z,-44.22,0.0,168.53,0.1,12.0,0.0,ML,,,,4.2,0.4,3,,,
1679872,1978-06-14T02:40:46Z,-40.9,0.0,175.85,0.0,32.0,0.0,ML,,,,3.1,0.1,2,3.6,nan,3
1679873,1978-06-14T03:05:45Z,-41.02,0.0,174.72,0.0,54.0,2.0,ML,,,,1.9,0.2,6,,,
1679874,1978-06-14T19:15:17Z,-41.23,0.0,175.02,0.0,22.0,1.0,ML,,,,1.9,0.2,6,,,
1559379,1978-06-15T12:26:13Z,-44.55,0.1,167.82,0.1,12.0,0.0,ML,,,,3.8,0.2,4,,,
1559380,1978-06-15T18:16:27Z,-37.85,0.1,176.27,0.1,218.0,7.0,ML,,,,4.8,0.3,6,,,
1679875,1978-06-16T04:00:55Z,-41.08,0.0,174.44,0.0,59.0,1.0,ML,,,,3.5,0.1,2,3.6,0.1,9
1679876,1978-06-16T10:39:38Z,-41.46,0.0,175.62,0.0,29.0,1.0,ML,,,,2.0,0.3,5,,,
1679877,1978-06-16T16:11:44Z,-41.42,0.0,174.44,0.0,30.0,3.0,ML,,,,1.9,0.1,5,,,
1679878,1978-06-16T17:04:32Z,-41.1,0.0,174.66,0.0,57.0,3.0,ML,,,,2.2,0.1,9,,,
1679879,1978-06-16T20:24:17Z,-41.36,0.0,175.12,0.0,27.0,1.0,ML,,,,1.9,0.2,9,,,
1679880,1978-06-16T23:07:46Z,-41.36,0.0,175.12,0.0,27.0,1.0,ML,,,,1.8,0.1,8,,,
1679881,1978-06-17T01:48:43Z,-41.62,0.0,175.03,0.0,32.0,1.0,ML,,,,2.1,0.2,7,,,
1679882,1978-06-17T09:59:07Z,-40.98,0.0,175.07,0.0,45.0,1.0,ML,,,,2.0,0.2,7,,,
1679883,1978-06-17T16:21:59Z,-40.97,0.0,175.48,0.0,23.0,2.0,ML,,,,2.2,0.3,7,,,
1679884,1978-06-17T17:30:33Z,-40.97,0.0,175.57,0.0,29.0,3.0,ML,,,,2.2,0.2,6,,,
1679885,1978-06-17T17:34:54Z,-41.63,0.0,174.27,0.0,19.0,4.0,ML,,,,1.9,0.2,5,,,
1559381,1978-06-17T19:16:26Z,-38.62,0.0,176.68,0.0,46.0,6.0,ML,,,,3.9,0.2,7,,,
1559382,1978-06-17T22:19:22Z,-38.07,0.0,175.69,0.1,326.0,5.0,ML,,,,5.4,0.4,5,,,
1679886,1978-06-18T11:49:17Z,-41.2,0.0,175.67,0.0,32.0,0.0,ML,,,,2.6,0.1,3,2.6,0.1,6
1679887,1978-06-18T13:14:20Z,-41.12,0.0,175.13,0.0,10.0,0.0,ML,,,,1.5,0.2,5,,,
1582969,1978-06-18T15:25:41Z,-44.39,0.0,169.68,0.0,8.0,1.0,ML,,,,2.3,0.2,7,,,
1582970,1978-06-18T18:19:46Z,-43.52,0.0,170.51,0.0,8.0,0.0,ML,,,,2.0,0.1,3,,,
1679888,1978-06-19T13:21:17Z,-41.32,0.0,175.07,0.0,10.0,1.0,ML,,,,1.9,0.1,3,,,
1679889,1978-06-19T21:44:13Z,-40.91,0.0,174.17,0.0,55.0,4.0,ML,,,,2.7,0.1,3,2.5,0.1,5
1679890,1978-06-20T09:01:50Z,-41.36,0.0,175.1,0.0,25.0,1.0,Md,,,,,,,2.6,0.1,5
1679891,1978-06-20T11:59:28Z,-41.37,0.0,175.12,0.0,26.0,1.0,ML,,,,1.7,0.1,8,,,
1679892,1978-06-20T15:24:26Z,-41.37,0.0,175.11,0.0,26.0,1.0,ML,,,,1.7,0.1,7,,,
1679893,1978-06-20T16:03:15Z,-41.35,0.0,175.12,0.0,26.0,1.0,ML,,,,1.5,0.2,7,,,
1679894,1978-06-20T16:19:21Z,-41.37,0.0,175.12,0.0,27.0,1.0,ML,,,,1.8,0.2,9,,,
1559384,1978-06-20T23:10:39Z,-37.48,0.1,178.91,0.1,33.0,0.0,ML,,,,3.7,0.2,2,,,
1679895,1978-06-21T07:05:26Z,-40.99,0.0,175.55,0.0,26.0,1.0,ML,,,,2.2,0.2,7,,,
1679896,1978-06-21T14:29:13Z,-40.97,0.0,175.03,0.0,45.0,1.0,ML,,,,2.2,0.2,9,,,
1559385,1978-06-21T15:22:18Z,-42.27,0.0,172.93,0.0,12.0,0.0,ML,,,,4.7,0.3,7,,,
1679897,1978-06-21T16:21:30Z,-40.73,0.0,174.61,0.0,63.0,1.0,ML,,,,2.4,0.1,8,,,
1679898,1978-06-21T19:05:07Z,-41.39,0.0,174.98,0.0,22.0,1.0,ML,,,,2.1,0.2,4,2.5,0.1,2
1679899,1978-06-22T04:53:42Z,-40.77,0.0,174.53,0.0,67.0,2.0,ML,,,,2.5,0.2,7,,,
1679900,1978-06-22T10:33:55Z,-40.56,0.0,174.71,0.0,41.0,3.0,ML,,,,2.3,0.1,7,,,
1559386,1978-06-22T13:47:23Z,-38.08,0.1,176.98,0.1,60.0,10.0,ML,,,,3.0,0.1,2,,,
1559387,1978-06-22T17:54:37Z,-45.0,0.1,166.58,0.1,33.0,0.0,ML,,,,4.5,0.1,2,,,
1559388,1978-06-22T18:32:17Z,-36.22,0.1,179.52,0.1,176.0,10.0,ML,,,,4.3,0.3,5,,,
1559389,1978-06-22T21:00:22Z,-45.95,0.1,166.0,0.2,33.0,0.0,ML,,,,4.2,0.4,3,,,
1559390,1978-06-23T00:12:14Z,-36.64,0.1,177.88,0.1,247.0,4.0,ML,,,,4.8,0.3,6,,,
1679901,1978-06-23T12:44:36Z,-41.06,0.0,174.67,0.0,30.0,3.0,ML,,,,1.8,0.1,7,,,
1679902,1978-06-23T22:56:09Z,-41.2,0.0,174.48,0.0,35.0,0.0,ML,,,,2.3,0.1,3,2.4,0.1,3
1559392,1978-06-24T02:22:36Z,-38.65,0.1,175.64,0.1,176.0,13.0,ML,,,,4.1,0.1,4,,,
1582971,1978-06-24T03:22:42Z,-43.69,0.0,170.04,0.0,4.0,3.0,ML,,,,1.7,0.2,5,,,
1582972,1978-06-24T03:55:54Z,-44.37,0.0,169.53,0.0,13.0,4.0,ML,,,,2.2,0.1,8,,,
1559393,1978-06-24T20:38:41Z,-39.55,0.0,173.57,0.0,12.0,0.0,ML,,,,3.7,0.3,4,,,
1679903,1978-06-25T12:45:19Z,-41.17,0.0,174.8,0.0,35.0,0.0,ML,,,,1.6,0.2,5,,,
1679904,1978-06-26T04:46:04Z,-41.36,0.0,175.11,0.0,25.0,1.0,ML,,,,1.6,0.1,8,,,
1679905,1978-06-26T13:11:15Z,-41.16,0.0,174.61,0.0,37.0,1.0,ML,,,,1.9,0.2,8,,,
1679906,1978-06-26T16:55:44Z,-41.36,0.0,175.12,0.0,25.0,0.0,ML,,,,1.6,0.2,6,,,
1679907,1978-06-26T18:59:58Z,-40.98,0.0,174.52,0.0,4.0,1.0,ML,,,,1.7,0.1,7,,,
1679908,1978-06-27T07:02:26Z,-41.01,0.0,174.46,0.0,4.0,0.0,ML,,,,1.7,0.2,6,,,
1679909,1978-06-27T07:06:24Z,-41.22,0.0,175.04,0.0,21.0,1.0,ML,,,,1.6,0.1,9,,,
1679910,1978-06-27T08:54:39Z,-41.15,0.0,174.5,0.0,36.0,2.0,ML,,,,1.9,0.2,7,,,
1582973,1978-06-27T12:19:02Z,-43.89,0.0,169.65,0.0,2.0,0.0,ML,,,,2.3,0.2,7,,,
1559394,1978-06-27T22:33:32Z,-37.74,0.1,177.46,0.1,33.0,0.0,ML,,,,4.0,0.3,8,,,
1679911,1978-06-28T05:03:10Z,-41.24,0.0,175.25,0.0,16.0,2.0,ML,,,,1.6,0.1,7,,,
1679912,1978-06-28T06:18:51Z,-40.82,0.0,174.22,0.0,58.0,5.0,ML,,,,2.4,0.1,5,2.3,nan,1
1559395,1978-06-29T01:52:15Z,-43.74,0.0,172.68,0.0,12.0,0.0,ML,,,,4.4,0.3,7,,,
1679913,1978-06-29T09:40:00Z,-41.23,0.0,174.84,0.0,50.0,1.0,ML,,,,2.1,0.1,8,,,
1559396,1978-06-29T13:24:59Z,-40.13,0.0,174.98,0.0,12.0,0.0,ML,,,,3.6,0.3,5,,,
1559397,1978-06-29T13:28:00Z,-37.24,0.1,177.23,0.1,202.0,7.0,ML,,,,4.5,0.2,7,,,
1582974,1978-06-29T14:42:49Z,-44.42,0.0,169.98,0.0,1.0,0.0,ML,,,,1.3,nan,1,,,
1679914,1978-06-29T15:10:39Z,-40.72,0.0,174.77,0.0,40.0,4.0,ML,,,,2.9,nan,1,2.4,0.1,4
1559398,1978-06-29T17:24:00Z,-41.34,0.0,174.91,0.0,30.0,1.0,ML,,,,3.1,0.3,2,,,
1559400,1978-06-29T22:27:27Z,-38.04,0.0,176.09,0.1,194.0,5.0,ML,,,,5.0,0.2,4,,,
1679916,1978-06-30T10:37:04Z,-41.6,0.0,174.64,0.0,31.0,0.0,ML,,,,2.0,0.2,6,,,
1679917,1978-06-30T18:20:48Z,-41.01,0.0,174.88,0.0,49.0,1.0,ML,,,,2.1,0.2,8,,,
1679918,1978-06-30T23:01:14Z,-41.35,0.0,174.66,0.0,20.0,0.0,ML,,,,1.5,0.2,5,,,
