PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount,Mw,Mw_Uncertainty,Mw_StationCount
1550881,1968-06-04T19:32:59Z,-41.88,0.0,171.93,0.0,12.0,0.0,ML,,,,3.1,0.1,5,,,,,,
1550882,1968-06-04T19:54:44Z,-41.75,0.0,172.07,0.0,12.0,0.0,ML,,,,3.5,0.3,5,,,,,,
1550883,1968-06-04T20:26:58Z,-41.67,0.0,172.0,0.0,12.0,0.0,ML,,,,3.1,0.1,5,,,,,,
1550884,1968-06-04T20:54:27Z,-41.95,0.0,171.85,0.0,12.0,0.0,ML,,,,3.1,0.2,5,,,,,,
1550885,1968-06-04T21:19:02Z,-41.85,0.0,171.86,0.1,12.0,0.0,ML,,,,3.1,0.2,4,,,,,,
1550886,1968-06-04T21:26:42Z,-41.63,0.0,171.9,0.1,12.0,0.0,ML,,,,3.0,0.1,5,,,,,,
1550887,1968-06-04T22:59:25Z,-41.93,0.0,171.89,0.0,12.0,0.0,ML,,,,3.2,0.2,4,,,,,,
1551159,1968-06-05T01:15:00Z,-45.0,0.0,169.24,0.0,33.0,0.0,ML,,,,3.2,0.3,7,,,,,,
1550888,1968-06-05T02:06:03Z,-41.87,0.0,171.87,0.0,12.0,0.0,ML,,,,3.1,0.1,5,,,,,,
1550889,1968-06-05T03:50:53Z,-41.75,0.0,171.94,0.0,12.0,0.0,ML,,,,3.7,0.3,4,,,,,,
1550890,1968-06-05T04:45:15Z,-41.77,0.0,171.87,0.0,12.0,0.0,ML,,,,3.4,0.2,4,,,,,,
1550891,1968-06-05T05:32:17Z,-41.88,0.0,171.76,0.0,12.0,0.0,ML,,,,3.5,0.2,4,,,,,,
1550892,1968-06-05T07:59:37Z,-41.8,0.0,171.85,0.0,12.0,0.0,ML,,,,3.2,0.2,5,,,,,,
1550893,1968-06-05T08:48:24Z,-41.76,0.0,171.84,0.0,12.0,0.0,ML,,,,3.2,0.2,5,,,,,,
1550894,1968-06-05T12:23:08Z,-41.83,0.0,172.01,0.0,12.0,0.0,ML,,,,3.0,0.1,5,,,,,,
1551160,1968-06-05T12:43:18Z,-41.81,0.0,171.88,0.0,12.0,0.0,ML,,,,5.2,0.4,5,,,,,,
1550896,1968-06-05T14:03:48Z,-41.68,0.0,172.09,0.0,12.0,0.0,ML,,,,3.1,0.1,5,,,,,,
1550897,1968-06-05T16:42:00Z,-41.84,0.0,171.93,0.1,12.0,0.0,ML,,,,3.0,0.1,5,,,,,,
1550898,1968-06-05T18:47:45Z,-41.79,0.0,171.99,0.0,12.0,0.0,ML,,,,3.5,0.3,5,,,,,,
1550899,1968-06-05T19:36:49Z,-41.81,0.0,171.73,0.0,12.0,0.0,ML,,,,3.5,0.1,5,,,,,,
1551161,1968-06-05T19:50:19Z,-39.1,0.0,175.35,0.0,12.0,0.0,ML,,,,3.6,0.4,6,,,,,,
1550900,1968-06-05T19:54:48Z,-41.85,0.0,171.98,0.1,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
1550901,1968-06-05T21:14:44Z,-41.69,0.1,172.13,0.1,12.0,0.0,ML,,,,3.1,0.1,3,,,,,,
1550902,1968-06-05T23:22:31Z,-41.77,0.0,172.04,0.0,12.0,0.0,ML,,,,3.6,0.2,5,,,,,,
1550903,1968-06-06T00:20:57Z,-41.59,0.1,172.05,0.1,12.0,0.0,ML,,,,3.2,0.1,4,,,,,,
1551162,1968-06-06T04:01:25Z,-41.96,0.0,171.86,0.0,12.0,0.0,ML,,,,4.3,0.2,5,,,,,,
1551163,1968-06-06T04:03:36Z,-41.96,0.0,171.85,0.0,12.0,0.0,ML,,,,4.7,0.3,3,,,,,,
1551164,1968-06-06T04:58:36Z,-41.92,0.0,171.89,0.0,12.0,0.0,ML,,,,4.4,0.2,4,,,,,,
1550907,1968-06-06T05:28:02Z,-41.71,0.0,172.07,0.0,12.0,0.0,ML,,,,3.5,0.2,4,,,,,,
1551165,1968-06-06T06:06:55Z,-42.04,0.0,171.74,0.0,12.0,0.0,ML,,,,4.4,0.3,4,,,,,,
1550909,1968-06-06T07:26:00Z,-41.82,0.0,171.72,0.0,12.0,0.0,ML,,,,3.1,0.2,4,,,,,,
1550910,1968-06-06T16:41:33Z,-41.76,0.0,171.97,0.0,12.0,0.0,ML,,,,3.7,0.2,5,,,,,,
1550911,1968-06-06T16:57:46Z,-41.82,0.0,172.01,0.0,12.0,0.0,ML,,,,4.0,0.3,4,,,,,,
1551166,1968-06-06T17:08:42Z,-41.88,0.0,171.81,0.0,12.0,0.0,ML,,,,4.8,0.2,4,,,,,,
1550913,1968-06-06T17:44:57Z,-41.77,0.0,172.0,0.0,12.0,0.0,ML,,,,3.2,0.2,5,,,,,,
1550914,1968-06-06T18:22:34Z,-41.92,0.0,171.85,0.0,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
1550915,1968-06-06T18:32:42Z,-41.91,0.0,171.8,0.0,12.0,0.0,ML,,,,3.7,0.3,5,,,,,,
1551167,1968-06-06T20:56:03Z,-41.96,0.0,171.82,0.0,12.0,0.0,ML,,,,4.4,0.2,5,,,,,,
1550917,1968-06-06T21:32:46Z,-42.04,0.0,171.89,0.0,12.0,0.0,ML,,,,3.8,0.3,5,,,,,,
1550918,1968-06-07T00:29:19Z,-41.73,0.0,172.0,0.0,12.0,0.0,ML,,,,3.4,0.2,5,,,,,,
1550919,1968-06-07T03:27:02Z,-41.84,0.0,171.96,0.0,12.0,0.0,ML,,,,3.3,0.3,5,,,,,,
1550920,1968-06-07T03:31:52Z,-41.76,0.0,171.91,0.0,12.0,0.0,ML,,,,3.1,0.1,5,,,,,,
1551168,1968-06-07T15:22:42Z,-41.77,0.0,172.11,0.0,12.0,0.0,ML,,,,4.5,0.3,4,,,,,,
1550922,1968-06-07T16:04:48Z,-41.81,0.0,171.99,0.0,12.0,0.0,ML,,,,3.7,0.3,5,,,,,,
1550923,1968-06-07T16:52:09Z,-41.81,0.0,172.08,0.0,12.0,0.0,ML,,,,3.9,0.2,5,,,,,,
1550924,1968-06-07T17:35:56Z,-41.82,0.0,171.94,0.0,12.0,0.0,ML,,,,3.2,0.2,5,,,,,,
1550925,1968-06-07T17:54:14Z,-41.7,0.0,172.07,0.0,12.0,0.0,ML,,,,3.6,0.3,4,,,,,,
1550926,1968-06-07T18:09:04Z,-41.76,0.0,171.97,0.0,12.0,0.0,ML,,,,3.4,0.3,4,,,,,,
1551169,1968-06-07T18:53:58Z,-41.83,0.0,171.97,0.0,12.0,0.0,ML,,,,4.6,0.1,3,,,,,,
1550928,1968-06-07T23:45:32Z,-41.88,0.0,171.95,0.0,12.0,0.0,ML,,,,3.2,0.2,4,,,,,,
1550929,1968-06-08T01:32:54Z,-41.81,0.0,171.96,0.0,12.0,0.0,ML,,,,3.1,0.2,5,,,,,,
1550930,1968-06-08T02:35:22Z,-41.89,0.0,171.84,0.0,12.0,0.0,ML,,,,3.2,0.4,3,,,,,,
1551170,1968-06-08T03:02:33Z,-41.78,0.0,172.07,0.0,12.0,0.0,ML,,,,4.5,0.2,4,,,,,,
1551171,1968-06-08T10:06:23Z,-44.86,0.0,167.63,0.1,82.0,8.0,ML,,,,3.4,0.2,3,,,,,,
1550932,1968-06-08T11:13:26Z,-41.87,0.0,172.19,0.1,12.0,0.0,ML,,,,3.2,0.3,4,,,,,,
1551172,1968-06-08T13:34:24Z,-45.06,0.0,167.85,0.1,132.0,9.0,ML,,,,3.8,0.6,8,,,,,,
1551173,1968-06-08T19:45:08Z,-41.95,0.0,171.77,0.0,12.0,0.0,ML,,,,4.1,0.2,4,,,,,,
1550934,1968-06-08T19:56:59Z,-41.79,0.1,172.0,0.1,12.0,0.0,ML,,,,3.3,0.2,4,,,,,,
1550935,1968-06-08T20:44:10Z,-41.6,0.1,172.08,0.1,12.0,0.0,ML,,,,3.3,0.2,4,,,,,,
1550936,1968-06-08T23:20:02Z,-41.88,0.0,171.83,0.0,12.0,0.0,ML,,,,3.3,0.2,3,,,,,,
1551174,1968-06-09T00:51:21Z,-39.32,0.0,174.79,0.1,12.0,0.0,ML,,,,3.7,0.4,4,,,,,,
1550937,1968-06-09T01:00:22Z,-41.99,0.0,171.88,0.0,12.0,0.0,ML,,,,3.4,0.2,3,,,,,,
1550938,1968-06-09T04:52:47Z,-41.87,0.0,171.84,0.0,12.0,0.0,ML,,,,3.5,0.1,4,,,,,,
1551175,1968-06-09T05:54:17Z,-40.47,0.0,176.54,0.1,12.0,0.0,ML,,,,3.5,0.2,5,,,,,,
1550939,1968-06-09T08:20:56Z,-41.8,0.0,171.98,0.0,12.0,0.0,ML,,,,3.2,0.1,3,,,,,,
1550940,1968-06-09T13:39:35Z,-41.8,0.0,172.01,0.0,12.0,0.0,ML,,,,3.2,0.2,3,,,,,,
1550941,1968-06-09T13:53:52Z,-41.79,0.0,171.86,0.0,12.0,0.0,ML,,,,3.0,nan,2,,,,,,
1551176,1968-06-09T16:09:19Z,-39.95,0.1,175.72,0.1,58.0,22.0,ML,,,,3.4,0.1,3,,,,,,
1550942,1968-06-09T18:30:10Z,-41.64,0.0,171.94,0.0,12.0,0.0,ML,,,,3.0,0.1,2,,,,,,
1550943,1968-06-09T18:44:10Z,-41.78,0.1,171.86,0.1,12.0,0.0,ML,,,,3.2,nan,2,,,,,,
1551177,1968-06-09T19:06:33Z,-41.86,0.1,171.98,0.1,12.0,0.0,ML,,,,4.9,0.2,4,,,,,,
1550945,1968-06-09T21:33:17Z,-41.89,0.0,171.8,0.0,12.0,0.0,ML,,,,3.0,0.1,3,,,,,,
1550946,1968-06-10T00:59:32Z,-41.86,0.0,171.9,0.0,12.0,0.0,ML,,,,3.0,0.1,3,,,,,,
1550947,1968-06-10T05:12:02Z,-41.82,0.0,171.96,0.0,12.0,0.0,ML,,,,3.3,0.2,4,,,,,,
1551178,1968-06-10T08:36:15Z,-41.84,0.0,171.93,0.0,12.0,0.0,ML,,,,5.0,0.1,2,,,,,,
1551179,1968-06-10T08:46:26Z,-37.98,0.1,176.19,0.1,197.0,5.0,ML,,,,4.0,0.4,3,,,,,,
1550949,1968-06-10T11:08:00Z,-41.98,0.0,171.66,0.1,12.0,0.0,ML,,,,3.7,0.2,4,,,,,,
1550950,1968-06-10T13:33:27Z,-41.72,0.0,171.98,0.0,12.0,0.0,ML,,,,3.1,0.3,4,,,,,,
1550951,1968-06-10T15:05:09Z,-42.01,0.0,171.78,0.0,12.0,0.0,ML,,,,3.9,0.2,4,,,,,,
1550952,1968-06-10T17:54:57Z,-41.78,0.0,171.75,0.1,12.0,0.0,ML,,,,2.8,0.3,3,,,,,,
1550953,1968-06-10T18:10:00Z,-41.83,0.0,171.82,0.0,12.0,0.0,ML,,,,3.4,0.3,4,,,,,,
1551180,1968-06-10T18:15:12Z,-41.6,0.0,171.97,0.0,12.0,0.0,ML,,,,4.4,0.4,4,,,,,,
1550955,1968-06-10T19:12:29Z,-41.95,0.0,171.58,0.1,12.0,0.0,ML,,,,4.0,0.2,4,,,,,,
1550956,1968-06-10T21:35:02Z,-41.91,0.0,171.86,0.0,12.0,0.0,ML,,,,3.2,0.1,4,,,,,,
1550957,1968-06-10T22:24:19Z,-41.98,0.0,171.86,0.0,12.0,0.0,ML,,,,3.2,0.2,4,,,,,,
1551181,1968-06-10T22:33:57Z,-41.83,0.0,171.91,0.0,12.0,0.0,ML,,,,3.9,0.2,4,,,,,,
1550959,1968-06-11T00:06:28Z,-41.89,0.0,172.05,0.0,12.0,0.0,ML,,,,3.4,0.2,4,,,,,,
1550960,1968-06-11T00:26:52Z,-41.86,0.0,171.89,0.0,12.0,0.0,ML,,,,3.2,0.2,4,,,,,,
1550961,1968-06-11T03:10:37Z,-41.78,0.0,172.06,0.0,12.0,0.0,ML,,,,3.1,0.2,4,,,,,,
1550962,1968-06-11T03:19:05Z,-41.88,0.0,171.9,0.0,12.0,0.0,ML,,,,3.1,0.2,4,,,,,,
1550963,1968-06-11T04:35:15Z,-41.73,0.0,171.98,0.0,12.0,0.0,ML,,,,3.0,0.1,4,,,,,,
1551182,1968-06-11T07:07:36Z,-41.94,0.0,171.79,0.0,12.0,0.0,ML,,,,3.4,0.2,4,,,,,,
1550965,1968-06-11T08:17:12Z,-41.83,0.0,171.96,0.0,12.0,0.0,ML,,,,3.3,0.3,4,,,,,,
1550966,1968-06-11T09:44:54Z,-41.91,0.0,171.8,0.0,12.0,0.0,ML,,,,3.0,0.1,4,,,,,,
1550967,1968-06-11T10:05:04Z,-41.82,0.0,171.83,0.0,12.0,0.0,ML,,,,3.5,0.2,4,,,,,,
1550968,1968-06-11T10:48:06Z,-41.95,0.0,171.79,0.0,12.0,0.0,ML,,,,3.4,0.3,4,,,,,,
1550969,1968-06-11T12:00:48Z,-41.76,0.0,172.05,0.0,12.0,0.0,ML,,,,3.1,0.2,4,,,,,,
1550970,1968-06-11T12:02:08Z,-41.74,0.1,172.01,0.1,12.0,0.0,ML,,,,3.3,0.1,2,,,,,,
1550971,1968-06-11T12:42:15Z,-41.81,0.0,171.88,0.0,12.0,0.0,ML,,,,3.7,0.3,4,,,,,,
1550972,1968-06-11T14:43:26Z,-41.75,0.0,171.99,0.0,12.0,0.0,ML,,,,3.1,0.2,4,,,,,,
1550973,1968-06-11T15:17:16Z,-41.92,0.0,171.79,0.0,12.0,0.0,ML,,,,3.3,0.2,4,,,,,,
1550974,1968-06-11T15:54:04Z,-41.89,0.0,171.83,0.0,12.0,0.0,ML,,,,3.6,0.2,4,,,,,,
1550975,1968-06-11T16:18:26Z,-41.92,0.0,171.75,0.1,12.0,0.0,ML,,,,3.1,0.1,4,,,,,,
1550976,1968-06-11T17:04:39Z,-42.0,0.0,171.99,0.1,12.0,0.0,ML,,,,3.2,0.2,4,,,,,,
1551183,1968-06-11T17:25:19Z,-41.74,0.1,174.25,0.0,12.0,0.0,ML,,,,3.2,0.2,6,,,,,,
1551184,1968-06-11T18:26:27Z,-41.72,0.1,174.26,0.0,12.0,0.0,ML,,,,3.2,0.2,6,,,,,,
1550977,1968-06-11T21:55:32Z,-41.83,0.0,171.93,0.0,12.0,0.0,ML,,,,3.4,0.2,4,,,,,,
1551185,1968-06-11T22:14:54Z,-41.06,0.0,172.57,0.0,12.0,0.0,ML,,,,4.3,0.3,11,,,,,,
1550978,1968-06-12T00:00:38Z,-41.94,0.0,171.71,0.0,12.0,0.0,ML,,,,3.2,0.3,4,,,,,,
1550979,1968-06-12T00:29:15Z,-41.94,0.0,171.74,0.0,12.0,0.0,ML,,,,3.2,0.2,4,,,,,,
1550980,1968-06-12T04:51:46Z,-41.76,0.0,171.96,0.0,12.0,0.0,ML,,,,3.0,0.2,4,,,,,,
1551187,1968-06-12T06:29:58Z,-41.81,0.0,172.02,0.0,12.0,0.0,ML,,,,3.4,0.2,4,,,,,,
1551188,1968-06-12T07:46:37Z,-41.84,0.0,171.92,0.0,12.0,0.0,ML,,,,3.4,0.2,4,,,,,,
1550983,1968-06-12T08:16:03Z,-41.83,0.0,171.92,0.0,12.0,0.0,ML,,,,3.3,0.2,4,,,,,,
1551189,1968-06-12T10:47:46Z,-40.57,0.1,177.23,0.1,12.0,0.0,ML,,,,3.7,0.2,9,,,,,,
1550984,1968-06-12T11:01:39Z,-41.8,0.0,171.99,0.0,12.0,0.0,ML,,,,3.1,0.2,4,,,,,,
1551190,1968-06-12T11:29:03Z,-40.38,0.0,176.81,0.1,12.0,0.0,ML,,,,4.3,0.2,14,,,,,,
1550985,1968-06-12T11:31:57Z,-41.79,0.0,171.9,0.0,12.0,0.0,ML,,,,3.2,0.1,3,,,,,,
1550986,1968-06-12T14:39:58Z,-41.76,0.0,171.84,0.0,12.0,0.0,ML,,,,3.1,0.1,4,,,,,,
1551191,1968-06-12T23:50:26Z,-45.14,0.0,167.58,0.1,115.0,8.0,ML,,,,3.3,0.4,5,,,,,,
1551192,1968-06-13T06:21:06Z,-41.97,0.0,171.73,0.1,12.0,0.0,ML,,,,3.9,0.3,4,,,,,,
1551193,1968-06-13T09:57:56Z,-40.72,0.1,176.99,0.1,12.0,0.0,ML,,,,3.6,0.1,7,,,,,,
1551194,1968-06-13T10:41:43Z,-38.86,0.1,177.96,0.1,33.0,0.0,ML,,,,4.4,0.4,7,,,,,,
1550988,1968-06-13T13:38:27Z,-41.9,0.0,171.99,0.0,12.0,0.0,ML,,,,3.2,0.2,4,,,,,,
1551195,1968-06-13T20:20:45Z,-37.72,0.1,177.4,0.1,33.0,0.0,ML,,,,3.9,0.3,6,,,,,,
1550989,1968-06-14T01:58:01Z,-41.85,0.0,171.77,0.1,12.0,0.0,ML,,,,3.2,0.1,5,,,,,,
1550990,1968-06-14T02:42:08Z,-41.89,0.0,171.84,0.0,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
1550991,1968-06-14T03:33:52Z,-41.96,0.0,171.8,0.0,12.0,0.0,ML,,,,3.6,0.2,5,,,,,,
1550992,1968-06-14T03:50:09Z,-41.87,0.0,171.93,0.0,12.0,0.0,ML,,,,3.0,0.1,5,,,,,,
1550993,1968-06-14T04:57:11Z,-41.86,0.0,171.85,0.0,12.0,0.0,ML,,,,3.3,0.2,4,,,,,,
1550994,1968-06-14T06:16:50Z,-41.74,0.0,171.84,0.1,12.0,0.0,ML,,,,3.1,0.2,5,,,,,,
1550995,1968-06-14T07:45:03Z,-41.88,0.0,171.77,0.0,12.0,0.0,ML,,,,3.5,0.2,5,,,,,,
1550996,1968-06-14T14:21:19Z,-41.96,0.0,171.76,0.0,12.0,0.0,ML,,,,3.5,0.2,4,,,,,,
1551196,1968-06-14T18:43:50Z,-41.85,0.0,171.96,0.0,12.0,0.0,ML,,,,4.7,0.2,4,,,,,,
1551197,1968-06-14T19:03:27Z,-41.79,0.0,171.93,0.0,12.0,0.0,MS,4.9,nan,0,5.4,0.4,5,,,,,,
1551198,1968-06-14T19:08:59Z,-41.85,0.0,171.99,0.0,12.0,0.0,ML,,,,3.5,0.1,3,,,,,,
1551199,1968-06-14T21:17:10Z,-45.17,0.0,167.46,0.1,91.0,9.0,ML,,,,3.3,0.2,5,,,,,,
1551200,1968-06-15T05:56:37Z,-41.75,0.1,171.93,0.1,12.0,0.0,ML,,,,3.1,0.3,5,,,,,,
1551201,1968-06-15T12:10:53Z,-41.98,0.0,171.77,0.0,12.0,0.0,ML,,,,4.7,0.3,6,,,,,,
1551002,1968-06-15T12:14:42Z,-41.99,0.0,171.76,0.0,12.0,0.0,ML,,,,3.7,0.3,5,,,,,,
1551202,1968-06-15T14:29:08Z,-41.76,0.0,172.05,0.0,12.0,0.0,ML,,,,3.3,0.3,5,,,,,,
1551004,1968-06-15T19:35:54Z,-41.81,0.0,172.11,0.0,12.0,0.0,ML,,,,3.5,0.3,5,,,,,,
1551005,1968-06-16T00:37:15Z,-41.94,0.0,171.7,0.1,12.0,0.0,ML,,,,3.5,0.2,5,,,,,,
1551006,1968-06-16T00:38:34Z,-41.76,0.0,172.02,0.0,12.0,0.0,ML,,,,3.3,0.3,5,,,,,,
1551007,1968-06-16T04:02:38Z,-41.97,0.0,171.75,0.0,12.0,0.0,ML,,,,3.7,0.4,4,,,,,,
1551203,1968-06-16T05:58:34Z,-41.99,0.0,171.69,0.0,12.0,0.0,ML,,,,4.8,0.3,6,,,,,,
1551204,1968-06-16T15:09:12Z,-40.19,0.0,175.0,0.0,12.0,0.0,ML,,,,3.5,0.2,7,,,,,,
1551009,1968-06-16T16:35:32Z,-41.89,0.0,171.8,0.0,12.0,0.0,ML,,,,3.8,0.2,5,,,,,,
1551205,1968-06-16T17:25:33Z,-41.81,0.0,171.9,0.0,12.0,0.0,ML,,,,4.4,0.2,6,,,,,,
1551011,1968-06-16T18:10:42Z,-41.84,0.0,171.83,0.0,12.0,0.0,ML,,,,3.6,0.3,5,,,,,,
1551012,1968-06-16T18:12:42Z,-41.8,0.0,171.86,0.0,12.0,0.0,ML,,,,2.9,0.1,5,,,,,,
1551013,1968-06-16T22:04:25Z,-41.83,0.0,172.03,0.0,12.0,0.0,ML,,,,3.4,0.3,4,,,,,,
1551014,1968-06-16T22:45:58Z,-41.82,0.0,171.99,0.0,12.0,0.0,ML,,,,3.5,0.3,5,,,,,,
1551206,1968-06-17T00:01:13Z,-41.9,0.0,172.0,0.0,12.0,0.0,ML,,,,2.7,0.3,1,,,,,,
1551015,1968-06-17T03:47:28Z,-41.69,0.0,171.94,0.0,12.0,0.0,ML,,,,2.9,0.2,5,,,,,,
1551016,1968-06-17T07:55:36Z,-41.9,0.0,171.8,0.0,12.0,0.0,ML,,,,3.1,0.2,5,,,,,,
1551017,1968-06-17T08:29:00Z,-42.0,0.0,171.77,0.0,12.0,0.0,ML,,,,3.9,0.2,5,,,,,,
1551018,1968-06-17T11:46:18Z,-41.92,0.0,171.9,0.0,12.0,0.0,ML,,,,3.3,0.3,5,,,,,,
1551019,1968-06-17T13:14:02Z,-41.82,0.0,171.86,0.0,12.0,0.0,ML,,,,3.1,0.2,5,,,,,,
1551020,1968-06-17T13:52:25Z,-41.89,0.0,171.84,0.0,12.0,0.0,ML,,,,3.5,0.2,5,,,,,,
1551021,1968-06-17T14:00:05Z,-41.74,0.0,171.93,0.0,12.0,0.0,ML,,,,3.2,0.2,5,,,,,,
1551022,1968-06-17T14:33:56Z,-41.89,0.0,171.85,0.0,12.0,0.0,ML,,,,3.5,0.3,5,,,,,,
1551207,1968-06-17T16:40:13Z,-40.71,0.0,175.85,0.0,12.0,0.0,ML,,,,3.9,0.2,5,,,,,,
1551208,1968-06-17T19:36:41Z,-46.08,0.0,167.08,0.1,12.0,0.0,ML,,,,3.9,0.3,5,,,,,,
1551209,1968-06-18T06:41:27Z,-41.82,0.0,172.02,0.0,12.0,0.0,ML,,,,3.7,0.2,5,,,,,,
1551024,1968-06-18T11:44:57Z,-41.99,0.0,171.81,0.0,12.0,0.0,ML,,,,3.7,0.2,5,,,,,,
1551210,1968-06-18T13:56:27Z,-41.83,0.0,171.86,0.0,12.0,0.0,ML,,,,4.6,0.2,5,,,,,,
1551026,1968-06-18T14:06:52Z,-41.78,0.0,171.96,0.0,12.0,0.0,ML,,,,3.4,0.2,5,,,,,,
1551211,1968-06-18T16:38:39Z,-41.95,0.0,171.93,0.0,12.0,0.0,ML,,,,3.9,0.2,5,,,,,,
1551028,1968-06-18T17:02:23Z,-41.87,0.0,171.86,0.0,12.0,0.0,ML,,,,3.0,0.1,5,,,,,,
1551212,1968-06-18T17:06:16Z,-41.92,0.0,171.9,0.0,12.0,0.0,ML,,,,3.2,0.2,5,,,,,,
1551213,1968-06-18T17:30:57Z,-45.32,0.0,167.34,0.2,33.0,0.0,ML,,,,5.0,0.3,6,,,,,,
1551214,1968-06-18T17:58:37Z,-36.98,0.1,176.78,0.1,249.0,19.0,ML,,,,5.5,0.1,5,,,,,,
1551030,1968-06-18T18:49:25Z,-41.93,0.0,171.96,0.0,12.0,0.0,ML,,,,3.2,0.2,5,,,,,,
1551031,1968-06-19T14:49:50Z,-41.86,0.0,171.96,0.0,12.0,0.0,ML,,,,3.4,0.3,5,,,,,,
1551215,1968-06-19T18:30:26Z,-40.84,0.0,174.59,0.0,12.0,0.0,ML,,,,3.7,0.1,7,,,,,,
1551216,1968-06-19T22:12:22Z,-41.05,0.1,172.6,0.1,12.0,0.0,ML,,,,3.5,0.1,4,,,,,,
1551032,1968-06-20T01:07:58Z,-41.78,0.0,171.95,0.0,12.0,0.0,ML,,,,3.1,0.2,5,,,,,,
1551033,1968-06-20T01:08:11Z,-41.85,0.0,171.96,0.0,12.0,0.0,ML,,,,3.1,0.1,5,,,,,,
1551217,1968-06-20T03:08:04Z,-41.98,0.0,171.76,0.0,12.0,0.0,ML,,,,4.6,0.2,6,,,,,,
1551035,1968-06-20T05:52:37Z,-42.02,0.0,171.81,0.0,12.0,0.0,ML,,,,3.4,0.3,5,,,,,,
1551218,1968-06-20T06:12:14Z,-46.06,0.1,167.38,0.1,33.0,0.0,ML,,,,3.6,0.2,7,,,,,,
1551036,1968-06-20T13:26:32Z,-41.81,0.0,171.95,0.0,12.0,0.0,ML,,,,3.6,0.3,5,,,,,,
1551037,1968-06-20T14:03:42Z,-41.85,0.0,171.9,0.0,12.0,0.0,ML,,,,3.5,0.2,5,,,,,,
1551038,1968-06-20T14:23:40Z,-41.8,0.0,171.82,0.1,12.0,0.0,ML,,,,3.1,0.2,5,,,,,,
1551219,1968-06-20T16:38:04Z,-41.72,0.0,172.01,0.0,12.0,0.0,ML,,,,3.5,0.3,5,,,,,,
1551040,1968-06-20T20:00:45Z,-41.79,0.0,171.96,0.0,12.0,0.0,ML,,,,4.0,0.3,4,,,,,,
1551220,1968-06-20T23:53:55Z,-41.82,0.0,171.93,0.0,12.0,0.0,ML,,,,3.5,0.3,5,,,,,,
1551042,1968-06-21T05:23:05Z,-41.89,0.0,171.84,0.0,12.0,0.0,ML,,,,3.5,0.2,4,,,,,,
1551043,1968-06-21T10:58:32Z,-41.92,0.0,171.82,0.0,12.0,0.0,ML,,,,3.2,0.2,4,,,,,,
1551044,1968-06-21T11:02:23Z,-41.77,0.0,171.77,0.0,12.0,0.0,ML,,,,3.3,0.3,5,,,,,,
1551045,1968-06-21T11:19:56Z,-41.77,0.0,171.96,0.0,12.0,0.0,ML,,,,3.4,0.2,5,,,,,,
1551046,1968-06-22T01:39:47Z,-42.0,0.0,171.8,0.0,12.0,0.0,ML,,,,3.3,0.3,5,,,,,,
1551221,1968-06-22T02:14:21Z,-41.81,0.0,171.75,0.0,12.0,0.0,ML,,,,3.7,0.2,5,,,,,,
1551048,1968-06-22T06:07:30Z,-41.72,0.0,172.1,0.0,12.0,0.0,ML,,,,3.1,0.2,5,,,,,,
1551049,1968-06-22T12:26:21Z,-41.84,0.0,171.93,0.0,12.0,0.0,ML,,,,3.5,0.3,5,,,,,,
1551050,1968-06-22T14:48:34Z,-41.72,0.0,171.98,0.0,12.0,0.0,ML,,,,3.5,0.3,5,,,,,,
1551051,1968-06-22T15:18:54Z,-41.97,0.0,171.86,0.0,12.0,0.0,ML,,,,3.4,0.2,5,,,,,,
1551222,1968-06-22T20:24:24Z,-37.98,0.0,176.82,0.0,170.0,6.0,ML,,,,4.0,0.3,5,,,,,,
1551052,1968-06-23T03:52:57Z,-41.97,0.0,171.78,0.0,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
1551053,1968-06-23T09:57:36Z,-41.67,0.0,172.04,0.0,12.0,0.0,ML,,,,3.5,0.2,5,,,,,,
1551223,1968-06-23T11:14:43Z,-41.88,0.0,171.8,0.0,12.0,0.0,ML,,,,5.3,0.1,2,,,,,,
1551055,1968-06-23T11:17:37Z,-41.79,0.1,172.14,0.1,12.0,0.0,ML,,,,4.0,0.1,2,,,,,,
1551056,1968-06-23T11:23:50Z,-41.92,0.0,171.84,0.0,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
1551224,1968-06-23T11:26:26Z,-38.32,0.0,177.04,0.0,12.0,0.0,ML,,,,4.4,0.3,10,,,,,,
1551057,1968-06-23T11:59:59Z,-41.88,0.0,171.77,0.0,12.0,0.0,ML,,,,3.1,0.2,5,,,,,,
1551058,1968-06-23T12:21:19Z,-41.74,0.0,172.04,0.0,12.0,0.0,ML,,,,3.9,0.3,5,,,,,,
1551059,1968-06-23T13:32:34Z,-41.86,0.0,171.79,0.0,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
1551060,1968-06-23T13:33:58Z,-41.96,0.0,171.82,0.0,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
