PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount
1554298,1972-05-20T05:33:48Z,-42.37,0.1,172.73,0.1,12.0,0.0,ML,,,,3.6,0.3,7
1554299,1972-05-20T06:37:54Z,-37.29,0.1,177.24,0.2,241.0,10.0,ML,,,,3.7,0.4,3
1554300,1972-05-20T07:25:03Z,-38.54,0.1,175.63,0.1,185.0,15.0,ML,,,,3.7,0.4,6
1554301,1972-05-20T19:56:48Z,-39.7,0.0,177.28,0.1,12.0,0.0,ML,,,,3.8,0.3,10
1554302,1972-05-20T21:09:29Z,-45.02,0.1,167.52,0.1,107.0,11.0,ML,,,,3.8,0.3,6
1554303,1972-05-21T00:34:20Z,-36.27,0.1,178.06,0.0,211.0,7.0,ML,,,,4.6,0.3,6
1554304,1972-05-21T02:26:04Z,-42.49,0.1,173.01,0.1,12.0,0.0,ML,,,,3.7,0.2,9
1554305,1972-05-21T15:04:26Z,-37.41,0.1,176.87,0.0,174.0,7.0,ML,,,,3.9,0.3,8
1554306,1972-05-21T15:45:41Z,-44.38,0.1,168.76,0.1,12.0,0.0,ML,,,,3.9,0.3,6
1554307,1972-05-21T20:53:54Z,-42.16,0.1,172.94,0.1,12.0,0.0,ML,,,,3.8,0.3,7
1554308,1972-05-23T11:13:33Z,-39.37,0.1,174.5,0.1,256.0,6.0,ML,,,,4.3,0.2,6
1554309,1972-05-23T20:37:34Z,-36.9,0.2,176.81,0.3,287.0,23.0,ML,,,,3.9,0.4,3
1554310,1972-05-25T16:17:18Z,-38.78,0.1,175.96,0.1,140.0,16.0,ML,,,,3.7,0.2,4
1554311,1972-05-25T17:32:57Z,-37.75,0.1,176.68,0.1,181.0,12.0,ML,,,,3.9,0.3,6
1554313,1972-05-26T10:30:41Z,-41.24,0.1,172.62,0.1,202.0,18.0,ML,,,,4.0,0.2,2
1554315,1972-05-27T19:42:06Z,-38.74,0.0,175.52,0.0,195.0,5.0,ML,,,,4.3,0.2,7
1554316,1972-05-28T05:46:03Z,-38.61,0.0,175.23,0.0,247.0,1.0,ML,,,,4.0,0.3,5
1554318,1972-05-29T02:47:18Z,-41.9,0.0,172.46,0.1,12.0,0.0,ML,,,,4.3,0.2,12
1554319,1972-05-30T04:36:04Z,-37.65,0.0,176.24,0.1,209.0,10.0,ML,,,,4.0,0.3,7
1554320,1972-05-31T08:33:40Z,-37.34,0.1,176.43,0.1,267.0,18.0,ML,,,,3.8,0.4,6
1554321,1972-06-01T12:44:26Z,-38.63,0.1,175.35,0.1,276.0,16.0,ML,,,,3.6,0.3,6
1554322,1972-06-01T15:01:30Z,-37.01,0.1,177.6,0.1,166.0,33.0,ML,,,,3.7,0.2,5
1554328,1972-06-10T14:40:25Z,-37.71,0.0,176.26,0.0,223.0,7.0,ML,,,,5.3,0.3,7
1554330,1972-06-12T10:56:47Z,-38.99,0.0,175.03,0.1,251.0,6.0,ML,,,,4.3,0.3,7
1554332,1972-06-12T14:09:05Z,-45.03,0.0,166.92,0.1,12.0,0.0,ML,,,,3.7,0.3,8
1554334,1972-06-13T02:03:04Z,-39.35,0.0,174.61,0.1,183.0,6.0,ML,,,,4.1,0.3,6
1554335,1972-06-13T09:21:01Z,-39.43,0.0,174.42,0.1,214.0,10.0,ML,,,,4.4,0.3,6
1554336,1972-06-14T01:59:09Z,-37.96,0.1,177.15,0.0,61.0,11.0,ML,,,,4.2,0.2,7
1554340,1972-06-18T21:08:31Z,-45.52,0.0,167.73,0.0,33.0,0.0,ML,,,,3.5,0.2,5
1554341,1972-06-19T01:01:40Z,-40.07,0.0,175.21,0.1,33.0,0.0,ML,,,,3.6,0.2,5
1554342,1972-06-19T23:48:38Z,-40.84,0.1,172.89,0.2,255.0,20.0,ML,,,,4.3,0.3,4
1554343,1972-06-20T10:31:30Z,-37.56,0.0,175.69,0.0,12.0,0.0,ML,,,,3.8,0.3,7
1554344,1972-06-20T11:11:23Z,-37.54,0.0,175.65,0.0,12.0,0.0,ML,,,,4.1,0.4,7
1554345,1972-06-20T16:09:57Z,-37.55,0.0,175.65,0.0,12.0,0.0,ML,,,,4.6,0.5,10
1554346,1972-06-20T16:12:47Z,-37.56,0.0,175.69,0.0,12.0,0.0,ML,,,,3.5,0.4,6
1554347,1972-06-20T18:58:59Z,-37.53,0.0,175.66,0.1,12.0,0.0,ML,,,,3.0,0.4,4
1554348,1972-06-21T11:05:50Z,-41.24,0.0,174.69,0.0,12.0,0.0,ML,,,,3.1,0.3,3
1554349,1972-06-21T18:50:42Z,-44.36,0.1,168.21,0.1,12.0,0.0,ML,,,,3.7,0.2,6
1554350,1972-06-22T00:28:00Z,-40.48,0.0,173.51,0.0,138.0,6.0,ML,,,,4.1,0.3,3
1554351,1972-06-22T04:27:13Z,-44.98,0.0,167.55,0.1,97.0,9.0,ML,,,,3.6,0.2,5
1554352,1972-06-22T22:04:44Z,-39.46,0.0,175.64,0.0,175.0,8.0,ML,,,,3.9,0.2,4
1554354,1972-06-23T02:56:40Z,-37.52,0.0,175.66,0.1,12.0,0.0,ML,,,,3.2,0.4,3
1554355,1972-06-23T07:29:14Z,-37.53,0.0,175.68,0.0,12.0,0.0,ML,,,,3.3,0.4,4
1554356,1972-06-23T08:40:34Z,-37.57,0.0,175.63,0.0,12.0,0.0,ML,,,,4.2,0.4,8
1554357,1972-06-24T11:51:30Z,-41.7,0.0,171.99,0.1,12.0,0.0,ML,,,,3.7,0.2,5
1554358,1972-06-25T01:51:46Z,-47.22,0.1,166.06,0.1,12.0,0.0,ML,,,,3.7,0.2,5
1554359,1972-06-25T03:52:18Z,-44.26,0.1,167.85,0.1,12.0,0.0,ML,,,,3.2,0.2,3
1554360,1972-06-25T06:28:52Z,-38.14,0.0,176.26,0.0,12.0,0.0,ML,,,,2.8,0.5,3
1554361,1972-06-25T07:41:59Z,-45.08,0.0,167.54,0.1,90.0,7.0,ML,,,,3.8,0.2,7
1554362,1972-06-25T12:02:50Z,-45.13,0.0,167.62,0.1,124.0,8.0,ML,,,,3.7,0.3,7
1554363,1972-06-27T18:10:08Z,-37.56,0.0,175.51,0.2,12.0,0.0,ML,,,,3.0,0.5,3
