PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mb,Mb_Uncertainty,Mb_StationCount,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount,Mw,Mw_Uncertainty,Mw_StationCount,Md,Md_Uncertainty,Md_StationCount
38696,1988-06-05T16:37:55Z,-45.07,0.0,167.62,0.1,85.0,5.0,ML,,,,,,,3.5,0.2,5,,,,,,
38697,1988-06-05T19:34:22Z,-45.1,0.0,167.34,0.1,68.0,6.0,ML,,,,,,,3.8,0.2,5,,,,,,
38846,1988-06-05T20:03:54Z,-45.11,0.0,167.4,0.0,70.0,2.0,ML,,,,,,,3.5,0.2,6,,,,,,
17001,1988-06-05T21:38:17Z,-41.86,0.0,174.33,0.0,21.0,3.0,ML,,,,,,,2.1,0.1,4,,,,,,
38848,1988-06-05T22:25:04Z,-45.11,0.0,167.45,0.1,58.0,7.0,ML,,,,,,,3.2,0.1,5,,,,,,
38849,1988-06-05T22:41:36Z,-45.11,0.0,167.44,0.1,61.0,4.0,ML,,,,,,,3.0,0.0,4,,,,,,
38850,1988-06-05T23:04:30Z,-45.08,0.0,167.35,0.1,63.0,6.0,ML,,,,,,,3.0,0.1,3,,,,,,
17002,1988-06-05T23:05:57Z,-41.49,0.0,174.56,0.0,37.0,1.0,ML,,,,,,,2.2,0.2,7,,,,,,
17003,1988-06-06T00:11:53Z,-41.36,0.0,174.11,0.0,41.0,2.0,ML,,,,,,,2.8,0.2,10,,,,,,
38851,1988-06-06T01:47:45Z,-45.15,0.0,167.59,0.0,69.0,4.0,ML,,,,,,,2.7,0.2,4,,,,,,
17005,1988-06-06T02:12:02Z,-40.42,0.0,174.48,0.0,48.0,6.0,ML,,,,,,,2.4,0.2,6,,,,,,
16916,1988-06-06T05:09:57Z,-40.34,0.0,176.81,0.0,33.0,0.0,ML,,,,,,,2.2,0.2,3,,,,,,
17904,1988-06-06T06:51:57Z,-45.28,0.0,168.36,0.1,71.0,9.0,ML,,,,,,,2.9,0.3,3,,,,,,
17905,1988-06-06T06:56:48Z,-45.33,0.0,168.52,0.0,61.0,8.0,ML,,,,,,,2.9,0.1,3,,,,,,
18104,1988-06-06T08:00:10Z,-40.51,0.0,174.33,0.0,31.0,3.0,ML,,,,,,,2.1,0.0,2,,,,,,
16917,1988-06-06T08:15:29Z,-39.7,0.0,176.8,0.1,49.0,10.0,ML,,,,,,,2.2,0.1,3,,,,,,
16918,1988-06-06T09:10:54Z,-39.5,0.0,175.63,0.0,10.0,0.0,ML,,,,,,,2.6,0.3,10,,,,,,
18105,1988-06-06T10:12:26Z,-37.65,0.0,177.17,0.0,144.0,4.0,ML,,,,,,,3.9,0.2,8,,,,,,
17009,1988-06-06T11:42:11Z,-42.11,0.0,174.04,0.0,18.0,3.0,ML,,,,,,,2.5,0.1,6,,,,,,
17010,1988-06-06T12:37:39Z,-40.6,0.0,174.41,0.0,38.0,12.0,ML,,,,,,,2.5,0.2,9,,,,,,
17011,1988-06-06T12:47:27Z,-40.22,0.0,176.73,0.0,73.0,7.0,ML,,,,,,,2.7,0.1,3,,,,,,
16921,1988-06-06T14:42:05Z,-45.24,0.0,168.11,0.2,72.0,5.0,ML,,,,,,,3.1,0.1,2,,,,,,
16922,1988-06-06T14:58:29Z,-40.64,0.0,176.15,0.0,41.0,4.0,ML,,,,,,,3.7,0.2,13,,,,,,
17912,1988-06-06T18:13:14Z,-45.27,0.0,168.21,0.1,63.0,5.0,ML,,,,,,,3.6,0.0,4,,,,,,
17014,1988-06-06T19:55:35Z,-40.12,0.0,173.79,0.0,124.0,6.0,ML,,,,,,,3.5,0.2,10,,,,,,
16923,1988-06-06T20:15:45Z,-39.3,0.0,177.28,0.1,49.0,7.0,ML,,,,,,,2.7,0.1,3,,,,,,
17015,1988-06-06T20:25:18Z,-40.68,0.0,174.64,0.0,35.0,4.0,ML,,,,,,,2.9,0.1,10,,,,,,
16924,1988-06-06T21:16:34Z,-38.59,0.1,176.43,0.2,151.0,6.0,ML,,,,,,,3.7,0.4,11,,,,,,
17920,1988-06-06T22:03:59Z,-45.22,0.0,168.02,0.1,76.0,4.0,ML,,,,,,,3.0,0.0,2,,,,,,
16925,1988-06-06T23:29:03Z,-39.5,0.0,175.63,0.0,24.0,4.0,ML,,,,,,,2.7,0.4,7,,,,,,
29095,1988-06-07T02:23:00Z,-45.09,0.1,167.46,0.1,62.0,8.0,ML,,,,,,,3.0,0.0,4,,,,,,
17019,1988-06-07T04:23:28Z,-39.02,0.0,175.51,0.0,199.0,3.0,ML,,,,,,,3.2,0.2,5,,,,,,
18003,1988-06-07T04:43:07Z,-45.17,0.0,167.66,0.1,64.0,6.0,ML,,,,,,,3.0,0.2,2,,,,,,
18431,1988-06-07T05:46:36Z,-40.17,0.0,176.81,0.0,18.0,4.0,ML,,,,,,,3.0,0.2,13,,,,,,
17021,1988-06-07T08:10:03Z,-39.11,0.0,178.68,0.0,28.0,4.0,ML,,,,,,,3.5,0.2,10,,,,,,
17022,1988-06-07T09:35:42Z,-45.09,0.0,167.36,0.1,45.0,4.0,ML,,,,,,,2.9,0.1,9,,,,,,
17023,1988-06-07T11:51:51Z,-41.01,0.0,173.92,0.0,63.0,5.0,ML,,,,,,,3.0,0.1,10,,,,,,
17497,1988-06-07T11:54:17Z,-45.07,0.0,167.32,0.0,55.0,4.0,ML,,,,,,,3.0,0.1,8,,,,,,
17498,1988-06-07T12:45:38Z,-44.79,0.0,167.15,0.0,3.0,2.0,ML,,,,,,,3.6,0.2,10,,,,,,
18022,1988-06-07T13:10:21Z,-45.02,0.0,167.36,0.0,60.0,1.0,ML,,,,,,,2.6,0.1,9,,,,,,
18027,1988-06-07T14:24:06Z,-45.12,0.0,167.44,0.1,62.0,4.0,ML,,,,,,,2.7,0.2,10,,,,,,
17501,1988-06-07T15:35:57Z,-45.12,0.0,167.45,0.0,60.0,2.0,ML,,,,,,,3.4,0.1,11,,,,,,
17024,1988-06-07T15:50:46Z,-40.36,0.0,174.25,0.0,71.0,5.0,ML,,,,,,,2.5,0.1,5,,,,,,
17502,1988-06-07T16:55:58Z,-45.14,0.0,167.44,0.0,58.0,4.0,ML,,,,,,,2.7,0.1,5,,,,,,
18494,1988-06-07T20:25:58Z,-45.12,0.0,167.41,0.0,58.0,2.0,ML,,,,,,,3.9,0.1,7,,,,,,
17025,1988-06-07T20:38:59Z,-41.37,0.0,174.35,0.0,60.0,1.0,ML,,,,,,,2.1,0.1,3,,,,,,
40814,1988-06-07T20:48:07Z,-38.28,0.1,177.23,0.1,26.0,8.0,ML,,,,,,,3.1,0.2,3,,,,,,
17140,1988-06-07T22:48:50Z,-44.2,0.0,168.6,0.0,5.0,0.0,ML,,,,,,,2.7,0.2,10,,,,,,
17026,1988-06-07T23:15:02Z,-41.11,0.0,174.65,0.0,30.0,1.0,ML,,,,,,,1.8,0.1,4,,,,,,
17141,1988-06-08T00:07:41Z,-46.78,0.1,167.12,0.1,9.0,21.0,ML,,,,,,,4.0,0.3,13,,,,,,
17504,1988-06-08T00:23:10Z,-45.02,0.0,167.25,0.0,43.0,2.0,ML,,,,,,,3.7,0.2,9,,,,,,
17505,1988-06-08T00:52:18Z,-45.21,0.0,167.37,0.0,80.0,1.0,ML,,,,,,,2.4,0.1,6,,,,,,
17028,1988-06-08T00:56:22Z,-39.63,0.1,174.6,0.0,204.0,11.0,ML,,,,,,,3.3,0.2,6,,,,,,
17506,1988-06-08T01:11:19Z,-45.08,0.0,167.38,0.0,56.0,3.0,ML,,,,,,,2.7,0.1,8,,,,,,
18496,1988-06-08T01:26:16Z,-45.06,0.0,167.41,0.0,53.0,2.0,ML,,,,,,,2.7,0.0,9,,,,,,
18069,1988-06-08T01:31:06Z,-44.9,0.0,167.47,0.0,60.0,0.0,ML,,,,,,,2.4,nan,1,,,,,,
17030,1988-06-08T02:06:03Z,-40.06,0.0,176.56,0.0,66.0,7.0,ML,,,,,,,3.0,0.1,9,,,,,,
17508,1988-06-08T02:40:33Z,-45.07,0.0,167.37,0.0,51.0,2.0,ML,,,,,,,2.7,0.1,10,,,,,,
17031,1988-06-08T02:47:29Z,-41.83,0.0,174.45,0.0,25.0,0.0,ML,,,,,,,2.2,0.1,5,,,,,,
17689,1988-06-08T04:27:59Z,-45.22,0.0,168.43,0.0,60.0,0.0,ML,,,,,,,2.4,nan,1,,,,,,
17509,1988-06-08T04:48:49Z,-45.03,0.0,167.31,0.0,58.0,3.0,ML,,,,,,,3.0,0.1,10,,,,,,
17512,1988-06-08T06:55:34Z,-45.09,0.0,167.07,0.1,71.0,4.0,ML,,,,,,,2.8,0.1,10,,,,,,
17513,1988-06-08T07:21:11Z,-45.08,0.0,167.35,0.0,58.0,2.0,ML,,,,,,,2.4,0.1,8,,,,,,
17514,1988-06-08T07:33:27Z,-45.08,0.0,167.36,0.0,55.0,1.0,ML,,,,,,,3.2,0.1,11,,,,,,
17515,1988-06-08T07:42:36Z,-45.06,0.0,167.26,0.0,50.0,3.0,ML,,,,,,,2.8,0.1,10,,,,,,
17357,1988-06-08T09:44:05Z,-39.36,0.0,175.24,0.0,159.0,1.0,ML,,,,,,,3.4,0.2,7,,,,,,
17516,1988-06-08T09:47:24Z,-45.07,0.0,167.37,0.0,55.0,3.0,ML,,,,,,,2.7,0.1,7,,,,,,
17517,1988-06-08T13:15:43Z,-45.04,0.0,167.32,0.0,45.0,2.0,ML,,,,,,,2.7,0.2,5,,,,,,
17380,1988-06-08T13:31:26Z,-41.29,0.0,174.83,0.0,28.0,1.0,ML,,,,,,,2.1,0.1,7,,,,,,
17518,1988-06-08T13:54:04Z,-44.21,0.0,168.36,0.0,5.0,7.0,ML,,,,,,,2.5,0.1,6,,,,,,
17382,1988-06-08T18:11:59Z,-40.53,0.0,174.69,0.0,19.0,2.0,ML,,,,,,,2.6,0.1,10,,,,,,
17519,1988-06-08T18:34:03Z,-45.02,0.0,167.33,0.0,47.0,1.0,ML,,,,,,,3.7,0.5,8,,,,,,
17383,1988-06-08T18:55:10Z,-38.95,0.1,177.15,0.0,31.0,13.0,ML,,,,,,,3.7,0.2,8,,,,,,
17520,1988-06-08T20:11:59Z,-45.06,0.0,167.22,0.0,41.0,4.0,ML,,,,,,,2.5,0.0,2,,,,,,
17384,1988-06-08T22:57:12Z,-40.74,0.0,175.25,0.0,30.0,1.0,ML,,,,,,,3.6,0.3,15,,,,,,
17385,1988-06-09T01:34:17Z,-40.86,0.0,174.39,0.0,51.0,8.0,ML,,,,,,,2.7,0.1,7,,,,,,
17386,1988-06-09T02:09:01Z,-39.52,0.0,175.63,0.0,3.0,4.0,ML,,,,,,,2.8,0.2,10,,,,,,
17702,1988-06-09T02:50:36Z,-37.97,0.0,176.78,0.0,5.0,0.0,ML,,,,,,,3.6,0.2,9,,,,,,
17388,1988-06-09T02:53:49Z,-40.87,0.0,174.62,0.0,53.0,2.0,ML,,,,,,,3.1,0.2,8,,,,,,
17703,1988-06-09T02:57:17Z,-39.69,0.0,176.75,0.0,20.0,7.0,ML,,,,,,,2.2,0.1,2,,,,,,
17523,1988-06-09T03:00:47Z,-45.09,0.0,167.37,0.0,64.0,1.0,ML,,,,,,,2.7,0.1,8,,,,,,
17524,1988-06-09T05:06:23Z,-44.39,0.0,168.28,0.0,5.0,0.0,ML,,,,,,,2.9,0.1,10,,,,,,
17391,1988-06-09T05:27:14Z,-41.77,0.0,174.51,0.0,51.0,2.0,ML,,,,,,,2.9,0.1,9,,,,,,
17392,1988-06-09T06:03:02Z,-40.91,0.0,175.72,0.0,29.0,1.0,ML,,,,,,,2.4,0.1,8,,,,,,
17525,1988-06-09T08:07:03Z,-45.02,0.0,167.17,0.0,30.0,2.0,ML,,,,,,,2.6,0.1,8,,,,,,
17526,1988-06-09T08:47:10Z,-44.64,0.0,167.57,0.0,4.0,2.0,ML,,,,,,,3.9,0.2,7,,,,,,
17393,1988-06-09T09:59:54Z,-37.97,0.0,176.57,0.0,146.0,4.0,ML,,,,,,,3.7,0.2,12,,,,,,
17396,1988-06-09T12:10:04Z,-45.04,0.0,167.23,0.0,47.0,2.0,ML,,,,,,,4.5,0.3,7,,,,,,
17527,1988-06-09T12:41:17Z,-45.28,0.0,167.19,0.0,111.0,2.0,ML,,,,,,,2.6,0.2,5,,,,,,
17528,1988-06-09T12:50:54Z,-44.93,0.0,167.59,0.0,70.0,1.0,ML,,,,,,,2.6,0.1,4,,,,,,
17704,1988-06-09T14:52:43Z,-39.57,0.0,177.02,0.1,55.0,2.0,ML,,,,,,,2.8,0.1,2,,,,,,
17529,1988-06-09T15:21:38Z,-45.03,0.0,167.15,0.0,29.0,1.0,ML,,,,,,,4.0,0.2,11,,,,,,
17397,1988-06-09T15:55:57Z,-40.12,0.0,174.9,0.0,5.0,0.0,ML,,,,,,,2.6,0.2,9,,,,,,
17398,1988-06-09T16:05:46Z,-41.17,0.0,174.77,0.0,33.0,1.0,ML,,,,,,,2.4,0.2,9,,,,,,
17530,1988-06-09T16:48:17Z,-44.4,0.0,168.08,0.0,29.0,2.0,ML,,,,,,,2.2,0.1,7,,,,,,
17399,1988-06-09T16:52:17Z,-41.19,0.0,176.37,0.1,28.0,5.0,ML,,,,,,,2.4,0.1,8,,,,,,
17531,1988-06-09T18:23:04Z,-45.04,0.0,167.22,0.0,32.0,2.0,ML,,,,,,,2.6,0.1,7,,,,,,
18370,1988-06-09T18:59:48Z,-45.06,0.0,167.29,0.0,48.0,2.0,ML,,,,,,,2.4,0.1,9,,,,,,
17536,1988-06-09T21:05:30Z,-45.07,0.0,167.43,0.0,65.0,3.0,ML,,,,,,,2.5,0.1,9,,,,,,
17367,1988-06-09T23:19:40Z,-38.09,0.0,176.27,0.0,172.0,6.0,ML,,,,,,,4.5,0.3,15,,,,,,
17403,1988-06-09T23:24:01Z,-39.61,0.0,174.93,0.0,175.0,2.0,ML,,,,,,,3.3,0.2,7,,,,,,
17404,1988-06-09T23:26:26Z,-40.38,0.1,174.18,0.1,72.0,11.0,ML,,,,,,,2.5,0.2,6,,,,,,
17405,1988-06-09T23:54:19Z,-40.52,0.0,174.18,0.0,107.0,2.0,ML,,,,,,,2.6,0.1,5,,,,,,
18509,1988-06-10T00:14:45Z,-45.08,0.0,167.35,0.1,63.0,2.0,ML,,,,,,,3.0,0.2,12,,,,,,
17538,1988-06-10T00:16:47Z,-44.1,0.1,168.63,0.1,18.0,14.0,ML,,,,,,,2.4,0.1,9,,,,,,
17539,1988-06-10T02:06:48Z,-45.08,0.0,167.35,0.0,51.0,2.0,ML,,,,,,,3.1,0.1,7,,,,,,
18703,1988-06-10T02:16:57Z,-45.09,0.0,167.4,0.0,61.0,3.0,ML,,,,,,,2.5,0.2,7,,,,,,
18704,1988-06-10T02:31:09Z,-45.4,0.0,167.37,0.0,112.0,2.0,ML,,,,,,,2.5,0.1,7,,,,,,
17601,1988-06-10T05:43:02Z,-40.62,0.0,175.48,0.0,33.0,0.0,ML,,,,,,,1.7,nan,1,,,,,,
17543,1988-06-10T05:54:16Z,-45.07,0.0,167.29,0.0,53.0,2.0,ML,,,,,,,2.9,0.1,11,,,,,,
17544,1988-06-10T07:17:22Z,-45.16,0.0,167.28,0.0,73.0,1.0,ML,,,,,,,2.4,0.2,7,,,,,,
17545,1988-06-10T08:54:37Z,-45.08,0.0,167.31,0.0,50.0,1.0,ML,,,,,,,2.7,0.1,9,,,,,,
17546,1988-06-10T13:14:55Z,-44.99,0.0,167.58,0.0,109.0,3.0,ML,,,,,,,2.4,0.2,9,,,,,,
17409,1988-06-10T13:49:21Z,-39.91,0.0,174.21,0.0,117.0,3.0,ML,,,,,,,3.1,0.3,10,,,,,,
17547,1988-06-10T14:16:42Z,-45.05,0.0,167.27,0.0,52.0,2.0,ML,,,,,,,2.3,0.1,7,,,,,,
17410,1988-06-10T14:19:56Z,-41.78,0.0,174.39,0.0,29.0,2.0,ML,,,,,,,2.0,0.1,3,,,,,,
17411,1988-06-10T14:32:29Z,-40.91,0.0,175.82,0.1,33.0,2.0,ML,,,,,,,1.7,0.0,2,,,,,,
17548,1988-06-10T14:51:44Z,-45.09,0.0,167.36,0.0,46.0,2.0,ML,,,,,,,3.7,0.1,11,,,,,,
17481,1988-06-10T15:48:27Z,-45.06,0.0,167.31,0.0,62.0,1.0,ML,,,,,,,3.5,0.1,11,,,,,,
17413,1988-06-10T17:22:32Z,-41.09,0.0,175.26,0.0,28.0,3.0,ML,,,,,,,1.6,0.1,4,,,,,,
17416,1988-06-10T20:16:18Z,-45.06,0.0,167.32,0.0,49.0,2.0,ML,,,,,,,4.3,0.4,7,,,,,,
17417,1988-06-10T20:33:48Z,-41.09,0.0,175.85,0.0,30.0,2.0,ML,,,,,,,1.6,0.2,5,,,,,,
17418,1988-06-10T22:10:14Z,-38.5,0.1,175.73,0.1,160.0,10.0,ML,,,,,,,3.6,0.2,14,,,,,,
17419,1988-06-10T23:01:41Z,-39.95,0.0,174.96,0.0,92.0,3.0,ML,,,,,,,3.0,0.1,10,,,,,,
17420,1988-06-10T23:25:59Z,-41.1,0.0,174.71,0.0,54.0,1.0,ML,,,,,,,2.0,0.2,6,,,,,,
17549,1988-06-11T00:10:18Z,-45.09,0.0,167.36,0.0,58.0,2.0,ML,,,,,,,2.5,0.1,8,,,,,,
17369,1988-06-11T00:42:43Z,-41.25,0.0,175.21,0.0,16.0,3.0,ML,,,,,,,1.8,0.2,9,,,,,,
17550,1988-06-11T00:54:13Z,-45.11,0.0,167.42,0.0,60.0,1.0,ML,,,,,,,2.6,0.1,10,,,,,,
40820,1988-06-11T02:20:19Z,-36.8,0.1,179.48,0.1,49.0,48.0,ML,,,,,,,4.4,nan,1,,,,,,
17421,1988-06-11T02:33:18Z,-40.6,0.0,175.5,0.0,34.0,0.0,ML,,,,,,,2.0,0.3,8,,,,,,
17422,1988-06-11T02:45:13Z,-41.12,0.0,173.59,0.0,118.0,2.0,ML,,,,,,,3.1,0.1,8,,,,,,
40819,1988-06-11T02:45:29Z,-38.2,0.0,177.63,0.0,108.0,5.0,ML,,,,,,,3.7,0.0,2,,,,,,
17423,1988-06-11T02:58:49Z,-45.07,0.0,167.16,0.0,28.0,1.0,ML,,,,,,,3.6,0.1,13,,,,,,
17552,1988-06-11T03:42:59Z,-45.05,0.0,167.34,0.0,52.0,2.0,ML,,,,,,,2.9,0.1,10,,,,,,
17706,1988-06-11T04:20:47Z,-39.12,0.0,177.06,0.1,45.0,4.0,ML,,,,,,,2.4,0.1,2,,,,,,
17554,1988-06-11T04:52:07Z,-45.23,0.0,167.44,0.0,79.0,3.0,ML,,,,,,,2.7,0.1,9,,,,,,
17555,1988-06-11T04:53:48Z,-45.08,0.0,167.33,0.0,61.0,2.0,ML,,,,,,,2.5,0.2,10,,,,,,
17424,1988-06-11T05:08:58Z,-40.7,0.0,175.44,0.0,29.0,1.0,ML,,,,,,,2.7,0.1,10,,,,,,
17425,1988-06-11T06:27:05Z,-41.23,0.0,175.23,0.0,24.0,2.0,ML,,,,,,,2.4,0.2,10,,,,,,
17426,1988-06-11T09:22:26Z,-40.41,0.0,176.52,0.0,27.0,4.0,ML,,,,,,,2.8,0.1,9,,,,,,
17427,1988-06-11T10:07:17Z,-38.37,0.0,175.84,0.0,228.0,2.0,ML,,,,,,,3.8,0.2,10,,,,,,
17428,1988-06-11T11:43:09Z,-41.3,0.0,174.72,0.0,30.0,1.0,ML,,,,,,,2.4,0.2,10,,,,,,
17556,1988-06-11T12:57:07Z,-45.07,0.0,167.32,0.0,53.0,4.0,ML,,,,,,,3.0,0.1,10,,,,,,
17431,1988-06-11T14:02:07Z,-40.48,0.0,174.05,0.0,95.0,2.0,ML,,,,,,,2.9,0.2,10,,,,,,
17432,1988-06-11T14:42:08Z,-40.53,0.1,175.96,0.1,33.0,3.0,ML,,,,,,,2.1,0.2,5,,,,,,
17433,1988-06-11T15:23:39Z,-41.24,0.0,175.21,0.0,17.0,2.0,ML,,,,,,,1.9,0.2,9,,,,,,
17434,1988-06-11T17:18:00Z,-39.95,0.0,175.52,0.0,69.0,4.0,ML,,,,,,,3.0,0.1,10,,,,,,
17557,1988-06-11T19:39:06Z,-45.12,0.0,166.99,0.0,4.0,1.0,ML,,,,,,,3.5,0.2,9,,,,,,
17558,1988-06-11T20:07:50Z,-45.12,0.0,167.42,0.1,60.0,7.0,ML,,,,,,,2.3,0.1,5,,,,,,
17435,1988-06-11T20:23:18Z,-40.11,0.0,174.47,0.0,140.0,2.0,ML,,,,,,,2.8,0.2,8,,,,,,
17436,1988-06-11T21:34:41Z,-38.48,0.0,176.22,0.1,200.0,0.0,ML,,,,,,,3.2,0.2,4,,,,,,
17437,1988-06-11T22:12:00Z,-41.67,0.0,174.3,0.0,15.0,1.0,ML,,,,,,,2.4,0.2,8,,,,,,
17627,1988-06-11T22:30:21Z,-40.62,0.0,175.48,0.0,33.0,0.0,ML,,,,,,,1.7,nan,0,,,,,,
17560,1988-06-11T22:47:04Z,-45.03,0.0,167.34,0.0,53.0,2.0,ML,,,,,,,3.5,0.1,8,,,,,,
17561,1988-06-11T23:49:25Z,-44.66,0.0,168.18,0.0,77.0,5.0,ML,,,,,,,2.5,0.2,7,,,,,,
17562,1988-06-12T00:32:59Z,-45.03,0.0,167.3,0.0,64.0,3.0,ML,,,,,,,3.7,0.1,8,,,,,,
17438,1988-06-12T01:17:43Z,-39.75,0.0,174.94,0.0,129.0,2.0,ML,,,,,,,2.8,0.1,5,,,,,,
17628,1988-06-12T01:23:35Z,-40.62,0.0,175.48,0.0,33.0,0.0,ML,,,,,,,1.7,nan,0,,,,,,
17440,1988-06-12T04:45:06Z,-41.26,0.0,175.03,0.0,21.0,1.0,ML,,,,,,,2.0,0.2,6,,,,,,
17563,1988-06-12T05:12:20Z,-45.09,0.0,167.4,0.0,62.0,3.0,ML,,,,,,,2.5,0.2,7,,,,,,
17564,1988-06-12T07:43:20Z,-45.08,0.0,167.33,0.0,69.0,2.0,ML,,,,,,,2.9,0.2,6,,,,,,
17441,1988-06-12T08:33:31Z,-39.65,0.0,175.0,0.0,193.0,4.0,ML,,,,,,,2.9,0.2,7,,,,,,
17442,1988-06-12T08:57:59Z,-41.52,0.0,174.42,0.0,4.0,5.0,ML,,,,,,,1.9,0.2,5,,,,,,
17443,1988-06-12T09:07:57Z,-41.56,0.0,174.09,0.0,16.0,5.0,ML,,,,,,,2.6,0.1,9,,,,,,
17565,1988-06-12T09:39:18Z,-45.12,0.0,167.41,0.0,67.0,3.0,ML,,,,,,,2.6,0.0,6,,,,,,
17444,1988-06-12T10:58:32Z,-41.61,0.0,174.36,0.0,8.0,7.0,ML,,,,,,,1.9,0.2,6,,,,,,
17445,1988-06-12T11:51:27Z,-40.65,0.0,175.4,0.0,33.0,0.0,ML,,,,,,,2.1,0.1,7,,,,,,
17446,1988-06-12T12:19:22Z,-40.29,0.0,174.29,0.0,80.0,5.0,ML,,,,,,,2.8,0.1,10,,,,,,
17447,1988-06-12T13:00:50Z,-38.73,0.1,176.06,0.0,194.0,7.0,ML,,,,,,,3.5,0.2,9,,,,,,
17566,1988-06-12T14:42:05Z,-45.1,0.0,167.35,0.0,65.0,5.0,ML,,,,,,,2.9,0.1,9,,,,,,
17449,1988-06-12T15:20:32Z,-42.16,0.0,173.89,0.1,21.0,3.0,ML,,,,,,,2.5,0.1,9,,,,,,
17567,1988-06-12T16:27:01Z,-45.06,0.0,167.28,0.0,56.0,3.0,ML,,,,,,,2.7,0.1,7,,,,,,
17371,1988-06-12T17:01:27Z,-39.36,0.0,174.71,0.0,43.0,11.0,ML,,,,,,,4.2,0.5,11,,,,,,
17568,1988-06-12T18:48:00Z,-45.11,0.0,167.39,0.0,63.0,3.0,ML,,,,,,,2.6,0.1,7,,,,,,
17569,1988-06-12T19:48:02Z,-45.28,0.0,167.51,0.0,118.0,3.0,ML,,,,,,,2.9,0.1,8,,,,,,
17450,1988-06-12T20:04:09Z,-40.17,0.0,174.92,0.0,5.0,0.0,ML,,,,,,,2.7,0.2,8,,,,,,
17570,1988-06-12T20:17:30Z,-45.08,0.0,167.37,0.0,54.0,3.0,ML,,,,,,,2.8,0.1,9,,,,,,
17453,1988-06-12T22:03:25Z,-37.9,0.0,176.36,0.0,168.0,5.0,ML,,,,,,,4.7,0.5,12,,,,,,
17454,1988-06-12T23:56:04Z,-41.0,0.1,173.41,0.0,118.0,7.0,ML,,,,,,,3.0,0.1,4,,,,,,
17456,1988-06-13T00:58:42Z,-40.32,0.1,174.35,0.1,24.0,11.0,ML,,,,,,,2.2,0.1,4,,,,,,
17457,1988-06-13T04:53:09Z,-40.97,0.0,174.81,0.0,48.0,2.0,ML,,,,,,,2.2,0.1,3,,,,,,
19315,1988-06-13T04:53:12Z,-45.17,0.0,167.28,0.0,33.0,0.0,ML,,,,,,,3.3,0.1,8,,,,,,
17458,1988-06-13T04:55:26Z,-40.36,0.0,174.13,0.0,63.0,7.0,ML,,,,,,,2.9,0.1,7,,,,,,
17459,1988-06-13T05:20:38Z,-38.68,0.0,175.66,0.1,171.0,6.0,ML,,,,,,,4.3,0.3,13,,,,,,
17460,1988-06-13T07:16:29Z,-40.51,0.0,174.35,0.0,50.0,9.0,ML,,,,,,,2.8,0.1,7,,,,,,
17573,1988-06-13T08:48:05Z,-44.93,0.1,167.35,0.0,22.0,6.0,ML,,,,,,,3.1,0.1,8,,,,,,
17574,1988-06-13T13:10:39Z,-45.14,0.1,167.35,0.1,22.0,8.0,ML,,,,,,,3.0,0.1,8,,,,,,
17575,1988-06-13T13:52:29Z,-45.06,0.1,167.37,0.1,57.0,21.0,ML,,,,,,,2.4,0.1,7,,,,,,
17577,1988-06-13T17:42:16Z,-45.16,0.1,167.3,0.0,37.0,58.0,ML,,,,,,,2.4,0.2,8,,,,,,
17578,1988-06-13T18:43:50Z,-45.1,0.0,167.29,0.0,26.0,1.0,ML,,,,,,,2.7,0.2,8,,,,,,
17465,1988-06-13T19:32:35Z,-40.48,0.0,174.45,0.0,77.0,3.0,ML,,,,,,,2.8,0.1,7,,,,,,
41033,1988-06-13T21:03:45Z,-38.37,0.0,177.95,0.0,5.0,0.0,ML,,,,,,,3.0,0.1,3,,,,,,
18932,1988-06-13T22:15:23Z,-45.37,0.2,167.33,0.1,90.0,35.0,ML,,,,,,,2.4,0.1,8,,,,,,
18708,1988-06-14T04:58:05Z,-41.38,0.0,174.58,0.0,24.0,1.0,ML,,,,,,,3.1,0.2,9,,,,,,
18935,1988-06-14T05:58:45Z,-45.2,0.2,167.35,0.1,48.0,65.0,ML,,,,,,,2.5,0.0,5,,,,,,
17754,1988-06-14T07:12:19Z,-39.14,0.0,177.48,0.0,29.0,5.0,ML,,,,,,,2.7,0.1,2,,,,,,
41030,1988-06-14T07:25:03Z,-36.3,0.0,179.84,0.1,84.0,15.0,ML,,,,,,,3.9,0.6,3,,,,,,
18936,1988-06-14T07:29:13Z,-45.01,0.1,167.36,0.0,61.0,7.0,ML,,,,,,,3.1,0.2,7,,,,,,
18711,1988-06-14T08:00:29Z,-44.75,0.0,167.91,0.0,23.0,2.0,ML,,,,,,,2.4,0.1,7,,,,,,
18712,1988-06-14T08:22:18Z,-40.69,0.0,176.55,0.0,33.0,0.0,ML,,,,,,,2.7,0.2,4,,,,,,
18713,1988-06-14T08:47:08Z,-41.29,0.0,175.21,0.0,21.0,1.0,ML,,,,,,,2.1,0.3,4,,,,,,
18714,1988-06-14T09:02:26Z,-41.47,0.1,173.37,0.0,94.0,5.0,ML,,,,,,,3.3,0.2,5,,,,,,
19317,1988-06-14T09:23:26Z,-40.0,0.3,175.15,0.1,12.0,0.0,ML,,,,,,,2.5,0.3,4,,,,,,
