publicid,cell_id,total_reports_from_counts,mean_mmi,median_mmi,max_mode_count,n_modes,mode_mmi,skewness,reported_mmi,report_count,mean_minus_median,api_median_minus_reconstructed,mode_is_tied
2020p666015,2020p666015_cell_364,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3640,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2020p666015,2020p666015_cell_3641,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3642,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3643,3,3.6666666666666665,4,2,1,4,-0.7071067811865465,4,3,-0.3333333333333335,0,FALSE
2020p666015,2020p666015_cell_3644,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3645,32,3.46875,3,17,1,3,0.1252448582170299,3,32,0.46875,0,FALSE
2020p666015,2020p666015_cell_3646,2,4.5,4.5,1,2,NA,0,4,2,0,-0.5,TRUE
2020p666015,2020p666015_cell_3647,6,3.1666666666666665,3,5,1,3,1.7888543819998328,3,6,0.16666666666666652,0,FALSE
2020p666015,2020p666015_cell_3648,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3649,2,4,4,1,2,NA,0,3,2,0,-1,TRUE
2020p666015,2020p666015_cell_365,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3650,3,4,4,3,1,4,NA,4,3,0,0,FALSE
2020p666015,2020p666015_cell_3651,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3652,6,3.3333333333333335,3,5,1,3,1.7888543819998315,3,6,0.3333333333333335,0,FALSE
2020p666015,2020p666015_cell_3653,4,4.75,5,3,1,5,-1.1547005383792515,5,4,-0.25,0,FALSE
2020p666015,2020p666015_cell_3654,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2020p666015,2020p666015_cell_3655,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2020p666015,2020p666015_cell_3656,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3657,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3658,4,3.25,3,3,1,3,1.1547005383792515,3,4,0.25,0,FALSE
2020p666015,2020p666015_cell_3659,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_366,14,3.5714285714285716,3.5,7,1,3,0.6158001277578227,3,14,0.07142857142857162,-0.5,FALSE
2020p666015,2020p666015_cell_3660,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3661,2,4,4,1,2,NA,0,3,2,0,-1,TRUE
2020p666015,2020p666015_cell_3662,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3663,4,3.25,3,3,1,3,1.1547005383792515,3,4,0.25,0,FALSE
2020p666015,2020p666015_cell_3664,7,4,4,5,1,4,0,4,7,0,0,FALSE
2020p666015,2020p666015_cell_3665,22,3.6818181818181817,4,11,1,4,0.37594522111641737,4,22,-0.31818181818181834,0,FALSE
2020p666015,2020p666015_cell_3666,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3667,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3668,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2020p666015,2020p666015_cell_3669,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2020p666015,2020p666015_cell_367,2,4.5,4.5,1,2,NA,0,4,2,0,-0.5,TRUE
2020p666015,2020p666015_cell_3670,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3671,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3672,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2020p666015,2020p666015_cell_3673,2,4.5,4.5,1,2,NA,0,4,2,0,-0.5,TRUE
2020p666015,2020p666015_cell_3674,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3675,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3676,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2020p666015,2020p666015_cell_3677,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2020p666015,2020p666015_cell_3678,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3679,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_368,14,3.357142857142857,3,9,1,3,0.5962847939999434,3,14,0.3571428571428572,0,FALSE
2020p666015,2020p666015_cell_3680,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3681,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3682,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2020p666015,2020p666015_cell_3683,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3684,2,4.5,4.5,1,2,NA,0,4,2,0,-0.5,TRUE
2020p666015,2020p666015_cell_3685,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3686,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2020p666015,2020p666015_cell_3687,6,3.6666666666666665,4,4,1,4,-0.7071067811865465,4,6,-0.3333333333333335,0,FALSE
2020p666015,2020p666015_cell_3688,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3689,3,3,3,3,1,3,NA,3,3,0,0,FALSE
2020p666015,2020p666015_cell_369,100,3.98,4,62,1,4,0.4336162715683358,4,100,-0.020000000000000018,0,FALSE
2020p666015,2020p666015_cell_3690,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3691,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3692,14,4.142857142857143,4,6,1,4,-0.2352167763365156,4,14,0.14285714285714324,0,FALSE
2020p666015,2020p666015_cell_3693,3,3,3,3,1,3,NA,3,3,0,0,FALSE
2020p666015,2020p666015_cell_3694,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3695,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3696,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3697,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3698,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3699,6,3.5,3.5,3,2,NA,0,3,6,0,-0.5,TRUE
2020p666015,2020p666015_cell_37,53,3.7169811320754715,4,32,1,4,0.04534838210905651,4,53,-0.28301886792452846,0,FALSE
2020p666015,2020p666015_cell_370,18,4.166666666666667,4,8,1,4,1.7725947521865884,4,18,0.16666666666666696,0,FALSE
2020p666015,2020p666015_cell_3700,3,4,4,1,3,NA,0,4,3,0,0,TRUE
2020p666015,2020p666015_cell_3701,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3702,2,5,5,2,1,5,NA,5,2,0,0,FALSE
2020p666015,2020p666015_cell_3703,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3704,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3705,9,3.3333333333333335,3,6,1,3,0.7071067811865467,3,9,0.3333333333333335,0,FALSE
2020p666015,2020p666015_cell_3706,30,3.7,4,17,1,4,0.178948699196405,4,30,-0.2999999999999998,0,FALSE
2020p666015,2020p666015_cell_3707,7,3.142857142857143,3,6,1,3,2.0412414523193156,3,7,0.1428571428571428,0,FALSE
2020p666015,2020p666015_cell_3708,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2020p666015,2020p666015_cell_3709,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_371,11,3.272727272727273,3,8,1,3,1.0206207261596565,3,11,0.27272727272727293,0,FALSE
2020p666015,2020p666015_cell_3710,4,3.75,4,3,1,4,-1.1547005383792515,4,4,-0.25,0,FALSE
2020p666015,2020p666015_cell_3711,7,3.5714285714285716,4,4,1,4,-0.28867513459481386,4,7,-0.4285714285714284,0,FALSE
2020p666015,2020p666015_cell_3712,44,3.590909090909091,3,24,1,3,0.7879559355918814,3,44,0.5909090909090908,0,FALSE
2020p666015,2020p666015_cell_3713,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3714,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3715,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3716,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3717,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2020p666015,2020p666015_cell_3718,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2020p666015,2020p666015_cell_3719,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2020p666015,2020p666015_cell_372,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3720,11,3.5454545454545454,4,6,1,4,-0.18257418583505497,4,11,-0.4545454545454546,0,FALSE
2020p666015,2020p666015_cell_3721,2,4,4,1,2,NA,0,3,2,0,-1,TRUE
2020p666015,2020p666015_cell_3722,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2020p666015,2020p666015_cell_3723,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3724,12,3.9166666666666665,4,9,1,4,-0.1835192095981913,4,12,-0.08333333333333348,0,FALSE
2020p666015,2020p666015_cell_3725,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3726,31,3.5161290322580645,3,16,1,3,0.48588083145811667,3,31,0.5161290322580645,0,FALSE
2020p666015,2020p666015_cell_3727,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3728,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3729,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2020p666015,2020p666015_cell_373,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3730,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3731,13,3.4615384615384617,3,8,1,3,1.0486099082453213,3,13,0.4615384615384617,0,FALSE
2020p666015,2020p666015_cell_3732,3,3.6666666666666665,4,2,1,4,-0.7071067811865465,4,3,-0.3333333333333335,0,FALSE
2020p666015,2020p666015_cell_3733,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2020p666015,2020p666015_cell_3734,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3735,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3736,5,3.6,4,3,1,4,-0.4082482904638635,4,5,-0.3999999999999999,0,FALSE
2020p666015,2020p666015_cell_3737,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2020p666015,2020p666015_cell_3738,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2020p666015,2020p666015_cell_3739,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2020p666015,2020p666015_cell_374,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2020p666015,2020p666015_cell_3740,6,4.333333333333333,4.5,3,1,5,-0.62609903369994,4,6,-0.16666666666666696,-0.5,FALSE
2020p666015,2020p666015_cell_3741,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2020p666015,2020p666015_cell_3742,2,4.5,4.5,1,2,NA,0,4,2,0,-0.5,TRUE
2020p666015,2020p666015_cell_3743,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3744,3,3,3,3,1,3,NA,3,3,0,0,FALSE
2020p666015,2020p666015_cell_3745,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3746,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2020p666015,2020p666015_cell_3747,5,4.6,5,3,1,5,-0.4082482904638608,5,5,-0.40000000000000036,0,FALSE
2020p666015,2020p666015_cell_3748,38,3.526315789473684,3,20,1,3,0.6463397921783295,3,38,0.5263157894736841,0,FALSE
2020p666015,2020p666015_cell_3749,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2020p666015,2020p666015_cell_375,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3750,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2020p666015,2020p666015_cell_3751,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3752,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3753,8,4.125,4,5,1,4,-0.0543950645366282,4,8,0.125,0,FALSE
2020p666015,2020p666015_cell_3754,4,3,3,4,1,3,NA,3,4,0,0,FALSE
2020p666015,2020p666015_cell_3755,3,3.6666666666666665,4,2,1,4,-0.7071067811865465,4,3,-0.3333333333333335,0,FALSE
2020p666015,2020p666015_cell_3756,9,3.3333333333333335,3,6,1,3,0.7071067811865467,3,9,0.3333333333333335,0,FALSE
2020p666015,2020p666015_cell_3757,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2020p666015,2020p666015_cell_3758,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3759,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_376,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3760,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3761,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3762,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2020p666015,2020p666015_cell_3763,22,3.3636363636363638,3,16,1,3,1.5443212101114194,3,22,0.36363636363636376,0,FALSE
2020p666015,2020p666015_cell_3764,14,3.5,3,9,1,3,1.9167694063164757,3,14,0.5,0,FALSE
2020p666015,2020p666015_cell_3765,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3766,8,3.125,3,7,1,3,2.267786838055363,3,8,0.125,0,FALSE
2020p666015,2020p666015_cell_3767,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3768,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3769,3,3.6666666666666665,4,2,1,4,-0.7071067811865465,4,3,-0.3333333333333335,0,FALSE
2020p666015,2020p666015_cell_377,6,3.1666666666666665,3,5,1,3,1.7888543819998328,3,6,0.16666666666666652,0,FALSE
2020p666015,2020p666015_cell_3770,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3771,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2020p666015,2020p666015_cell_3772,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2020p666015,2020p666015_cell_3773,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3774,19,3.4210526315789473,3,11,1,3,0.3198010745334159,3,19,0.42105263157894735,0,FALSE
2020p666015,2020p666015_cell_3775,5,4.2,4,4,1,4,1.4999999999999991,4,5,0.20000000000000018,0,FALSE
2020p666015,2020p666015_cell_3776,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3777,17,3.8823529411764706,4,9,1,4,0.14638348341729146,4,17,-0.11764705882352944,0,FALSE
2020p666015,2020p666015_cell_3778,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3779,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2020p666015,2020p666015_cell_378,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2020p666015,2020p666015_cell_3780,109,3.6055045871559632,3,56,1,3,0.7030210889570818,3,109,0.6055045871559632,0,FALSE
2020p666015,2020p666015_cell_3781,6,3.1666666666666665,3,5,1,3,1.7888543819998328,3,6,0.16666666666666652,0,FALSE
2020p666015,2020p666015_cell_3782,4,3.25,3,3,1,3,1.1547005383792515,3,4,0.25,0,FALSE
2020p666015,2020p666015_cell_3783,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2020p666015,2020p666015_cell_3784,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3785,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3786,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3787,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3788,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3789,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_379,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3790,2,4.5,4.5,1,2,NA,0,4,2,0,-0.5,TRUE
2020p666015,2020p666015_cell_3791,5,3.2,3,4,1,3,1.4999999999999991,3,5,0.20000000000000018,0,FALSE
2020p666015,2020p666015_cell_3792,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3793,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3794,13,3.3076923076923075,3,9,1,3,0.8333333333333345,3,13,0.3076923076923075,0,FALSE
2020p666015,2020p666015_cell_3795,10,3.6,4,6,1,4,-0.4082482904638635,4,10,-0.3999999999999999,0,FALSE
2020p666015,2020p666015_cell_3796,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3797,2,4,4,1,2,NA,0,3,2,0,-1,TRUE
2020p666015,2020p666015_cell_3798,3,3.3333333333333335,3,2,1,3,0.7071067811865465,3,3,0.3333333333333335,0,FALSE
2020p666015,2020p666015_cell_3799,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2020p666015,2020p666015_cell_38,3,3,3,3,1,3,NA,3,3,0,0,FALSE
2020p666015,2020p666015_cell_380,10,3.1,3,9,1,3,2.666666666666666,3,10,0.10000000000000009,0,FALSE
2020p666015,2020p666015_cell_3800,147,3.6054421768707483,4,75,1,4,0.3228590059071172,4,147,-0.3945578231292517,0,FALSE
2020p666015,2020p666015_cell_3801,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2020p666015,2020p666015_cell_3802,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2020p666015,2020p666015_cell_3803,3,3,3,3,1,3,NA,3,3,0,0,FALSE
2020p666015,2020p666015_cell_3804,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2020p666015,2020p666015_cell_3805,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2020p666015,2020p666015_cell_3806,7,3.2857142857142856,3,5,1,3,0.9486832980505148,3,7,0.2857142857142856,0,FALSE
2020p666015,2020p666015_cell_3807,4,4,4,2,1,4,0,4,4,0,0,FALSE
2020p666015,2020p666015_cell_3808,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3809,17,3.5294117647058822,3,10,1,3,0.9417433124117761,3,17,0.5294117647058822,0,FALSE
2020p666015,2020p666015_cell_381,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2020p666015,2020p666015_cell_3810,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3811,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3812,3,3.3333333333333335,3,2,1,3,0.7071067811865465,3,3,0.3333333333333335,0,FALSE
2020p666015,2020p666015_cell_3813,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3814,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3815,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3816,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3817,3,3.6666666666666665,4,2,1,4,-0.7071067811865465,4,3,-0.3333333333333335,0,FALSE
2020p666015,2020p666015_cell_3818,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3819,55,3.7818181818181817,4,35,1,4,-0.005277615662504335,4,55,-0.21818181818181825,0,FALSE
2020p666015,2020p666015_cell_382,7,3.4285714285714284,3,4,1,3,0.28867513459481386,3,7,0.4285714285714284,0,FALSE
2020p666015,2020p666015_cell_3820,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3821,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2020p666015,2020p666015_cell_3822,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3823,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3824,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3825,7,3.2857142857142856,3,6,1,3,2.0412414523193156,3,7,0.2857142857142856,0,FALSE
2020p666015,2020p666015_cell_3826,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3827,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2020p666015,2020p666015_cell_3828,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3829,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_383,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3830,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3831,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3832,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3833,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3834,6,3.3333333333333335,3,4,1,3,0.7071067811865465,3,6,0.3333333333333335,0,FALSE
2020p666015,2020p666015_cell_3835,9,3.4444444444444446,3,5,1,3,0.22360679774997771,3,9,0.44444444444444464,0,FALSE
2020p666015,2020p666015_cell_3836,5,3,3,5,1,3,NA,3,5,0,0,FALSE
2020p666015,2020p666015_cell_3837,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3838,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3839,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_384,2,4.5,4.5,1,2,NA,0,4,2,0,-0.5,TRUE
2020p666015,2020p666015_cell_3840,4,3.75,4,3,1,4,-1.1547005383792515,4,4,-0.25,0,FALSE
2020p666015,2020p666015_cell_3841,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3842,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3843,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3844,7,3.4285714285714284,3,4,1,3,0.28867513459481386,3,7,0.4285714285714284,0,FALSE
2020p666015,2020p666015_cell_3845,6,4,4,6,1,4,NA,4,6,0,0,FALSE
2020p666015,2020p666015_cell_3846,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3847,67,3.746268656716418,4,38,1,4,0.19257532296982852,4,67,-0.25373134328358216,0,FALSE
2020p666015,2020p666015_cell_3848,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3849,6,4.166666666666667,4,3,1,4,-0.2282688235636088,4,6,0.16666666666666696,0,FALSE
2020p666015,2020p666015_cell_385,6,4.333333333333333,4,4,1,4,0.7071067811865493,4,6,0.33333333333333304,0,FALSE
2020p666015,2020p666015_cell_3850,5,3.6,4,3,1,4,-0.4082482904638635,4,5,-0.3999999999999999,0,FALSE
2020p666015,2020p666015_cell_3851,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3852,14,3.2857142857142856,3,11,1,3,1.9260181988179386,3,14,0.2857142857142856,0,FALSE
2020p666015,2020p666015_cell_3853,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3854,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2020p666015,2020p666015_cell_3855,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2020p666015,2020p666015_cell_3856,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3857,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3858,41,4.073170731707317,4,28,1,4,0.025010612308998828,4,41,0.07317073170731714,0,FALSE
2020p666015,2020p666015_cell_3859,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2020p666015,2020p666015_cell_386,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2020p666015,2020p666015_cell_3860,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3861,4,3.75,4,3,1,4,-1.1547005383792515,4,4,-0.25,0,FALSE
2020p666015,2020p666015_cell_3862,3,3.3333333333333335,3,2,1,3,0.7071067811865465,3,3,0.3333333333333335,0,FALSE
2020p666015,2020p666015_cell_3863,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3864,3,3.6666666666666665,4,2,1,4,-0.7071067811865465,4,3,-0.3333333333333335,0,FALSE
2020p666015,2020p666015_cell_3865,3,3.6666666666666665,4,2,1,4,-0.7071067811865465,4,3,-0.3333333333333335,0,FALSE
2020p666015,2020p666015_cell_3866,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3867,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3868,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2020p666015,2020p666015_cell_3869,3,3.6666666666666665,4,2,1,4,-0.7071067811865465,4,3,-0.3333333333333335,0,FALSE
2020p666015,2020p666015_cell_387,4,3.5,3.5,2,2,NA,0,3,4,0,-0.5,TRUE
2020p666015,2020p666015_cell_3870,10,3.6,4,6,1,4,-0.4082482904638635,4,10,-0.3999999999999999,0,FALSE
2020p666015,2020p666015_cell_3871,16,3.8125,4,7,1,4,0.3021883302226034,4,16,-0.1875,0,FALSE
2020p666015,2020p666015_cell_3872,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2020p666015,2020p666015_cell_3873,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3874,2,4.5,4.5,1,2,NA,0,4,2,0,-0.5,TRUE
2020p666015,2020p666015_cell_3875,22,3.409090909090909,3,14,1,3,1.0690888988982579,3,22,0.40909090909090917,0,FALSE
2020p666015,2020p666015_cell_3876,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3877,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2020p666015,2020p666015_cell_3878,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3879,3,3.6666666666666665,3,2,1,3,0.707106781186548,3,3,0.6666666666666665,0,FALSE
2020p666015,2020p666015_cell_388,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2020p666015,2020p666015_cell_3880,1,4,4,1,1,4,NA,4,1,0,0,FALSE
